"","doc1","doc2","num_shared_entries","similarity","distance"
"692","P273880","Q000039",263,0.569264069264069,0.430735930735931
"551","P271301","Q000039",216,0.605042016806723,0.394957983193277
"811","P388265","Q000039",216,0.710526315789474,0.289473684210526
"533","P271301","P332934",168,0.66403162055336,0.33596837944664
"199","P247864","Q000039",165,0.66,0.34
"626","P271911","Q000039",149,0.418539325842697,0.581460674157303
"731","P332934","Q000039",139,0.549407114624506,0.450592885375494
"679","P273880","P388265",128,0.421052631578947,0.578947368421053
"606","P271911","P273880",111,0.311797752808989,0.688202247191011
"538","P271301","P388265",110,0.361842105263158,0.638157894736842
"881","P459216","Q000039",110,0.94017094017094,0.0598290598290598
"720","P332934","P429503",105,0.921052631578947,0.0789473684210527
"887","P459217","Q000039",104,1.00970873786408,-0.00970873786407767
"531","P271301","P273880",102,0.285714285714286,0.714285714285714
"179","P247864","P273880",98,0.392,0.608
"725","P332934","P459216",98,0.837606837606838,0.162393162393162
"186","P247864","P388265",97,0.388,0.612
"545","P271301","P459216",95,0.811965811965812,0.188034188034188
"527","P271301","P271771",93,0.948979591836735,0.0510204081632653
"544","P271301","P447996",93,0.603896103896104,0.396103896103896
"718","P332934","P388265",89,0.351778656126482,0.648221343873518
"874","P447996","Q000039",87,0.564935064935065,0.435064935064935
"546","P271301","P459217",86,0.83495145631068,0.16504854368932
"782","P347814","Q000039",86,0.716666666666667,0.283333333333333
"540","P271301","P429503",85,0.745614035087719,0.254385964912281
"726","P332934","P459217",84,0.815533980582524,0.184466019417476
"173","P247864","P271301",81,0.324,0.676
"724","P332934","P447996",74,0.480519480519481,0.519480519480519
"677","P273880","P347814",72,0.6,0.4
"869","P447996","P459217",72,0.699029126213592,0.300970873786408
"181","P247864","P332934",70,0.28,0.72
"611","P271911","P347814",70,0.583333333333333,0.416666666666667
"836","P429503","Q000039",69,0.605263157894737,0.394736842105263
"806","P388265","P459217",68,0.660194174757282,0.339805825242718
"584","P271771","P332934",67,0.683673469387755,0.316326530612245
"602","P271771","Q000039",67,0.683673469387755,0.316326530612245
"805","P388265","P459216",66,0.564102564102564,0.435897435897436
"876","P459216","P459217",65,0.631067961165049,0.368932038834951
"766","P346714","Q000039",64,0.56140350877193,0.43859649122807
"892","P459218","Q000039",64,0.790123456790123,0.209876543209877
"193","P247864","P459216",61,0.521367521367521,0.478632478632479
"613","P271911","P388265",61,0.200657894736842,0.799342105263158
"524","P253866","Q000039",60,0.759493670886076,0.240506329113924
"674","P273880","P332934",60,0.237154150197628,0.762845849802372
"797","P370399","Q000039",58,0.585858585858586,0.414141414141414
"830","P429503","P459216",56,0.491228070175439,0.508771929824561
"868","P447996","P459216",54,0.461538461538462,0.538461538461538
"589","P271771","P388265",52,0.530612244897959,0.469387755102041
"804","P388265","P447996",51,0.331168831168831,0.668831168831169
"437","P253233","Q000039",50,1.25,-0.25
"161","P235262","Q000039",48,0.657534246575342,0.342465753424658
"419","P253233","P332934",48,1.2,-0.2
"685","P273880","P447996",48,0.311688311688312,0.688311688311688
