"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",649,1,0
"1761","Q000001","Q000001",447,1,0
"925","P273880","P273880",444,1,0
"661","P271301","P271301",376,1,0
"793","P271911","P271911",334,1,0
"1233","P388265","P388265",301,1,0
"1013","P332934","P332934",250,1,0
"945","P273880","Q000039",248,0.558558558558559,0.441441441441441
"1785","Q000039","P273880",248,0.558558558558559,0.441441441441441
"177","P247864","P247864",247,1,0
"397","P250736","P250736",238,1,0
"687","P271301","Q000039",221,0.587765957446808,0.412234042553192
"1779","Q000039","P271301",221,0.587765957446808,0.412234042553192
"1246","P388265","Q000039",183,0.60797342192691,0.39202657807309
"1792","Q000039","P388265",183,0.60797342192691,0.39202657807309
"1497","P447996","P447996",164,1,0
"214","P247864","Q000039",147,0.595141700404858,0.404858299595142
"1768","Q000039","P247864",147,0.595141700404858,0.404858299595142
"816","P271911","Q000039",136,0.407185628742515,0.592814371257485
"1782","Q000039","P271911",136,0.407185628742515,0.592814371257485
"669","P271301","P332934",133,0.532,0.468
"1005","P332934","P271301",133,0.532,0.468
"1101","P346714","P346714",117,1,0
"1145","P347814","P347814",117,1,0
"1321","P429503","P429503",115,1,0
"932","P273880","P388265",109,0.362126245847176,0.637873754152824
"1226","P388265","P273880",109,0.362126245847176,0.637873754152824
"1585","P459217","P459217",107,1,0
"667","P271301","P273880",102,0.271276595744681,0.728723404255319
"919","P273880","P271301",102,0.271276595744681,0.728723404255319
"1541","P459216","P459216",102,1,0
"680","P271301","P447996",96,0.585365853658537,0.414634146341463
"1478","P447996","P271301",96,0.585365853658537,0.414634146341463
"1031","P332934","Q000039",95,0.38,0.62
"1787","Q000039","P332934",95,0.38,0.62
"674","P271301","P388265",92,0.305647840531561,0.694352159468439
"1220","P388265","P271301",92,0.305647840531561,0.694352159468439
"617","P253866","P253866",88,1,0
"1504","P447996","Q000039",88,0.536585365853659,0.463414634146341
"1798","Q000039","P447996",88,0.536585365853659,0.463414634146341
"201","P247864","P388265",87,0.352226720647773,0.647773279352227
"1209","P388265","P247864",87,0.352226720647773,0.647773279352227
"1160","P347814","Q000039",86,0.735042735042735,0.264957264957265
"1590","P459217","Q000039",86,0.803738317757009,0.196261682242991
"1790","Q000039","P347814",86,0.735042735042735,0.264957264957265
"1800","Q000039","P459217",86,0.803738317757009,0.196261682242991
"749","P271771","P271771",82,1,0
"1189","P370399","P370399",82,1,0
"796","P271911","P273880",81,0.24251497005988,0.75748502994012
"922","P273880","P271911",81,0.24251497005988,0.75748502994012
"309","P250364","P250364",80,1,0
"1020","P332934","P429503",80,0.695652173913043,0.304347826086957
"1314","P429503","P332934",80,0.695652173913043,0.304347826086957
"1629","P459218","P459218",80,1,0
"682","P271301","P459217",78,0.728971962616822,0.271028037383178
"1564","P459217","P271301",78,0.728971962616822,0.271028037383178
"1453","P437074","P437074",75,1,0
"194","P247864","P273880",74,0.299595141700405,0.700404858299595
"908","P273880","P247864",74,0.299595141700405,0.700404858299595
"133","P235262","P235262",72,1,0
"644","P253866","Q000039",70,0.795454545454545,0.204545454545455
"1778","Q000039","P253866",70,0.795454545454545,0.204545454545455
"1547","P459216","Q000039",69,0.676470588235294,0.323529411764706
"1799","Q000039","P459216",69,0.676470588235294,0.323529411764706
"188","P247864","P271301",67,0.271255060728745,0.728744939271255
"650","P271301","P247864",67,0.271255060728745,0.728744939271255
"681","P271301","P459216",66,0.647058823529412,0.352941176470588
"1203","P370399","Q000039",66,0.804878048780488,0.195121951219512
"1521","P459216","P271301",66,0.647058823529412,0.352941176470588
"1791","Q000039","P370399",66,0.804878048780488,0.195121951219512
"1117","P346714","Q000039",64,0.547008547008547,0.452991452991453
"1789","Q000039","P346714",64,0.547008547008547,0.452991452991453
"1025","P332934","P459216",63,0.617647058823529,0.382352941176471
"1529","P459216","P332934",63,0.617647058823529,0.382352941176471
"676","P271301","P429503",62,0.539130434782609,0.460869565217391
"930","P273880","P347814",62,0.52991452991453,0.47008547008547
"1140","P347814","P273880",62,0.52991452991453,0.47008547008547
"1306","P429503","P271301",62,0.539130434782609,0.460869565217391
"663","P271301","P271771",61,0.74390243902439,0.25609756097561
"747","P271771","P271301",61,0.74390243902439,0.25609756097561
"1024","P332934","P447996",61,0.371951219512195,0.628048780487805
"1026","P332934","P459217",61,0.570093457943925,0.429906542056075
"1486","P447996","P332934",61,0.371951219512195,0.628048780487805
"1572","P459217","P332934",61,0.570093457943925,0.429906542056075
"1633","P459218","Q000039",61,0.7625,0.2375
"1801","Q000039","P459218",61,0.7625,0.2375
"1499","P447996","P459217",58,0.542056074766355,0.457943925233645
"1583","P459217","P447996",58,0.542056074766355,0.457943925233645
"801","P271911","P347814",56,0.478632478632479,0.521367521367521
"1137","P347814","P271911",56,0.478632478632479,0.521367521367521
"1018","P332934","P388265",55,0.22,0.78
"1228","P388265","P332934",55,0.22,0.78
"1332","P429503","Q000039",54,0.469565217391304,0.530434782608696
"1794","Q000039","P429503",54,0.469565217391304,0.530434782608696
"1542","P459216","P459217",53,0.519607843137255,0.480392156862745
"1584","P459217","P459216",53,0.519607843137255,0.480392156862745
"624","P253866","P273880",51,0.579545454545455,0.420454545454545
"918","P273880","P253866",51,0.579545454545455,0.420454545454545
"441","P253228","P253228",49,1,0
"800","P271911","P346714",49,0.418803418803419,0.581196581196581
"1094","P346714","P271911",49,0.418803418803419,0.581196581196581
"343","P250364","Q000039",48,0.6,0.4
"1771","Q000039","P250364",48,0.6,0.4
"196","P247864","P332934",47,0.190283400809717,0.809716599190283
"803","P271911","P388265",47,0.156146179401993,0.843853820598007
"994","P332934","P247864",47,0.190283400809717,0.809716599190283
"1223","P388265","P271911",47,0.156146179401993,0.843853820598007
"705","P271320","P271320",46,1,0
"755","P271771","P332934",45,0.548780487804878,0.451219512195122
"931","P273880","P370399",45,0.548780487804878,0.451219512195122
"1007","P332934","P271771",45,0.548780487804878,0.451219512195122
"1183","P370399","P273880",45,0.548780487804878,0.451219512195122
"927","P273880","P332934",44,0.176,0.824
"1011","P332934","P273880",44,0.176,0.824
"1239","P388265","P447996",44,0.268292682926829,0.731707317073171
"1241","P388265","P459217",44,0.411214953271028,0.588785046728972
"1461","P437074","Q000039",44,0.586666666666667,0.413333333333333
"1491","P447996","P388265",44,0.268292682926829,0.731707317073171
"1577","P459217","P388265",44,0.411214953271028,0.588785046728972
"1797","Q000039","P437074",44,0.586666666666667,0.413333333333333
"485","P253233","P253233",43,1,0
"812","P271911","P459218",43,0.5375,0.4625
"1610","P459218","P271911",43,0.5375,0.4625
"679","P271301","P437074",42,0.56,0.44
"1435","P437074","P271301",42,0.56,0.44
"165","P235262","P459216",40,0.555555555555556,0.444444444444444
"191","P247864","P271911",40,0.161943319838057,0.838056680161943
"208","P247864","P459216",40,0.392156862745098,0.607843137254902
"779","P271911","P247864",40,0.161943319838057,0.838056680161943
"1240","P388265","P459216",40,0.392156862745098,0.607843137254902
"1498","P447996","P459216",40,0.392156862745098,0.607843137254902
"1509","P459216","P235262",40,0.555555555555556,0.444444444444444
"1510","P459216","P247864",40,0.392156862745098,0.607843137254902
"1534","P459216","P388265",40,0.392156862745098,0.607843137254902
"1540","P459216","P447996",40,0.392156862745098,0.607843137254902
"198","P247864","P346714",39,0.333333333333333,0.666666666666667
"618","P253866","P271301",39,0.443181818181818,0.556818181818182
"660","P271301","P253866",39,0.443181818181818,0.556818181818182
"773","P271771","Q000039",39,0.475609756097561,0.524390243902439
"1080","P346714","P247864",39,0.333333333333333,0.666666666666667
"1104","P346714","P388265",39,0.333333333333333,0.666666666666667
"1147","P347814","P388265",39,0.333333333333333,0.666666666666667
"1230","P388265","P346714",39,0.333333333333333,0.666666666666667
"1231","P388265","P347814",39,0.333333333333333,0.666666666666667
"1781","Q000039","P271771",39,0.475609756097561,0.524390243902439
"145","P235262","P271301",38,0.527777777777778,0.472222222222222
"209","P247864","P459217",38,0.355140186915888,0.644859813084112
"649","P271301","P235262",38,0.527777777777778,0.472222222222222
"929","P273880","P346714",38,0.324786324786325,0.675213675213675
"1097","P346714","P273880",38,0.324786324786325,0.675213675213675
"1553","P459217","P247864",38,0.355140186915888,0.644859813084112
"171","P235262","Q000039",37,0.513888888888889,0.486111111111111
"207","P247864","P447996",37,0.225609756097561,0.774390243902439
"472","P253228","Q000039",37,0.755102040816326,0.244897959183674
"938","P273880","P447996",37,0.225609756097561,0.774390243902439
"1326","P429503","P459216",37,0.362745098039216,0.637254901960784
"1467","P447996","P247864",37,0.225609756097561,0.774390243902439
"1484","P447996","P273880",37,0.225609756097561,0.774390243902439
"1536","P459216","P429503",37,0.362745098039216,0.637254901960784
"1767","Q000039","P235262",37,0.513888888888889,0.486111111111111
"1774","Q000039","P253228",37,0.755102040816326,0.244897959183674
"631","P253866","P388265",36,0.409090909090909,0.590909090909091
"673","P271301","P370399",36,0.439024390243902,0.560975609756098
"1177","P370399","P271301",36,0.439024390243902,0.560975609756098
"1219","P388265","P253866",36,0.409090909090909,0.590909090909091
"515","P253233","Q000039",35,0.813953488372093,0.186046511627907
"1775","Q000039","P253233",35,0.813953488372093,0.186046511627907
"940","P273880","P459217",34,0.317757009345794,0.682242990654206
"1570","P459217","P273880",34,0.317757009345794,0.682242990654206
"529","P253238","P253238",33,1,0
"941","P273880","P459218",33,0.4125,0.5875
"1613","P459218","P273880",33,0.4125,0.5875
"558","P253238","Q000039",32,0.96969696969697,0.0303030303030303
"1156","P347814","P459218",32,0.4,0.6
"1235","P388265","P429503",32,0.278260869565217,0.721739130434783
"1319","P429503","P388265",32,0.278260869565217,0.721739130434783
"1618","P459218","P347814",32,0.4,0.6
"1776","Q000039","P253238",32,0.96969696969697,0.0303030303030303
"1849","X100003","X100003",32,1,0
"939","P273880","P459216",31,0.303921568627451,0.696078431372549
"1325","P429503","P447996",31,0.269565217391304,0.730434782608696
"1493","P447996","P429503",31,0.269565217391304,0.730434782608696
"1527","P459216","P273880",31,0.303921568627451,0.696078431372549
"187","P247864","P253866",30,0.340909090909091,0.659090909090909
"607","P253866","P247864",30,0.340909090909091,0.659090909090909
"934","P273880","P429503",30,0.260869565217391,0.739130434782609
"1032","P332934","X100003",30,0.9375,0.0625
"1113","P346714","P459218",30,0.375,0.625
"1190","P370399","P388265",30,0.365853658536585,0.634146341463415
"1232","P388265","P370399",30,0.365853658536585,0.634146341463415
"1312","P429503","P273880",30,0.260869565217391,0.739130434782609
"1617","P459218","P346714",30,0.375,0.625
"1830","X100003","P332934",30,0.9375,0.0625
"442","P253228","P253233",29,0.674418604651163,0.325581395348837
"459","P253228","P388265",29,0.591836734693878,0.408163265306122
"484","P253233","P253228",29,0.674418604651163,0.325581395348837
"497","P253233","P332934",29,0.674418604651163,0.325581395348837
"502","P253233","P388265",29,0.674418604651163,0.325581395348837
"760","P271771","P388265",29,0.353658536585366,0.646341463414634
"1001","P332934","P253233",29,0.674418604651163,0.325581395348837
"1215","P388265","P253228",29,0.591836734693878,0.408163265306122
"1216","P388265","P253233",29,0.674418604651163,0.325581395348837
"1222","P388265","P271771",29,0.353658536585366,0.646341463414634
"151","P235262","P273880",28,0.388888888888889,0.611111111111111
"907","P273880","P235262",28,0.388888888888889,0.611111111111111
"969","P332930","P332930",28,1,0
"1673","P459226","P459226",27,1,0
"200","P247864","P370399",26,0.317073170731707,0.682926829268293
"203","P247864","P429503",26,0.226086956521739,0.773913043478261
"210","P247864","P459218",26,0.325,0.675
"489","P253233","P271301",26,0.604651162790698,0.395348837209302
"657","P271301","P253233",26,0.604651162790698,0.395348837209302
"1166","P370399","P247864",26,0.317073170731707,0.682926829268293
"1295","P429503","P247864",26,0.226086956521739,0.773913043478261
"1327","P429503","P459217",26,0.242990654205607,0.757009345794392
"1579","P459217","P429503",26,0.242990654205607,0.757009345794392
"1596","P459218","P247864",26,0.325,0.675
"153","P235262","P332934",25,0.347222222222222,0.652777777777778
"320","P250364","P271911",25,0.3125,0.6875
"688","P271301","X100003",25,0.78125,0.21875
"782","P271911","P250364",25,0.3125,0.6875
"993","P332934","P235262",25,0.347222222222222,0.652777777777778
"1242","P388265","P459218",25,0.3125,0.6875
"1620","P459218","P388265",25,0.3125,0.6875
"1822","X100003","P271301",25,0.78125,0.21875
"199","P247864","P347814",24,0.205128205128205,0.794871794871795
"532","P253238","P271301",24,0.727272727272727,0.272727272727273
"636","P253866","P437074",24,0.32,0.68
"658","P271301","P253238",24,0.727272727272727,0.272727272727273
"662","P271301","P271320",24,0.521739130434783,0.478260869565217
