"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",664,1,0
"1761","Q000001","Q000001",464,1,0
"925","P273880","P273880",442,1,0
"793","P271911","P271911",381,1,0
"661","P271301","P271301",352,1,0
"1233","P388265","P388265",286,1,0
"1013","P332934","P332934",253,1,0
"177","P247864","P247864",245,1,0
"945","P273880","Q000039",243,0.549773755656109,0.450226244343891
"1785","Q000039","P273880",243,0.549773755656109,0.450226244343891
"397","P250736","P250736",236,1,0
"687","P271301","Q000039",206,0.585227272727273,0.414772727272727
"1779","Q000039","P271301",206,0.585227272727273,0.414772727272727
"1246","P388265","Q000039",185,0.646853146853147,0.353146853146853
"1792","Q000039","P388265",185,0.646853146853147,0.353146853146853
"816","P271911","Q000039",152,0.398950131233596,0.601049868766404
"1782","Q000039","P271911",152,0.398950131233596,0.601049868766404
"1497","P447996","P447996",150,1,0
"214","P247864","Q000039",139,0.56734693877551,0.43265306122449
"1768","Q000039","P247864",139,0.56734693877551,0.43265306122449
"669","P271301","P332934",125,0.494071146245059,0.505928853754941
"1005","P332934","P271301",125,0.494071146245059,0.505928853754941
"1321","P429503","P429503",124,1,0
"1145","P347814","P347814",122,1,0
"1541","P459216","P459216",111,1,0
"796","P271911","P273880",106,0.278215223097113,0.721784776902887
"922","P273880","P271911",106,0.278215223097113,0.721784776902887
"932","P273880","P388265",103,0.36013986013986,0.63986013986014
"1226","P388265","P273880",103,0.36013986013986,0.63986013986014
"1031","P332934","Q000039",97,0.383399209486166,0.616600790513834
"1101","P346714","P346714",97,1,0
"1787","Q000039","P332934",97,0.383399209486166,0.616600790513834
"1585","P459217","P459217",96,1,0
"1189","P370399","P370399",94,1,0
"667","P271301","P273880",92,0.261363636363636,0.738636363636364
"674","P271301","P388265",92,0.321678321678322,0.678321678321678
"919","P273880","P271301",92,0.261363636363636,0.738636363636364
"1220","P388265","P271301",92,0.321678321678322,0.678321678321678
"1020","P332934","P429503",90,0.725806451612903,0.274193548387097
"1314","P429503","P332934",90,0.725806451612903,0.274193548387097
"1160","P347814","Q000039",85,0.69672131147541,0.30327868852459
"1629","P459218","P459218",85,1,0
"1790","Q000039","P347814",85,0.69672131147541,0.30327868852459
"201","P247864","P388265",84,0.342857142857143,0.657142857142857
"749","P271771","P271771",84,1,0
"1209","P388265","P247864",84,0.342857142857143,0.657142857142857
"1547","P459216","Q000039",82,0.738738738738739,0.261261261261261
"1799","Q000039","P459216",82,0.738738738738739,0.261261261261261
"617","P253866","P253866",80,1,0
"680","P271301","P447996",80,0.533333333333333,0.466666666666667
"1478","P447996","P271301",80,0.533333333333333,0.466666666666667
"1590","P459217","Q000039",78,0.8125,0.1875
"1800","Q000039","P459217",78,0.8125,0.1875
"133","P235262","P235262",77,1,0
"309","P250364","P250364",77,1,0
"1504","P447996","Q000039",76,0.506666666666667,0.493333333333333
"1798","Q000039","P447996",76,0.506666666666667,0.493333333333333
"801","P271911","P347814",75,0.614754098360656,0.385245901639344
"1137","P347814","P271911",75,0.614754098360656,0.385245901639344
"194","P247864","P273880",74,0.302040816326531,0.697959183673469
"908","P273880","P247864",74,0.302040816326531,0.697959183673469
"1203","P370399","Q000039",73,0.776595744680851,0.223404255319149
"1791","Q000039","P370399",73,0.776595744680851,0.223404255319149
"930","P273880","P347814",72,0.590163934426229,0.409836065573771
"1140","P347814","P273880",72,0.590163934426229,0.409836065573771
"1633","P459218","Q000039",69,0.811764705882353,0.188235294117647
"1801","Q000039","P459218",69,0.811764705882353,0.188235294117647
"682","P271301","P459217",68,0.708333333333333,0.291666666666667
"1564","P459217","P271301",68,0.708333333333333,0.291666666666667
"663","P271301","P271771",65,0.773809523809524,0.226190476190476
"681","P271301","P459216",65,0.585585585585586,0.414414414414414
"747","P271771","P271301",65,0.773809523809524,0.226190476190476
"1521","P459216","P271301",65,0.585585585585586,0.414414414414414
"188","P247864","P271301",64,0.261224489795918,0.738775510204082
"650","P271301","P247864",64,0.261224489795918,0.738775510204082
"676","P271301","P429503",64,0.516129032258065,0.483870967741935
"1306","P429503","P271301",64,0.516129032258065,0.483870967741935
"812","P271911","P459218",63,0.741176470588235,0.258823529411765
"1025","P332934","P459216",63,0.567567567567568,0.432432432432432
"1453","P437074","P437074",63,1,0
"1529","P459216","P332934",63,0.567567567567568,0.432432432432432
"1610","P459218","P271911",63,0.741176470588235,0.258823529411765
"644","P253866","Q000039",60,0.75,0.25
"1026","P332934","P459217",60,0.625,0.375
"1572","P459217","P332934",60,0.625,0.375
"1778","Q000039","P253866",60,0.75,0.25
"1117","P346714","Q000039",57,0.587628865979381,0.412371134020619
"1789","Q000039","P346714",57,0.587628865979381,0.412371134020619
"1332","P429503","Q000039",56,0.451612903225806,0.548387096774194
"1794","Q000039","P429503",56,0.451612903225806,0.548387096774194
"1018","P332934","P388265",55,0.217391304347826,0.782608695652174
"1228","P388265","P332934",55,0.217391304347826,0.782608695652174
"803","P271911","P388265",54,0.188811188811189,0.811188811188811
"1223","P388265","P271911",54,0.188811188811189,0.811188811188811
"196","P247864","P332934",53,0.216326530612245,0.783673469387755
"994","P332934","P247864",53,0.216326530612245,0.783673469387755
"1542","P459216","P459217",53,0.552083333333333,0.447916666666667
"1584","P459217","P459216",53,0.552083333333333,0.447916666666667
"1024","P332934","P447996",52,0.346666666666667,0.653333333333333
"1486","P447996","P332934",52,0.346666666666667,0.653333333333333
"800","P271911","P346714",50,0.515463917525773,0.484536082474227
"1094","P346714","P271911",50,0.515463917525773,0.484536082474227
"343","P250364","Q000039",49,0.636363636363636,0.363636363636364
"1240","P388265","P459216",49,0.441441441441441,0.558558558558559
"1534","P459216","P388265",49,0.441441441441441,0.558558558558559
"1771","Q000039","P250364",49,0.636363636363636,0.363636363636364
"931","P273880","P370399",48,0.51063829787234,0.48936170212766
"1183","P370399","P273880",48,0.51063829787234,0.48936170212766
"1241","P388265","P459217",48,0.5,0.5
"1577","P459217","P388265",48,0.5,0.5
"773","P271771","Q000039",47,0.55952380952381,0.44047619047619
"1499","P447996","P459217",47,0.489583333333333,0.510416666666667
"1583","P459217","P447996",47,0.489583333333333,0.510416666666667
"1781","Q000039","P271771",47,0.55952380952381,0.44047619047619
"938","P273880","P447996",46,0.306666666666667,0.693333333333333
"1484","P447996","P273880",46,0.306666666666667,0.693333333333333
"208","P247864","P459216",44,0.396396396396396,0.603603603603604
"1510","P459216","P247864",44,0.396396396396396,0.603603603603604
"171","P235262","Q000039",42,0.545454545454545,0.454545454545455
"755","P271771","P332934",42,0.5,0.5
"1007","P332934","P271771",42,0.5,0.5
"1057","P332939","P332939",42,1,0
"1767","Q000039","P235262",42,0.545454545454545,0.454545454545455
"941","P273880","P459218",40,0.470588235294118,0.529411764705882
"1613","P459218","P273880",40,0.470588235294118,0.529411764705882
"191","P247864","P271911",39,0.159183673469388,0.840816326530612
"705","P271320","P271320",39,1,0
"779","P271911","P247864",39,0.159183673469388,0.840816326530612
"1326","P429503","P459216",39,0.351351351351351,0.648648648648649
"1536","P459216","P429503",39,0.351351351351351,0.648648648648649
"529","P253238","P253238",38,1,0
"165","P235262","P459216",36,0.467532467532468,0.532467532467533
"558","P253238","Q000039",36,0.947368421052632,0.0526315789473685
"679","P271301","P437074",36,0.571428571428571,0.428571428571429
"1435","P437074","P271301",36,0.571428571428571,0.428571428571429
"1509","P459216","P235262",36,0.467532467532468,0.532467532467533
"1776","Q000039","P253238",36,0.947368421052632,0.0526315789473685
"673","P271301","P370399",35,0.372340425531915,0.627659574468085
"1177","P370399","P271301",35,0.372340425531915,0.627659574468085
"1239","P388265","P447996",35,0.233333333333333,0.766666666666667
"1491","P447996","P388265",35,0.233333333333333,0.766666666666667
"320","P250364","P271911",34,0.441558441558442,0.558441558441559
"782","P271911","P250364",34,0.441558441558442,0.558441558441559
"1461","P437074","Q000039",34,0.53968253968254,0.46031746031746
"1797","Q000039","P437074",34,0.53968253968254,0.46031746031746
"209","P247864","P459217",33,0.34375,0.65625
"441","P253228","P253228",33,1,0
"618","P253866","P271301",33,0.4125,0.5875
"660","P271301","P253866",33,0.4125,0.5875
"760","P271771","P388265",33,0.392857142857143,0.607142857142857
"927","P273880","P332934",33,0.130434782608696,0.869565217391304
"1011","P332934","P273880",33,0.130434782608696,0.869565217391304
"1222","P388265","P271771",33,0.392857142857143,0.607142857142857
"1553","P459217","P247864",33,0.34375,0.65625
"145","P235262","P271301",32,0.415584415584416,0.584415584415584
"649","P271301","P235262",32,0.415584415584416,0.584415584415584
"1147","P347814","P388265",32,0.262295081967213,0.737704918032787
"1231","P388265","P347814",32,0.262295081967213,0.737704918032787
"1325","P429503","P447996",31,0.25,0.75
"1493","P447996","P429503",31,0.25,0.75
"203","P247864","P429503",30,0.241935483870968,0.758064516129032
"485","P253233","P253233",30,1,0
"929","P273880","P346714",30,0.309278350515464,0.690721649484536
"1097","P346714","P273880",30,0.309278350515464,0.690721649484536
"1190","P370399","P388265",30,0.319148936170213,0.680851063829787
"1232","P388265","P370399",30,0.319148936170213,0.680851063829787
"1295","P429503","P247864",30,0.241935483870968,0.758064516129032
"1498","P447996","P459216",30,0.27027027027027,0.72972972972973
"1540","P459216","P447996",30,0.27027027027027,0.72972972972973
"1104","P346714","P388265",29,0.298969072164948,0.701030927835051
"1156","P347814","P459218",29,0.341176470588235,0.658823529411765
"1230","P388265","P346714",29,0.298969072164948,0.701030927835051
"1618","P459218","P347814",29,0.341176470588235,0.658823529411765
"151","P235262","P273880",28,0.363636363636364,0.636363636363636
"199","P247864","P347814",28,0.229508196721311,0.770491803278688
"200","P247864","P370399",28,0.297872340425532,0.702127659574468
"207","P247864","P447996",28,0.186666666666667,0.813333333333333
"768","P271771","P459217",28,0.333333333333333,0.666666666666667
"907","P273880","P235262",28,0.363636363636364,0.636363636363636
"1123","P347814","P247864",28,0.229508196721311,0.770491803278688
"1166","P370399","P247864",28,0.297872340425532,0.702127659574468
"1235","P388265","P429503",28,0.225806451612903,0.774193548387097
"1242","P388265","P459218",28,0.329411764705882,0.670588235294118
"1319","P429503","P388265",28,0.225806451612903,0.774193548387097
"1467","P447996","P247864",28,0.186666666666667,0.813333333333333
"1566","P459217","P271771",28,0.333333333333333,0.666666666666667
"1620","P459218","P388265",28,0.329411764705882,0.670588235294118
"198","P247864","P346714",27,0.278350515463918,0.721649484536082
"323","P250364","P273880",27,0.350649350649351,0.649350649350649
"515","P253233","Q000039",27,0.9,0.1
"532","P253238","P271301",27,0.710526315789474,0.289473684210526
"658","P271301","P253238",27,0.710526315789474,0.289473684210526
"911","P273880","P250364",27,0.350649350649351,0.649350649350649
"1032","P332934","X100003",27,1,0
"1080","P346714","P247864",27,0.278350515463918,0.721649484536082
"1365","P429504","P429504",27,1,0
"1775","Q000039","P253233",27,0.9,0.1
"1830","X100003","P332934",27,1,0
"1849","X100003","X100003",27,1,0
"472","P253228","Q000039",26,0.787878787878788,0.212121212121212
"502","P253233","P388265",26,0.866666666666667,0.133333333333333
"939","P273880","P459216",26,0.234234234234234,0.765765765765766
"969","P332930","P332930",26,1,0
"1102","P346714","P347814",26,0.268041237113402,0.731958762886598
"1113","P346714","P459218",26,0.305882352941176,0.694117647058824
"1144","P347814","P346714",26,0.268041237113402,0.731958762886598
"1216","P388265","P253233",26,0.866666666666667,0.133333333333333
"1327","P429503","P459217",26,0.270833333333333,0.729166666666667
"1527","P459216","P273880",26,0.234234234234234,0.765765765765766
"1579","P459217","P429503",26,0.270833333333333,0.729166666666667
"1617","P459218","P346714",26,0.305882352941176,0.694117647058824
"1774","Q000039","P253228",26,0.787878787878788,0.212121212121212
"497","P253233","P332934",25,0.833333333333333,0.166666666666667
"545","P253238","P388265",25,0.657894736842105,0.342105263157895
"624","P253866","P273880",25,0.3125,0.6875
"918","P273880","P253866",25,0.3125,0.6875
"1001","P332934","P253233",25,0.833333333333333,0.166666666666667
"1217","P388265","P253238",25,0.657894736842105,0.342105263157895
"210","P247864","P459218",24,0.282352941176471,0.717647058823529
"553","P253238","P459217",24,0.631578947368421,0.368421052631579
"730","P271320","Q000039",24,0.615384615384615,0.384615384615385
"1074","P332939","Q000039",24,0.571428571428571,0.428571428571429
"1561","P459217","P253238",24,0.631578947368421,0.368421052631579
"1596","P459218","P247864",24,0.282352941176471,0.717647058823529
"1780","Q000039","P271320",24,0.615384615384615,0.384615384615385
"1788","Q000039","P332939",24,0.571428571428571,0.428571428571429
"134","P235262","P247864",23,0.298701298701299,0.701298701298701
"176","P247864","P235262",23,0.298701298701299,0.701298701298701
"510","P253233","P459217",23,0.766666666666667,0.233333333333333
"940","P273880","P459217",23,0.239583333333333,0.760416666666667
"1560","P459217","P253233",23,0.766666666666667,0.233333333333333
"1570","P459217","P273880",23,0.239583333333333,0.760416666666667
"197","P247864","P332939",22,0.523809523809524,0.476190476190476
"330","P250364","P388265",22,0.285714285714286,0.714285714285714
"540","P253238","P332934",22,0.578947368421053,0.421052631578947
"551","P253238","P447996",22,0.578947368421053,0.421052631578947
"934","P273880","P429503",22,0.17741935483871,0.82258064516129
"1002","P332934","P253238",22,0.578947368421053,0.421052631578947
"1014","P332934","P332939",22,0.523809523809524,0.476190476190476
"1037","P332939","P247864",22,0.523809523809524,0.476190476190476
"1056","P332939","P332934",22,0.523809523809524,0.476190476190476
"1212","P388265","P250364",22,0.285714285714286,0.714285714285714
"1312","P429503","P273880",22,0.17741935483871,0.82258064516129
