"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",637,1,0
"1761","Q000001","Q000001",469,1,0
"925","P273880","P273880",449,1,0
"661","P271301","P271301",346,1,0
"793","P271911","P271911",332,1,0
"1233","P388265","P388265",280,1,0
"177","P247864","P247864",249,1,0
"945","P273880","Q000039",248,0.552338530066815,0.447661469933185
"1785","Q000039","P273880",248,0.552338530066815,0.447661469933185
"1013","P332934","P332934",242,1,0
"397","P250736","P250736",223,1,0
"687","P271301","Q000039",182,0.526011560693642,0.473988439306358
"1779","Q000039","P271301",182,0.526011560693642,0.473988439306358
"1246","P388265","Q000039",169,0.603571428571429,0.396428571428571
"1792","Q000039","P388265",169,0.603571428571429,0.396428571428571
"1497","P447996","P447996",146,1,0
"214","P247864","Q000039",140,0.562248995983936,0.437751004016064
"1768","Q000039","P247864",140,0.562248995983936,0.437751004016064
"816","P271911","Q000039",128,0.385542168674699,0.614457831325301
"1782","Q000039","P271911",128,0.385542168674699,0.614457831325301
"1101","P346714","P346714",127,1,0
"669","P271301","P332934",116,0.479338842975207,0.520661157024793
"1005","P332934","P271301",116,0.479338842975207,0.520661157024793
"932","P273880","P388265",109,0.389285714285714,0.610714285714286
"1226","P388265","P273880",109,0.389285714285714,0.610714285714286
"1189","P370399","P370399",108,1,0
"1321","P429503","P429503",108,1,0
"1541","P459216","P459216",108,1,0
"1145","P347814","P347814",106,1,0
"667","P271301","P273880",100,0.289017341040462,0.710982658959538
"919","P273880","P271301",100,0.289017341040462,0.710982658959538
"749","P271771","P271771",94,1,0
"133","P235262","P235262",85,1,0
"796","P271911","P273880",85,0.256024096385542,0.743975903614458
"922","P273880","P271911",85,0.256024096385542,0.743975903614458
"1031","P332934","Q000039",85,0.351239669421488,0.648760330578512
"1787","Q000039","P332934",85,0.351239669421488,0.648760330578512
"674","P271301","P388265",82,0.292857142857143,0.707142857142857
"1220","P388265","P271301",82,0.292857142857143,0.707142857142857
"1629","P459218","P459218",82,1,0
"201","P247864","P388265",81,0.325301204819277,0.674698795180723
"1209","P388265","P247864",81,0.325301204819277,0.674698795180723
"1585","P459217","P459217",81,1,0
"680","P271301","P447996",76,0.520547945205479,0.479452054794521
"1478","P447996","P271301",76,0.520547945205479,0.479452054794521
"1020","P332934","P429503",73,0.675925925925926,0.324074074074074
"1314","P429503","P332934",73,0.675925925925926,0.324074074074074
"1453","P437074","P437074",72,1,0
"194","P247864","P273880",71,0.285140562248996,0.714859437751004
"908","P273880","P247864",71,0.285140562248996,0.714859437751004
"1203","P370399","Q000039",71,0.657407407407407,0.342592592592593
"1791","Q000039","P370399",71,0.657407407407407,0.342592592592593
"663","P271301","P271771",70,0.74468085106383,0.25531914893617
"747","P271771","P271301",70,0.74468085106383,0.25531914893617
"1547","P459216","Q000039",70,0.648148148148148,0.351851851851852
"1799","Q000039","P459216",70,0.648148148148148,0.351851851851852
"1504","P447996","Q000039",69,0.472602739726027,0.527397260273973
