"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",714,1,0
"1761","Q000001","Q000001",476,1,0
"925","P273880","P273880",448,1,0
"793","P271911","P271911",357,1,0
"661","P271301","P271301",340,1,0
"1233","P388265","P388265",307,1,0
"945","P273880","Q000039",264,0.589285714285714,0.410714285714286
"1785","Q000039","P273880",264,0.589285714285714,0.410714285714286
"1013","P332934","P332934",254,1,0
"177","P247864","P247864",242,1,0
"397","P250736","P250736",226,1,0
"687","P271301","Q000039",212,0.623529411764706,0.376470588235294
"1779","Q000039","P271301",212,0.623529411764706,0.376470588235294
"1246","P388265","Q000039",190,0.618892508143323,0.381107491856677
"1792","Q000039","P388265",190,0.618892508143323,0.381107491856677
"816","P271911","Q000039",157,0.439775910364146,0.560224089635854
"1782","Q000039","P271911",157,0.439775910364146,0.560224089635854
"1497","P447996","P447996",151,1,0
"214","P247864","Q000039",145,0.599173553719008,0.400826446280992
"1768","Q000039","P247864",145,0.599173553719008,0.400826446280992
"1145","P347814","P347814",129,1,0
"669","P271301","P332934",117,0.460629921259843,0.539370078740157
"1005","P332934","P271301",117,0.460629921259843,0.539370078740157
"1101","P346714","P346714",113,1,0
"1321","P429503","P429503",110,1,0
"1031","P332934","Q000039",108,0.425196850393701,0.574803149606299
"1787","Q000039","P332934",108,0.425196850393701,0.574803149606299
"1585","P459217","P459217",105,1,0
"667","P271301","P273880",102,0.3,0.7
"919","P273880","P271301",102,0.3,0.7
"1541","P459216","P459216",102,1,0
"932","P273880","P388265",99,0.322475570032573,0.677524429967427
"1226","P388265","P273880",99,0.322475570032573,0.677524429967427
"749","P271771","P271771",95,1,0
"796","P271911","P273880",94,0.263305322128852,0.736694677871149
"922","P273880","P271911",94,0.263305322128852,0.736694677871149
"1189","P370399","P370399",93,1,0
"1160","P347814","Q000039",92,0.713178294573643,0.286821705426357
"1790","Q000039","P347814",92,0.713178294573643,0.286821705426357
"201","P247864","P388265",85,0.351239669421488,0.648760330578512
"1209","P388265","P247864",85,0.351239669421488,0.648760330578512
"1590","P459217","Q000039",85,0.80952380952381,0.19047619047619
"1800","Q000039","P459217",85,0.80952380952381,0.19047619047619
"674","P271301","P388265",84,0.273615635179153,0.726384364820847
"1220","P388265","P271301",84,0.273615635179153,0.726384364820847
"1504","P447996","Q000039",83,0.549668874172185,0.450331125827815
"1798","Q000039","P447996",83,0.549668874172185,0.450331125827815
"1629","P459218","P459218",80,1,0
"680","P271301","P447996",79,0.52317880794702,0.47682119205298
"1478","P447996","P271301",79,0.52317880794702,0.47682119205298
"617","P253866","P253866",78,1,0
"801","P271911","P347814",77,0.596899224806202,0.403100775193798
"1137","P347814","P271911",77,0.596899224806202,0.403100775193798
"663","P271301","P271771",75,0.789473684210526,0.210526315789474
"747","P271771","P271301",75,0.789473684210526,0.210526315789474
"309","P250364","P250364",74,1,0
"1203","P370399","Q000039",74,0.795698924731183,0.204301075268817
"1791","Q000039","P370399",74,0.795698924731183,0.204301075268817
"194","P247864","P273880",73,0.301652892561983,0.698347107438017
"908","P273880","P247864",73,0.301652892561983,0.698347107438017
"1020","P332934","P429503",73,0.663636363636364,0.336363636363636
"1314","P429503","P332934",73,0.663636363636364,0.336363636363636
"1453","P437074","P437074",73,1,0
"133","P235262","P235262",71,1,0
"1547","P459216","Q000039",71,0.696078431372549,0.303921568627451
"1799","Q000039","P459216",71,0.696078431372549,0.303921568627451
"682","P271301","P459217",69,0.657142857142857,0.342857142857143
"1564","P459217","P271301",69,0.657142857142857,0.342857142857143
"1117","P346714","Q000039",64,0.566371681415929,0.433628318584071
"1789","Q000039","P346714",64,0.566371681415929,0.433628318584071
"930","P273880","P347814",61,0.472868217054264,0.527131782945736
"1140","P347814","P273880",61,0.472868217054264,0.527131782945736
"803","P271911","P388265",60,0.195439739413681,0.804560260586319
"1026","P332934","P459217",60,0.571428571428571,0.428571428571429
"1223","P388265","P271911",60,0.195439739413681,0.804560260586319
"1572","P459217","P332934",60,0.571428571428571,0.428571428571429
"644","P253866","Q000039",59,0.756410256410256,0.243589743589744
"1778","Q000039","P253866",59,0.756410256410256,0.243589743589744
"1633","P459218","Q000039",58,0.725,0.275
"1801","Q000039","P459218",58,0.725,0.275
"676","P271301","P429503",57,0.518181818181818,0.481818181818182
"681","P271301","P459216",57,0.558823529411765,0.441176470588235
"773","P271771","Q000039",57,0.6,0.4
"931","P273880","P370399",57,0.612903225806452,0.387096774193548
"1183","P370399","P273880",57,0.612903225806452,0.387096774193548
"1306","P429503","P271301",57,0.518181818181818,0.481818181818182
"1521","P459216","P271301",57,0.558823529411765,0.441176470588235
"1781","Q000039","P271771",57,0.6,0.4
"800","P271911","P346714",56,0.495575221238938,0.504424778761062
"1018","P332934","P388265",56,0.220472440944882,0.779527559055118
"1094","P346714","P271911",56,0.495575221238938,0.504424778761062
"1228","P388265","P332934",56,0.220472440944882,0.779527559055118
"1461","P437074","Q000039",55,0.753424657534247,0.246575342465753
"1797","Q000039","P437074",55,0.753424657534247,0.246575342465753
"188","P247864","P271301",54,0.223140495867769,0.776859504132231
"650","P271301","P247864",54,0.223140495867769,0.776859504132231
"755","P271771","P332934",54,0.568421052631579,0.431578947368421
"1007","P332934","P271771",54,0.568421052631579,0.431578947368421
"1332","P429503","Q000039",53,0.481818181818182,0.518181818181818
"1794","Q000039","P429503",53,0.481818181818182,0.518181818181818
"1024","P332934","P447996",52,0.344370860927152,0.655629139072848
"1025","P332934","P459216",52,0.509803921568627,0.490196078431373
"1486","P447996","P332934",52,0.344370860927152,0.655629139072848
"1499","P447996","P459217",52,0.495238095238095,0.504761904761905
"1529","P459216","P332934",52,0.509803921568627,0.490196078431373
"1583","P459217","P447996",52,0.495238095238095,0.504761904761905
"191","P247864","P271911",49,0.202479338842975,0.797520661157025
"779","P271911","P247864",49,0.202479338842975,0.797520661157025
"812","P271911","P459218",49,0.6125,0.3875
"1240","P388265","P459216",49,0.480392156862745,0.519607843137255
"1534","P459216","P388265",49,0.480392156862745,0.519607843137255
"1610","P459218","P271911",49,0.6125,0.3875
"1241","P388265","P459217",48,0.457142857142857,0.542857142857143
"1577","P459217","P388265",48,0.457142857142857,0.542857142857143
"343","P250364","Q000039",46,0.621621621621622,0.378378378378378
"1771","Q000039","P250364",46,0.621621621621622,0.378378378378378
"679","P271301","P437074",45,0.616438356164384,0.383561643835616
"705","P271320","P271320",45,1,0
"1435","P437074","P271301",45,0.616438356164384,0.383561643835616
"171","P235262","Q000039",44,0.619718309859155,0.380281690140845
"1767","Q000039","P235262",44,0.619718309859155,0.380281690140845
"196","P247864","P332934",42,0.173553719008264,0.826446280991736
"994","P332934","P247864",42,0.173553719008264,0.826446280991736
"198","P247864","P346714",41,0.36283185840708,0.63716814159292
"1080","P346714","P247864",41,0.36283185840708,0.63716814159292
"927","P273880","P332934",40,0.15748031496063,0.84251968503937
"929","P273880","P346714",40,0.353982300884956,0.646017699115044
"1011","P332934","P273880",40,0.15748031496063,0.84251968503937
"1097","P346714","P273880",40,0.353982300884956,0.646017699115044
"1239","P388265","P447996",40,0.264900662251656,0.735099337748344
"1491","P447996","P388265",40,0.264900662251656,0.735099337748344
"1542","P459216","P459217",40,0.392156862745098,0.607843137254902
"1584","P459217","P459216",40,0.392156862745098,0.607843137254902
"441","P253228","P253228",39,1,0
"1104","P346714","P388265",39,0.345132743362832,0.654867256637168
"1230","P388265","P346714",39,0.345132743362832,0.654867256637168
"145","P235262","P271301",38,0.535211267605634,0.464788732394366
"649","P271301","P235262",38,0.535211267605634,0.464788732394366
"1147","P347814","P388265",38,0.294573643410853,0.705426356589147
"1231","P388265","P347814",38,0.294573643410853,0.705426356589147
"485","P253233","P253233",37,1,0
"673","P271301","P370399",37,0.397849462365591,0.602150537634409
"941","P273880","P459218",37,0.4625,0.5375
"1177","P370399","P271301",37,0.397849462365591,0.602150537634409
"1190","P370399","P388265",37,0.397849462365591,0.602150537634409
"1232","P388265","P370399",37,0.397849462365591,0.602150537634409
"1613","P459218","P273880",37,0.4625,0.5375
