"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",686,1,0
"925","P273880","P273880",452,1,0
"1761","Q000001","Q000001",447,1,0
"793","P271911","P271911",363,1,0
"661","P271301","P271301",339,1,0
"1233","P388265","P388265",297,1,0
"1013","P332934","P332934",264,1,0
"177","P247864","P247864",256,1,0
"945","P273880","Q000039",256,0.566371681415929,0.433628318584071
"1785","Q000039","P273880",256,0.566371681415929,0.433628318584071
"397","P250736","P250736",210,1,0
"687","P271301","Q000039",198,0.584070796460177,0.415929203539823
"1779","Q000039","P271301",198,0.584070796460177,0.415929203539823
"1246","P388265","Q000039",175,0.589225589225589,0.410774410774411
"1792","Q000039","P388265",175,0.589225589225589,0.410774410774411
"1497","P447996","P447996",154,1,0
"214","P247864","Q000039",145,0.56640625,0.43359375
"1768","Q000039","P247864",145,0.56640625,0.43359375
"669","P271301","P332934",134,0.507575757575758,0.492424242424242
"1005","P332934","P271301",134,0.507575757575758,0.492424242424242
"816","P271911","Q000039",130,0.358126721763085,0.641873278236915
"1782","Q000039","P271911",130,0.358126721763085,0.641873278236915
"1101","P346714","P346714",125,1,0
"1321","P429503","P429503",120,1,0
"932","P273880","P388265",118,0.397306397306397,0.602693602693603
"1031","P332934","Q000039",118,0.446969696969697,0.553030303030303
"1226","P388265","P273880",118,0.397306397306397,0.602693602693603
"1787","Q000039","P332934",118,0.446969696969697,0.553030303030303
"1145","P347814","P347814",111,1,0
"1541","P459216","P459216",111,1,0
"667","P271301","P273880",101,0.297935103244838,0.702064896755162
"919","P273880","P271301",101,0.297935103244838,0.702064896755162
"1585","P459217","P459217",101,1,0
"1189","P370399","P370399",95,1,0
"1020","P332934","P429503",94,0.783333333333333,0.216666666666667
"1314","P429503","P332934",94,0.783333333333333,0.216666666666667
"749","P271771","P271771",92,1,0
"133","P235262","P235262",91,1,0
"674","P271301","P388265",91,0.306397306397306,0.693602693602694
"1220","P388265","P271301",91,0.306397306397306,0.693602693602694
"796","P271911","P273880",87,0.239669421487603,0.760330578512397
"922","P273880","P271911",87,0.239669421487603,0.760330578512397
"680","P271301","P447996",82,0.532467532467532,0.467532467532468
"1478","P447996","P271301",82,0.532467532467532,0.467532467532468
"1590","P459217","Q000039",82,0.811881188118812,0.188118811881188
"1800","Q000039","P459217",82,0.811881188118812,0.188118811881188
"309","P250364","P250364",78,1,0
"194","P247864","P273880",76,0.296875,0.703125
"908","P273880","P247864",76,0.296875,0.703125
"1504","P447996","Q000039",76,0.493506493506494,0.506493506493507
"1798","Q000039","P447996",76,0.493506493506494,0.506493506493507
"676","P271301","P429503",75,0.625,0.375
"1160","P347814","Q000039",75,0.675675675675676,0.324324324324324
"1306","P429503","P271301",75,0.625,0.375
"1790","Q000039","P347814",75,0.675675675675676,0.324324324324324
"201","P247864","P388265",74,0.2890625,0.7109375
"617","P253866","P253866",74,1,0
"1117","P346714","Q000039",74,0.592,0.408
"1209","P388265","P247864",74,0.2890625,0.7109375
"1547","P459216","Q000039",74,0.666666666666667,0.333333333333333
