"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",665,1,0
"925","P273880","P273880",452,1,0
"1761","Q000001","Q000001",434,1,0
"793","P271911","P271911",378,1,0
"661","P271301","P271301",357,1,0
"1233","P388265","P388265",290,1,0
"1013","P332934","P332934",276,1,0
"945","P273880","Q000039",251,0.555309734513274,0.444690265486726
"1785","Q000039","P273880",251,0.555309734513274,0.444690265486726
"177","P247864","P247864",246,1,0
"397","P250736","P250736",245,1,0
"687","P271301","Q000039",208,0.582633053221289,0.417366946778711
"1779","Q000039","P271301",208,0.582633053221289,0.417366946778711
"1246","P388265","Q000039",178,0.613793103448276,0.386206896551724
"1792","Q000039","P388265",178,0.613793103448276,0.386206896551724
"214","P247864","Q000039",154,0.626016260162602,0.373983739837398
"1768","Q000039","P247864",154,0.626016260162602,0.373983739837398
"1497","P447996","P447996",149,1,0
"669","P271301","P332934",143,0.518115942028985,0.481884057971015
"1005","P332934","P271301",143,0.518115942028985,0.481884057971015
"816","P271911","Q000039",139,0.367724867724868,0.632275132275132
"1782","Q000039","P271911",139,0.367724867724868,0.632275132275132
"1541","P459216","P459216",130,1,0
"1321","P429503","P429503",123,1,0
"1031","P332934","Q000039",117,0.423913043478261,0.576086956521739
"1787","Q000039","P332934",117,0.423913043478261,0.576086956521739
"1101","P346714","P346714",107,1,0
"1145","P347814","P347814",107,1,0
"749","P271771","P271771",106,1,0
"932","P273880","P388265",106,0.36551724137931,0.63448275862069
"1226","P388265","P273880",106,0.36551724137931,0.63448275862069
"1585","P459217","P459217",101,1,0
"796","P271911","P273880",100,0.264550264550265,0.735449735449735
"922","P273880","P271911",100,0.264550264550265,0.735449735449735
"1547","P459216","Q000039",99,0.761538461538461,0.238461538461539
"1799","Q000039","P459216",99,0.761538461538461,0.238461538461539
"1020","P332934","P429503",98,0.796747967479675,0.203252032520325
"1314","P429503","P332934",98,0.796747967479675,0.203252032520325
"1189","P370399","P370399",93,1,0
"674","P271301","P388265",86,0.296551724137931,0.703448275862069
"1220","P388265","P271301",86,0.296551724137931,0.703448275862069
"617","P253866","P253866",84,1,0
"667","P271301","P273880",81,0.226890756302521,0.773109243697479
"681","P271301","P459216",81,0.623076923076923,0.376923076923077
"919","P273880","P271301",81,0.226890756302521,0.773109243697479
