"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",668,1,0
"1761","Q000001","Q000001",491,1,0
"925","P273880","P273880",462,1,0
"661","P271301","P271301",338,1,0
"793","P271911","P271911",330,1,0
"1233","P388265","P388265",321,1,0
"945","P273880","Q000039",253,0.547619047619048,0.452380952380952
"1785","Q000039","P273880",253,0.547619047619048,0.452380952380952
"177","P247864","P247864",249,1,0
"1013","P332934","P332934",246,1,0
"397","P250736","P250736",236,1,0
"687","P271301","Q000039",206,0.609467455621302,0.390532544378698
"1779","Q000039","P271301",206,0.609467455621302,0.390532544378698
"1246","P388265","Q000039",205,0.638629283489097,0.361370716510903
"1792","Q000039","P388265",205,0.638629283489097,0.361370716510903
"1497","P447996","P447996",164,1,0
"214","P247864","Q000039",147,0.590361445783133,0.409638554216867
"816","P271911","Q000039",147,0.445454545454545,0.554545454545455
"1768","Q000039","P247864",147,0.590361445783133,0.409638554216867
"1782","Q000039","P271911",147,0.445454545454545,0.554545454545455
"1101","P346714","P346714",129,1,0
"1145","P347814","P347814",122,1,0
"669","P271301","P332934",119,0.483739837398374,0.516260162601626
"1005","P332934","P271301",119,0.483739837398374,0.516260162601626
"1541","P459216","P459216",119,1,0
"1321","P429503","P429503",115,1,0
"674","P271301","P388265",112,0.348909657320872,0.651090342679128
"1220","P388265","P271301",112,0.348909657320872,0.651090342679128
"932","P273880","P388265",109,0.339563862928349,0.660436137071651
"1226","P388265","P273880",109,0.339563862928349,0.660436137071651
"1189","P370399","P370399",107,1,0
"1031","P332934","Q000039",104,0.422764227642276,0.577235772357723
"1787","Q000039","P332934",104,0.422764227642276,0.577235772357723
"1585","P459217","P459217",100,1,0
"796","P271911","P273880",98,0.296969696969697,0.703030303030303
"922","P273880","P271911",98,0.296969696969697,0.703030303030303
"667","P271301","P273880",93,0.275147928994083,0.724852071005917
"919","P273880","P271301",93,0.275147928994083,0.724852071005917
"201","P247864","P388265",92,0.369477911646586,0.630522088353414
"1209","P388265","P247864",92,0.369477911646586,0.630522088353414
"1160","P347814","Q000039",88,0.721311475409836,0.278688524590164
"1790","Q000039","P347814",88,0.721311475409836,0.278688524590164
"749","P271771","P271771",85,1,0
"1020","P332934","P429503",84,0.730434782608696,0.269565217391304
"1314","P429503","P332934",84,0.730434782608696,0.269565217391304
"1590","P459217","Q000039",83,0.83,0.17
"1800","Q000039","P459217",83,0.83,0.17
"680","P271301","P447996",80,0.48780487804878,0.51219512195122
"1478","P447996","P271301",80,0.48780487804878,0.51219512195122
"1547","P459216","Q000039",80,0.672268907563025,0.327731092436975
"1799","Q000039","P459216",80,0.672268907563025,0.327731092436975
"1203","P370399","Q000039",79,0.738317757009346,0.261682242990654
"1791","Q000039","P370399",79,0.738317757009346,0.261682242990654
"617","P253866","P253866",78,1,0
"1504","P447996","Q000039",76,0.463414634146341,0.536585365853659
"1798","Q000039","P447996",76,0.463414634146341,0.536585365853659
"133","P235262","P235262",73,1,0
"1018","P332934","P388265",73,0.296747967479675,0.703252032520325
"1228","P388265","P332934",73,0.296747967479675,0.703252032520325
"1453","P437074","P437074",73,1,0
"1117","P346714","Q000039",70,0.542635658914729,0.457364341085271
"1789","Q000039","P346714",70,0.542635658914729,0.457364341085271
"1026","P332934","P459217",69,0.69,0.31
"1572","P459217","P332934",69,0.69,0.31
"188","P247864","P271301",68,0.273092369477912,0.726907630522088
"650","P271301","P247864",68,0.273092369477912,0.726907630522088
"681","P271301","P459216",68,0.571428571428571,0.428571428571429
"1521","P459216","P271301",68,0.571428571428571,0.428571428571429
"682","P271301","P459217",66,0.66,0.34
"1564","P459217","P271301",66,0.66,0.34
"663","P271301","P271771",65,0.764705882352941,0.235294117647059
"747","P271771","P271301",65,0.764705882352941,0.235294117647059
"1629","P459218","P459218",65,1,0
"930","P273880","P347814",63,0.516393442622951,0.483606557377049
"1140","P347814","P273880",63,0.516393442622951,0.483606557377049
"801","P271911","P347814",62,0.508196721311475,0.491803278688525
"1137","P347814","P271911",62,0.508196721311475,0.491803278688525
"194","P247864","P273880",61,0.244979919678715,0.755020080321285
"309","P250364","P250364",61,1,0
"644","P253866","Q000039",61,0.782051282051282,0.217948717948718
"676","P271301","P429503",61,0.530434782608696,0.469565217391304
"908","P273880","P247864",61,0.244979919678715,0.755020080321285
"1025","P332934","P459216",61,0.512605042016807,0.487394957983193
"1306","P429503","P271301",61,0.530434782608696,0.469565217391304
"1529","P459216","P332934",61,0.512605042016807,0.487394957983193
"1778","Q000039","P253866",61,0.782051282051282,0.217948717948718
"1332","P429503","Q000039",59,0.51304347826087,0.48695652173913
"1794","Q000039","P429503",59,0.51304347826087,0.48695652173913
"1024","P332934","P447996",58,0.353658536585366,0.646341463414634
"1486","P447996","P332934",58,0.353658536585366,0.646341463414634
"1241","P388265","P459217",57,0.57,0.43
"1577","P459217","P388265",57,0.57,0.43
"1240","P388265","P459216",56,0.470588235294118,0.529411764705882
"1534","P459216","P388265",56,0.470588235294118,0.529411764705882
"931","P273880","P370399",54,0.504672897196262,0.495327102803738
"1183","P370399","P273880",54,0.504672897196262,0.495327102803738
"929","P273880","P346714",52,0.403100775193798,0.596899224806202
"1097","P346714","P273880",52,0.403100775193798,0.596899224806202
"1499","P447996","P459217",52,0.52,0.48
"1583","P459217","P447996",52,0.52,0.48
"1633","P459218","Q000039",52,0.8,0.2
"1801","Q000039","P459218",52,0.8,0.2
"1542","P459216","P459217",51,0.51,0.49
"1584","P459217","P459216",51,0.51,0.49
"755","P271771","P332934",50,0.588235294117647,0.411764705882353
"938","P273880","P447996",50,0.304878048780488,0.695121951219512
"1007","P332934","P271771",50,0.588235294117647,0.411764705882353
"1239","P388265","P447996",50,0.304878048780488,0.695121951219512
"1484","P447996","P273880",50,0.304878048780488,0.695121951219512
