"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",718,1,0
"925","P273880","P273880",472,1,0
"1761","Q000001","Q000001",451,1,0
"661","P271301","P271301",379,1,0
"793","P271911","P271911",361,1,0
"1233","P388265","P388265",309,1,0
"945","P273880","Q000039",288,0.610169491525424,0.389830508474576
"1785","Q000039","P273880",288,0.610169491525424,0.389830508474576
"1013","P332934","P332934",258,1,0
"177","P247864","P247864",253,1,0
"687","P271301","Q000039",233,0.614775725593668,0.385224274406332
"1779","Q000039","P271301",233,0.614775725593668,0.385224274406332
"397","P250736","P250736",225,1,0
"1246","P388265","Q000039",200,0.647249190938511,0.352750809061489
"1792","Q000039","P388265",200,0.647249190938511,0.352750809061489
"1497","P447996","P447996",166,1,0
"214","P247864","Q000039",162,0.640316205533597,0.359683794466403
"1768","Q000039","P247864",162,0.640316205533597,0.359683794466403
"816","P271911","Q000039",146,0.404432132963989,0.595567867036011
"1782","Q000039","P271911",146,0.404432132963989,0.595567867036011
"669","P271301","P332934",141,0.546511627906977,0.453488372093023
"1005","P332934","P271301",141,0.546511627906977,0.453488372093023
"932","P273880","P388265",126,0.407766990291262,0.592233009708738
"1226","P388265","P273880",126,0.407766990291262,0.592233009708738
"1145","P347814","P347814",121,1,0
"667","P271301","P273880",113,0.298153034300792,0.701846965699208
"919","P273880","P271301",113,0.298153034300792,0.701846965699208
"1321","P429503","P429503",112,1,0
"1541","P459216","P459216",112,1,0
"1101","P346714","P346714",111,1,0
"749","P271771","P271771",110,1,0
"1031","P332934","Q000039",108,0.418604651162791,0.581395348837209
"1787","Q000039","P332934",108,0.418604651162791,0.581395348837209
"674","P271301","P388265",107,0.346278317152104,0.653721682847896
"1220","P388265","P271301",107,0.346278317152104,0.653721682847896
"1585","P459217","P459217",107,1,0
"796","P271911","P273880",104,0.28808864265928,0.71191135734072
"922","P273880","P271911",104,0.28808864265928,0.71191135734072
"1189","P370399","P370399",98,1,0
"201","P247864","P388265",91,0.359683794466403,0.640316205533597
"1209","P388265","P247864",91,0.359683794466403,0.640316205533597
"1453","P437074","P437074",89,1,0
"680","P271301","P447996",85,0.512048192771084,0.487951807228916
"1478","P447996","P271301",85,0.512048192771084,0.487951807228916
"1590","P459217","Q000039",85,0.794392523364486,0.205607476635514
"1800","Q000039","P459217",85,0.794392523364486,0.205607476635514
"188","P247864","P271301",84,0.33201581027668,0.66798418972332
"650","P271301","P247864",84,0.33201581027668,0.66798418972332
"663","P271301","P271771",84,0.763636363636364,0.236363636363636
"747","P271771","P271301",84,0.763636363636364,0.236363636363636
"1020","P332934","P429503",83,0.741071428571429,0.258928571428571
"1314","P429503","P332934",83,0.741071428571429,0.258928571428571
"1547","P459216","Q000039",83,0.741071428571429,0.258928571428571
"1799","Q000039","P459216",83,0.741071428571429,0.258928571428571
"1160","P347814","Q000039",82,0.677685950413223,0.322314049586777
"1504","P447996","Q000039",82,0.493975903614458,0.506024096385542
"1629","P459218","P459218",82,1,0
"1790","Q000039","P347814",82,0.677685950413223,0.322314049586777
"1798","Q000039","P447996",82,0.493975903614458,0.506024096385542
"194","P247864","P273880",80,0.316205533596838,0.683794466403162
