"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",688,1,0
"1761","Q000001","Q000001",428,1,0
"925","P273880","P273880",425,1,0
"661","P271301","P271301",380,1,0
"793","P271911","P271911",369,1,0
"1233","P388265","P388265",318,1,0
"177","P247864","P247864",289,1,0
"1013","P332934","P332934",277,1,0
"945","P273880","Q000039",228,0.536470588235294,0.463529411764706
"1785","Q000039","P273880",228,0.536470588235294,0.463529411764706
"687","P271301","Q000039",221,0.581578947368421,0.418421052631579
"1779","Q000039","P271301",221,0.581578947368421,0.418421052631579
"397","P250736","P250736",210,1,0
"1246","P388265","Q000039",195,0.613207547169811,0.386792452830189
"1792","Q000039","P388265",195,0.613207547169811,0.386792452830189
"214","P247864","Q000039",167,0.577854671280277,0.422145328719723
"1768","Q000039","P247864",167,0.577854671280277,0.422145328719723
"1497","P447996","P447996",161,1,0
"669","P271301","P332934",150,0.541516245487365,0.458483754512635
"1005","P332934","P271301",150,0.541516245487365,0.458483754512635
"816","P271911","Q000039",137,0.371273712737127,0.628726287262873
"1541","P459216","P459216",137,1,0
"1782","Q000039","P271911",137,0.371273712737127,0.628726287262873
"1031","P332934","Q000039",131,0.472924187725632,0.527075812274368
"1101","P346714","P346714",131,1,0
"1787","Q000039","P332934",131,0.472924187725632,0.527075812274368
"1321","P429503","P429503",130,1,0
"1585","P459217","P459217",118,1,0
"1145","P347814","P347814",115,1,0
"201","P247864","P388265",105,0.363321799307958,0.636678200692042
"1209","P388265","P247864",105,0.363321799307958,0.636678200692042
"749","P271771","P271771",103,1,0
"1189","P370399","P370399",102,1,0
"1547","P459216","Q000039",102,0.744525547445255,0.255474452554745
"1799","Q000039","P459216",102,0.744525547445255,0.255474452554745
"932","P273880","P388265",101,0.317610062893082,0.682389937106918
"1226","P388265","P273880",101,0.317610062893082,0.682389937106918
"188","P247864","P271301",98,0.339100346020761,0.660899653979239
"650","P271301","P247864",98,0.339100346020761,0.660899653979239
"1020","P332934","P429503",98,0.753846153846154,0.246153846153846
"1314","P429503","P332934",98,0.753846153846154,0.246153846153846
"674","P271301","P388265",97,0.30503144654088,0.694968553459119
"1220","P388265","P271301",97,0.30503144654088,0.694968553459119
"1629","P459218","P459218",97,1,0
"667","P271301","P273880",95,0.25,0.75
"919","P273880","P271301",95,0.25,0.75
"1590","P459217","Q000039",95,0.805084745762712,0.194915254237288
"1800","Q000039","P459217",95,0.805084745762712,0.194915254237288
"796","P271911","P273880",93,0.252032520325203,0.747967479674797
"922","P273880","P271911",93,0.252032520325203,0.747967479674797
"133","P235262","P235262",88,1,0
"680","P271301","P447996",85,0.527950310559006,0.472049689440994
"1478","P447996","P271301",85,0.527950310559006,0.472049689440994
"681","P271301","P459216",83,0.605839416058394,0.394160583941606
"1521","P459216","P271301",83,0.605839416058394,0.394160583941606
"617","P253866","P253866",81,1,0
"1504","P447996","Q000039",81,0.503105590062112,0.496894409937888
"1798","Q000039","P447996",81,0.503105590062112,0.496894409937888
"663","P271301","P271771",78,0.757281553398058,0.242718446601942
"682","P271301","P459217",78,0.661016949152542,0.338983050847458
"747","P271771","P271301",78,0.757281553398058,0.242718446601942
"1025","P332934","P459216",78,0.569343065693431,0.430656934306569
"1529","P459216","P332934",78,0.569343065693431,0.430656934306569
"1564","P459217","P271301",78,0.661016949152542,0.338983050847458
"194","P247864","P273880",76,0.262975778546713,0.737024221453287
"908","P273880","P247864",76,0.262975778546713,0.737024221453287
"676","P271301","P429503",74,0.569230769230769,0.430769230769231
"1160","P347814","Q000039",74,0.643478260869565,0.356521739130435
"1306","P429503","P271301",74,0.569230769230769,0.430769230769231
"1790","Q000039","P347814",74,0.643478260869565,0.356521739130435
"196","P247864","P332934",72,0.259927797833935,0.740072202166065
"994","P332934","P247864",72,0.259927797833935,0.740072202166065
"1026","P332934","P459217",72,0.610169491525424,0.389830508474576
"1572","P459217","P332934",72,0.610169491525424,0.389830508474576
"1633","P459218","Q000039",71,0.731958762886598,0.268041237113402
