"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",645,1,0
"925","P273880","P273880",469,1,0
"1761","Q000001","Q000001",459,1,0
"793","P271911","P271911",384,1,0
"661","P271301","P271301",345,1,0
"1233","P388265","P388265",307,1,0
"1013","P332934","P332934",268,1,0
"945","P273880","Q000039",252,0.537313432835821,0.462686567164179
"1785","Q000039","P273880",252,0.537313432835821,0.462686567164179
"177","P247864","P247864",244,1,0
"397","P250736","P250736",227,1,0
"687","P271301","Q000039",211,0.611594202898551,0.388405797101449
"1779","Q000039","P271301",211,0.611594202898551,0.388405797101449
"1246","P388265","Q000039",184,0.599348534201954,0.400651465798046
"1792","Q000039","P388265",184,0.599348534201954,0.400651465798046
"816","P271911","Q000039",145,0.377604166666667,0.622395833333333
"1782","Q000039","P271911",145,0.377604166666667,0.622395833333333
"1497","P447996","P447996",144,1,0
"214","P247864","Q000039",143,0.586065573770492,0.413934426229508
"1768","Q000039","P247864",143,0.586065573770492,0.413934426229508
"669","P271301","P332934",129,0.48134328358209,0.51865671641791
"1005","P332934","P271301",129,0.48134328358209,0.51865671641791
"1145","P347814","P347814",126,1,0
"1189","P370399","P370399",117,1,0
"1541","P459216","P459216",117,1,0
"932","P273880","P388265",116,0.37785016286645,0.622149837133551
"1226","P388265","P273880",116,0.37785016286645,0.622149837133551
"1101","P346714","P346714",112,1,0
"1321","P429503","P429503",111,1,0
"674","P271301","P388265",109,0.355048859934853,0.644951140065147
"1220","P388265","P271301",109,0.355048859934853,0.644951140065147
"1031","P332934","Q000039",106,0.395522388059701,0.604477611940299
"1787","Q000039","P332934",106,0.395522388059701,0.604477611940299
"667","P271301","P273880",105,0.304347826086957,0.695652173913043
"919","P273880","P271301",105,0.304347826086957,0.695652173913043
"796","P271911","P273880",104,0.270833333333333,0.729166666666667
"922","P273880","P271911",104,0.270833333333333,0.729166666666667
"1585","P459217","P459217",100,1,0
"749","P271771","P271771",95,1,0
"1203","P370399","Q000039",91,0.777777777777778,0.222222222222222
"1791","Q000039","P370399",91,0.777777777777778,0.222222222222222
"1547","P459216","Q000039",84,0.717948717948718,0.282051282051282
"1629","P459218","P459218",84,1,0
"1799","Q000039","P459216",84,0.717948717948718,0.282051282051282
"309","P250364","P250364",78,1,0
"680","P271301","P447996",78,0.541666666666667,0.458333333333333
"1478","P447996","P271301",78,0.541666666666667,0.458333333333333
"1590","P459217","Q000039",78,0.78,0.22
"1800","Q000039","P459217",78,0.78,0.22
"133","P235262","P235262",77,1,0
"1160","P347814","Q000039",77,0.611111111111111,0.388888888888889
"1790","Q000039","P347814",77,0.611111111111111,0.388888888888889
"188","P247864","P271301",76,0.311475409836066,0.688524590163934
"650","P271301","P247864",76,0.311475409836066,0.688524590163934
"1020","P332934","P429503",76,0.684684684684685,0.315315315315315
"1314","P429503","P332934",76,0.684684684684685,0.315315315315315
