"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",668,1,0
"1761","Q000001","Q000001",474,1,0
"925","P273880","P273880",464,1,0
"661","P271301","P271301",390,1,0
"793","P271911","P271911",346,1,0
"1233","P388265","P388265",304,1,0
"945","P273880","Q000039",263,0.566810344827586,0.433189655172414
"1785","Q000039","P273880",263,0.566810344827586,0.433189655172414
"1013","P332934","P332934",256,1,0
"177","P247864","P247864",250,1,0
"397","P250736","P250736",233,1,0
"687","P271301","Q000039",232,0.594871794871795,0.405128205128205
"1779","Q000039","P271301",232,0.594871794871795,0.405128205128205
"1246","P388265","Q000039",183,0.601973684210526,0.398026315789474
"1792","Q000039","P388265",183,0.601973684210526,0.398026315789474
"1497","P447996","P447996",168,1,0
"214","P247864","Q000039",148,0.592,0.408
"1768","Q000039","P247864",148,0.592,0.408
"816","P271911","Q000039",144,0.416184971098266,0.583815028901734
"1782","Q000039","P271911",144,0.416184971098266,0.583815028901734
"669","P271301","P332934",139,0.54296875,0.45703125
"1005","P332934","P271301",139,0.54296875,0.45703125
"1541","P459216","P459216",130,1,0
"932","P273880","P388265",125,0.411184210526316,0.588815789473684
"1226","P388265","P273880",125,0.411184210526316,0.588815789473684
"1101","P346714","P346714",116,1,0
"1321","P429503","P429503",116,1,0
"1145","P347814","P347814",115,1,0
"667","P271301","P273880",114,0.292307692307692,0.707692307692308
"919","P273880","P271301",114,0.292307692307692,0.707692307692308
"1585","P459217","P459217",111,1,0
"749","P271771","P271771",104,1,0
"1031","P332934","Q000039",104,0.40625,0.59375
"1787","Q000039","P332934",104,0.40625,0.59375
"674","P271301","P388265",101,0.332236842105263,0.667763157894737
"1220","P388265","P271301",101,0.332236842105263,0.667763157894737
"1189","P370399","P370399",100,1,0
"201","P247864","P388265",94,0.376,0.624
"1209","P388265","P247864",94,0.376,0.624
"133","P235262","P235262",93,1,0
"680","P271301","P447996",92,0.547619047619048,0.452380952380952
"1478","P447996","P271301",92,0.547619047619048,0.452380952380952
