"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",678,1,0
"925","P273880","P273880",486,1,0
"1761","Q000001","Q000001",452,1,0
"793","P271911","P271911",381,1,0
"661","P271301","P271301",354,1,0
"1233","P388265","P388265",324,1,0
"945","P273880","Q000039",268,0.551440329218107,0.448559670781893
"1785","Q000039","P273880",268,0.551440329218107,0.448559670781893
"177","P247864","P247864",262,1,0
"1013","P332934","P332934",260,1,0
"687","P271301","Q000039",208,0.587570621468927,0.412429378531073
"1779","Q000039","P271301",208,0.587570621468927,0.412429378531073
"397","P250736","P250736",207,1,0
"1246","P388265","Q000039",200,0.617283950617284,0.382716049382716
"1792","Q000039","P388265",200,0.617283950617284,0.382716049382716
"816","P271911","Q000039",158,0.414698162729659,0.585301837270341
"1497","P447996","P447996",158,1,0
"1782","Q000039","P271911",158,0.414698162729659,0.585301837270341
"1145","P347814","P347814",155,1,0
"214","P247864","Q000039",147,0.561068702290076,0.438931297709924
"1768","Q000039","P247864",147,0.561068702290076,0.438931297709924
"669","P271301","P332934",143,0.55,0.45
"1005","P332934","P271301",143,0.55,0.45
"1101","P346714","P346714",129,1,0
"1321","P429503","P429503",126,1,0
"932","P273880","P388265",117,0.361111111111111,0.638888888888889
"1226","P388265","P273880",117,0.361111111111111,0.638888888888889
"1541","P459216","P459216",107,1,0
"796","P271911","P273880",106,0.278215223097113,0.721784776902887
"922","P273880","P271911",106,0.278215223097113,0.721784776902887
"1031","P332934","Q000039",106,0.407692307692308,0.592307692307692
"1787","Q000039","P332934",106,0.407692307692308,0.592307692307692
"1160","P347814","Q000039",104,0.670967741935484,0.329032258064516
"1790","Q000039","P347814",104,0.670967741935484,0.329032258064516
"1189","P370399","P370399",101,1,0
"667","P271301","P273880",98,0.27683615819209,0.72316384180791
"919","P273880","P271301",98,0.27683615819209,0.72316384180791
"674","P271301","P388265",96,0.296296296296296,0.703703703703704
"1220","P388265","P271301",96,0.296296296296296,0.703703703703704
"749","P271771","P271771",94,1,0
"801","P271911","P347814",93,0.6,0.4
"1137","P347814","P271911",93,0.6,0.4
"1020","P332934","P429503",90,0.714285714285714,0.285714285714286
"1314","P429503","P332934",90,0.714285714285714,0.285714285714286
"1585","P459217","P459217",89,1,0
"1629","P459218","P459218",88,1,0
"680","P271301","P447996",85,0.537974683544304,0.462025316455696
"930","P273880","P347814",85,0.548387096774194,0.451612903225806
"1140","P347814","P273880",85,0.548387096774194,0.451612903225806
"1478","P447996","P271301",85,0.537974683544304,0.462025316455696
"201","P247864","P388265",81,0.309160305343511,0.690839694656489
"1209","P388265","P247864",81,0.309160305343511,0.690839694656489
"194","P247864","P273880",80,0.305343511450382,0.694656488549618
"908","P273880","P247864",80,0.305343511450382,0.694656488549618
"133","P235262","P235262",79,1,0
"617","P253866","P253866",79,1,0
"1203","P370399","Q000039",79,0.782178217821782,0.217821782178218
"1547","P459216","Q000039",79,0.738317757009346,0.261682242990654
"1791","Q000039","P370399",79,0.782178217821782,0.217821782178218
"1799","Q000039","P459216",79,0.738317757009346,0.261682242990654
"1504","P447996","Q000039",78,0.493670886075949,0.506329113924051
"1798","Q000039","P447996",78,0.493670886075949,0.506329113924051
"1590","P459217","Q000039",75,0.842696629213483,0.157303370786517
"1800","Q000039","P459217",75,0.842696629213483,0.157303370786517
