"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",678,1,0
"925","P273880","P273880",473,1,0
"1761","Q000001","Q000001",417,1,0
"661","P271301","P271301",370,1,0
"793","P271911","P271911",364,1,0
"1233","P388265","P388265",312,1,0
"1013","P332934","P332934",294,1,0
"945","P273880","Q000039",262,0.553911205073996,0.446088794926004
"1785","Q000039","P273880",262,0.553911205073996,0.446088794926004
"177","P247864","P247864",240,1,0
"397","P250736","P250736",239,1,0
"687","P271301","Q000039",214,0.578378378378378,0.421621621621622
"1779","Q000039","P271301",214,0.578378378378378,0.421621621621622
"1246","P388265","Q000039",204,0.653846153846154,0.346153846153846
"1792","Q000039","P388265",204,0.653846153846154,0.346153846153846
"1497","P447996","P447996",167,1,0
"669","P271301","P332934",148,0.503401360544218,0.496598639455782
"1005","P332934","P271301",148,0.503401360544218,0.496598639455782
"816","P271911","Q000039",145,0.398351648351648,0.601648351648352
"1782","Q000039","P271911",145,0.398351648351648,0.601648351648352
"214","P247864","Q000039",142,0.591666666666667,0.408333333333333
"1768","Q000039","P247864",142,0.591666666666667,0.408333333333333
"1321","P429503","P429503",130,1,0
"1145","P347814","P347814",123,1,0
"1031","P332934","Q000039",118,0.401360544217687,0.598639455782313
"1787","Q000039","P332934",118,0.401360544217687,0.598639455782313
"932","P273880","P388265",116,0.371794871794872,0.628205128205128
"1226","P388265","P273880",116,0.371794871794872,0.628205128205128
"1101","P346714","P346714",114,1,0
"1541","P459216","P459216",111,1,0
"674","P271301","P388265",105,0.336538461538462,0.663461538461538
"796","P271911","P273880",105,0.288461538461538,0.711538461538462
"922","P273880","P271911",105,0.288461538461538,0.711538461538462
"1220","P388265","P271301",105,0.336538461538462,0.663461538461538
"749","P271771","P271771",103,1,0
"1585","P459217","P459217",103,1,0
"1020","P332934","P429503",101,0.776923076923077,0.223076923076923
"1314","P429503","P332934",101,0.776923076923077,0.223076923076923
"667","P271301","P273880",99,0.267567567567568,0.732432432432433
"919","P273880","P271301",99,0.267567567567568,0.732432432432433
"617","P253866","P253866",96,1,0
"1189","P370399","P370399",93,1,0
"201","P247864","P388265",92,0.383333333333333,0.616666666666667
"680","P271301","P447996",92,0.550898203592814,0.449101796407186
"1209","P388265","P247864",92,0.383333333333333,0.616666666666667
"1478","P447996","P271301",92,0.550898203592814,0.449101796407186
"1504","P447996","Q000039",86,0.514970059880239,0.485029940119761
"1798","Q000039","P447996",86,0.514970059880239,0.485029940119761
"1547","P459216","Q000039",85,0.765765765765766,0.234234234234234
"1799","Q000039","P459216",85,0.765765765765766,0.234234234234234
"1453","P437074","P437074",84,1,0
"1629","P459218","P459218",84,1,0
"133","P235262","P235262",83,1,0
"1590","P459217","Q000039",82,0.796116504854369,0.203883495145631
"1800","Q000039","P459217",82,0.796116504854369,0.203883495145631
"676","P271301","P429503",80,0.615384615384615,0.384615384615385
"1306","P429503","P271301",80,0.615384615384615,0.384615384615385
"1160","P347814","Q000039",78,0.634146341463415,0.365853658536585
"1790","Q000039","P347814",78,0.634146341463415,0.365853658536585
"682","P271301","P459217",77,0.747572815533981,0.252427184466019
"1564","P459217","P271301",77,0.747572815533981,0.252427184466019
"644","P253866","Q000039",75,0.78125,0.21875
"663","P271301","P271771",75,0.728155339805825,0.271844660194175
"747","P271771","P271301",75,0.728155339805825,0.271844660194175
"1778","Q000039","P253866",75,0.78125,0.21875
"930","P273880","P347814",74,0.601626016260163,0.398373983739837
"1140","P347814","P273880",74,0.601626016260163,0.398373983739837
"1332","P429503","Q000039",74,0.569230769230769,0.430769230769231
"1794","Q000039","P429503",74,0.569230769230769,0.430769230769231
"188","P247864","P271301",73,0.304166666666667,0.695833333333333
"650","P271301","P247864",73,0.304166666666667,0.695833333333333
"681","P271301","P459216",73,0.657657657657658,0.342342342342342
"1521","P459216","P271301",73,0.657657657657658,0.342342342342342
"1018","P332934","P388265",72,0.244897959183673,0.755102040816326
"1228","P388265","P332934",72,0.244897959183673,0.755102040816326
"801","P271911","P347814",70,0.569105691056911,0.430894308943089
"1137","P347814","P271911",70,0.569105691056911,0.430894308943089
"194","P247864","P273880",68,0.283333333333333,0.716666666666667
"908","P273880","P247864",68,0.283333333333333,0.716666666666667
"1026","P332934","P459217",68,0.660194174757282,0.339805825242718
"1572","P459217","P332934",68,0.660194174757282,0.339805825242718
"1024","P332934","P447996",67,0.401197604790419,0.598802395209581
"1486","P447996","P332934",67,0.401197604790419,0.598802395209581
"1633","P459218","Q000039",66,0.785714285714286,0.214285714285714
"1801","Q000039","P459218",66,0.785714285714286,0.214285714285714
"1203","P370399","Q000039",65,0.698924731182796,0.301075268817204
"1791","Q000039","P370399",65,0.698924731182796,0.301075268817204
"309","P250364","P250364",64,1,0
"1025","P332934","P459216",64,0.576576576576577,0.423423423423423
"1529","P459216","P332934",64,0.576576576576577,0.423423423423423
"1117","P346714","Q000039",63,0.552631578947368,0.447368421052632
"1789","Q000039","P346714",63,0.552631578947368,0.447368421052632
"1240","P388265","P459216",56,0.504504504504504,0.495495495495496
"1241","P388265","P459217",56,0.543689320388349,0.456310679611651
"1534","P459216","P388265",56,0.504504504504504,0.495495495495496
"1577","P459217","P388265",56,0.543689320388349,0.456310679611651
"171","P235262","Q000039",55,0.662650602409639,0.337349397590361
"1499","P447996","P459217",55,0.533980582524272,0.466019417475728
"1583","P459217","P447996",55,0.533980582524272,0.466019417475728
"1767","Q000039","P235262",55,0.662650602409639,0.337349397590361
"196","P247864","P332934",53,0.220833333333333,0.779166666666667
"773","P271771","Q000039",53,0.514563106796116,0.485436893203884
"803","P271911","P388265",53,0.169871794871795,0.830128205128205
"994","P332934","P247864",53,0.220833333333333,0.779166666666667
"1223","P388265","P271911",53,0.169871794871795,0.830128205128205
"1781","Q000039","P271771",53,0.514563106796116,0.485436893203884
