"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",731,1,0
"925","P273880","P273880",507,1,0
"1761","Q000001","Q000001",425,1,0
"661","P271301","P271301",378,1,0
"793","P271911","P271911",370,1,0
"1233","P388265","P388265",335,1,0
"945","P273880","Q000039",305,0.601577909270217,0.398422090729783
"1785","Q000039","P273880",305,0.601577909270217,0.398422090729783
"1013","P332934","P332934",282,1,0
"177","P247864","P247864",242,1,0
"687","P271301","Q000039",231,0.611111111111111,0.388888888888889
"1779","Q000039","P271301",231,0.611111111111111,0.388888888888889
"1246","P388265","Q000039",209,0.623880597014925,0.376119402985075
"1792","Q000039","P388265",209,0.623880597014925,0.376119402985075
"397","P250736","P250736",189,1,0
"1497","P447996","P447996",169,1,0
"816","P271911","Q000039",157,0.424324324324324,0.575675675675676
"1782","Q000039","P271911",157,0.424324324324324,0.575675675675676
"669","P271301","P332934",145,0.514184397163121,0.485815602836879
"1005","P332934","P271301",145,0.514184397163121,0.485815602836879
"214","P247864","Q000039",142,0.586776859504132,0.413223140495868
"1768","Q000039","P247864",142,0.586776859504132,0.413223140495868
"932","P273880","P388265",124,0.370149253731343,0.629850746268657
"1031","P332934","Q000039",124,0.439716312056738,0.560283687943262
"1226","P388265","P273880",124,0.370149253731343,0.629850746268657
"1787","Q000039","P332934",124,0.439716312056738,0.560283687943262
"1101","P346714","P346714",123,1,0
"1145","P347814","P347814",121,1,0
"1321","P429503","P429503",121,1,0
"1541","P459216","P459216",120,1,0
"667","P271301","P273880",115,0.304232804232804,0.695767195767196
"919","P273880","P271301",115,0.304232804232804,0.695767195767196
"674","P271301","P388265",110,0.328358208955224,0.671641791044776
"1220","P388265","P271301",110,0.328358208955224,0.671641791044776
"796","P271911","P273880",109,0.294594594594595,0.705405405405405
"922","P273880","P271911",109,0.294594594594595,0.705405405405405
"1585","P459217","P459217",102,1,0
"749","P271771","P271771",98,1,0
"1189","P370399","P370399",95,1,0
"1020","P332934","P429503",91,0.752066115702479,0.247933884297521
"1314","P429503","P332934",91,0.752066115702479,0.247933884297521
"1547","P459216","Q000039",91,0.758333333333333,0.241666666666667
"1799","Q000039","P459216",91,0.758333333333333,0.241666666666667
