"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",712,1,0
"925","P273880","P273880",469,1,0
"1761","Q000001","Q000001",433,1,0
"661","P271301","P271301",379,1,0
"793","P271911","P271911",338,1,0
"1233","P388265","P388265",337,1,0
"1013","P332934","P332934",268,1,0
"945","P273880","Q000039",258,0.550106609808102,0.449893390191898
"1785","Q000039","P273880",258,0.550106609808102,0.449893390191898
"177","P247864","P247864",246,1,0
"397","P250736","P250736",233,1,0
"687","P271301","Q000039",222,0.585751978891821,0.414248021108179
"1779","Q000039","P271301",222,0.585751978891821,0.414248021108179
"1246","P388265","Q000039",219,0.649851632047478,0.350148367952522
"1792","Q000039","P388265",219,0.649851632047478,0.350148367952522
"1497","P447996","P447996",159,1,0
"214","P247864","Q000039",144,0.585365853658537,0.414634146341463
"1768","Q000039","P247864",144,0.585365853658537,0.414634146341463
"669","P271301","P332934",141,0.526119402985075,0.473880597014925
"1005","P332934","P271301",141,0.526119402985075,0.473880597014925
"816","P271911","Q000039",134,0.396449704142012,0.603550295857988
"1782","Q000039","P271911",134,0.396449704142012,0.603550295857988
"1031","P332934","Q000039",127,0.473880597014925,0.526119402985075
"1541","P459216","P459216",127,1,0
"1787","Q000039","P332934",127,0.473880597014925,0.526119402985075
"1145","P347814","P347814",122,1,0
"1321","P429503","P429503",119,1,0
"667","P271301","P273880",118,0.311345646437995,0.688654353562005
"919","P273880","P271301",118,0.311345646437995,0.688654353562005
"932","P273880","P388265",115,0.341246290801187,0.658753709198813
"1226","P388265","P273880",115,0.341246290801187,0.658753709198813
"1101","P346714","P346714",108,1,0
"1189","P370399","P370399",108,1,0
"674","P271301","P388265",107,0.317507418397626,0.682492581602374
"1220","P388265","P271301",107,0.317507418397626,0.682492581602374
"749","P271771","P271771",106,1,0
"1585","P459217","P459217",99,1,0
"201","P247864","P388265",98,0.398373983739837,0.601626016260163
"1209","P388265","P247864",98,0.398373983739837,0.601626016260163
"1020","P332934","P429503",95,0.798319327731092,0.201680672268908
"1314","P429503","P332934",95,0.798319327731092,0.201680672268908
"680","P271301","P447996",93,0.584905660377358,0.415094339622642
"1478","P447996","P271301",93,0.584905660377358,0.415094339622642
"1504","P447996","Q000039",92,0.578616352201258,0.421383647798742
"1798","Q000039","P447996",92,0.578616352201258,0.421383647798742
"1547","P459216","Q000039",90,0.708661417322835,0.291338582677165
"1799","Q000039","P459216",90,0.708661417322835,0.291338582677165
"1160","P347814","Q000039",88,0.721311475409836,0.278688524590164
"1790","Q000039","P347814",88,0.721311475409836,0.278688524590164
"133","P235262","P235262",87,1,0
"796","P271911","P273880",84,0.248520710059172,0.751479289940828
"922","P273880","P271911",84,0.248520710059172,0.751479289940828
"1590","P459217","Q000039",84,0.848484848484849,0.151515151515151
"1800","Q000039","P459217",84,0.848484848484849,0.151515151515151
"617","P253866","P253866",83,1,0
"663","P271301","P271771",82,0.773584905660377,0.226415094339623
"747","P271771","P271301",82,0.773584905660377,0.226415094339623
"1629","P459218","P459218",79,1,0
"1203","P370399","Q000039",76,0.703703703703704,0.296296296296296
"1791","Q000039","P370399",76,0.703703703703704,0.296296296296296
"309","P250364","P250364",74,1,0
"676","P271301","P429503",74,0.621848739495798,0.378151260504202
"681","P271301","P459216",74,0.582677165354331,0.417322834645669
"1306","P429503","P271301",74,0.621848739495798,0.378151260504202
"1521","P459216","P271301",74,0.582677165354331,0.417322834645669
"1025","P332934","P459216",73,0.574803149606299,0.425196850393701
"1529","P459216","P332934",73,0.574803149606299,0.425196850393701
"1332","P429503","Q000039",69,0.579831932773109,0.420168067226891
"1794","Q000039","P429503",69,0.579831932773109,0.420168067226891
"188","P247864","P271301",68,0.276422764227642,0.723577235772358
"650","P271301","P247864",68,0.276422764227642,0.723577235772358
"682","P271301","P459217",68,0.686868686868687,0.313131313131313
"1018","P332934","P388265",68,0.253731343283582,0.746268656716418
"1228","P388265","P332934",68,0.253731343283582,0.746268656716418
"1564","P459217","P271301",68,0.686868686868687,0.313131313131313
"1453","P437074","P437074",67,1,0
"194","P247864","P273880",65,0.264227642276423,0.735772357723577
"801","P271911","P347814",65,0.532786885245902,0.467213114754098
"908","P273880","P247864",65,0.264227642276423,0.735772357723577
"1026","P332934","P459217",65,0.656565656565657,0.343434343434343
"1137","P347814","P271911",65,0.532786885245902,0.467213114754098
"1572","P459217","P332934",65,0.656565656565657,0.343434343434343
"1024","P332934","P447996",64,0.40251572327044,0.59748427672956
"1486","P447996","P332934",64,0.40251572327044,0.59748427672956
"1117","P346714","Q000039",63,0.583333333333333,0.416666666666667
"1633","P459218","Q000039",63,0.79746835443038,0.20253164556962
"1789","Q000039","P346714",63,0.583333333333333,0.416666666666667
"1801","Q000039","P459218",63,0.79746835443038,0.20253164556962
"644","P253866","Q000039",59,0.710843373493976,0.289156626506024
"1778","Q000039","P253866",59,0.710843373493976,0.289156626506024
"1499","P447996","P459217",58,0.585858585858586,0.414141414141414
"1583","P459217","P447996",58,0.585858585858586,0.414141414141414
"343","P250364","Q000039",56,0.756756756756757,0.243243243243243
"1771","Q000039","P250364",56,0.756756756756757,0.243243243243243
"773","P271771","Q000039",55,0.518867924528302,0.481132075471698
"930","P273880","P347814",55,0.450819672131148,0.549180327868853
"1140","P347814","P273880",55,0.450819672131148,0.549180327868853
"1240","P388265","P459216",55,0.433070866141732,0.566929133858268
"1241","P388265","P459217",55,0.555555555555556,0.444444444444444
"1534","P459216","P388265",55,0.433070866141732,0.566929133858268
"1577","P459217","P388265",55,0.555555555555556,0.444444444444444
"1781","Q000039","P271771",55,0.518867924528302,0.481132075471698
"171","P235262","Q000039",53,0.609195402298851,0.390804597701149
"1542","P459216","P459217",53,0.535353535353535,0.464646464646465
"1584","P459217","P459216",53,0.535353535353535,0.464646464646465
"1767","Q000039","P235262",53,0.609195402298851,0.390804597701149
"196","P247864","P332934",51,0.207317073170732,0.792682926829268
"927","P273880","P332934",51,0.190298507462687,0.809701492537313
"994","P332934","P247864",51,0.207317073170732,0.792682926829268
"1011","P332934","P273880",51,0.190298507462687,0.809701492537313
"755","P271771","P332934",50,0.471698113207547,0.528301886792453
"1007","P332934","P271771",50,0.471698113207547,0.528301886792453
"931","P273880","P370399",48,0.444444444444444,0.555555555555556
"1183","P370399","P273880",48,0.444444444444444,0.555555555555556
"1239","P388265","P447996",48,0.30188679245283,0.69811320754717
"1491","P447996","P388265",48,0.30188679245283,0.69811320754717
"1190","P370399","P388265",47,0.435185185185185,0.564814814814815
"1232","P388265","P370399",47,0.435185185185185,0.564814814814815
"165","P235262","P459216",46,0.528735632183908,0.471264367816092
"803","P271911","P388265",46,0.136498516320475,0.863501483679525
"1057","P332939","P332939",46,1,0
"1104","P346714","P388265",46,0.425925925925926,0.574074074074074
"1147","P347814","P388265",46,0.377049180327869,0.622950819672131
"1223","P388265","P271911",46,0.136498516320475,0.863501483679525
"1230","P388265","P346714",46,0.425925925925926,0.574074074074074
"1231","P388265","P347814",46,0.377049180327869,0.622950819672131
"1509","P459216","P235262",46,0.528735632183908,0.471264367816092
"673","P271301","P370399",45,0.416666666666667,0.583333333333333
"1177","P370399","P271301",45,0.416666666666667,0.583333333333333
"938","P273880","P447996",42,0.264150943396226,0.735849056603774
"1484","P447996","P273880",42,0.264150943396226,0.735849056603774
"485","P253233","P253233",41,1,0
"1326","P429503","P459216",41,0.34453781512605,0.65546218487395
"1536","P459216","P429503",41,0.34453781512605,0.65546218487395
"145","P235262","P271301",40,0.459770114942529,0.540229885057471
"649","P271301","P235262",40,0.459770114942529,0.540229885057471
"441","P253228","P253228",39,1,0
"1461","P437074","Q000039",39,0.582089552238806,0.417910447761194
"1498","P447996","P459216",39,0.307086614173228,0.692913385826772
"1540","P459216","P447996",39,0.307086614173228,0.692913385826772
"1797","Q000039","P437074",39,0.582089552238806,0.417910447761194
"705","P271320","P271320",38,1,0
"812","P271911","P459218",38,0.481012658227848,0.518987341772152
"1610","P459218","P271911",38,0.481012658227848,0.518987341772152
"208","P247864","P459216",37,0.291338582677165,0.708661417322835
"529","P253238","P253238",37,1,0
"760","P271771","P388265",37,0.349056603773585,0.650943396226415
"1222","P388265","P271771",37,0.349056603773585,0.650943396226415
"1510","P459216","P247864",37,0.291338582677165,0.708661417322835
"191","P247864","P271911",36,0.146341463414634,0.853658536585366
"209","P247864","P459217",36,0.363636363636364,0.636363636363636
"515","P253233","Q000039",36,0.878048780487805,0.121951219512195
"618","P253866","P271301",36,0.433734939759036,0.566265060240964
"624","P253866","P273880",36,0.433734939759036,0.566265060240964
