"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",671,1,0
"1761","Q000001","Q000001",455,1,0
"925","P273880","P273880",449,1,0
"793","P271911","P271911",372,1,0
"661","P271301","P271301",355,1,0
"1233","P388265","P388265",283,1,0
"1013","P332934","P332934",256,1,0
"945","P273880","Q000039",236,0.525612472160356,0.474387527839644
"1785","Q000039","P273880",236,0.525612472160356,0.474387527839644
"177","P247864","P247864",233,1,0
"397","P250736","P250736",216,1,0
"687","P271301","Q000039",208,0.585915492957746,0.414084507042254
"1779","Q000039","P271301",208,0.585915492957746,0.414084507042254
"1246","P388265","Q000039",188,0.664310954063604,0.335689045936396
"1792","Q000039","P388265",188,0.664310954063604,0.335689045936396
"816","P271911","Q000039",152,0.408602150537634,0.591397849462366
"1782","Q000039","P271911",152,0.408602150537634,0.591397849462366
"1497","P447996","P447996",147,1,0
"1145","P347814","P347814",138,1,0
"669","P271301","P332934",131,0.51171875,0.48828125
"1005","P332934","P271301",131,0.51171875,0.48828125
"214","P247864","Q000039",130,0.55793991416309,0.44206008583691
"1768","Q000039","P247864",130,0.55793991416309,0.44206008583691
"1321","P429503","P429503",120,1,0
"1541","P459216","P459216",119,1,0
"1101","P346714","P346714",114,1,0
"932","P273880","P388265",110,0.3886925795053,0.6113074204947
"1226","P388265","P273880",110,0.3886925795053,0.6113074204947
"796","P271911","P273880",109,0.293010752688172,0.706989247311828
"922","P273880","P271911",109,0.293010752688172,0.706989247311828
"1031","P332934","Q000039",105,0.41015625,0.58984375
"1787","Q000039","P332934",105,0.41015625,0.58984375
"1189","P370399","P370399",100,1,0
"749","P271771","P271771",97,1,0
"674","P271301","P388265",96,0.339222614840989,0.660777385159011
"1220","P388265","P271301",96,0.339222614840989,0.660777385159011
"1160","P347814","Q000039",94,0.681159420289855,0.318840579710145
"1790","Q000039","P347814",94,0.681159420289855,0.318840579710145
"1020","P332934","P429503",92,0.766666666666667,0.233333333333333
"1314","P429503","P332934",92,0.766666666666667,0.233333333333333
"1585","P459217","P459217",91,1,0
"667","P271301","P273880",89,0.250704225352113,0.749295774647887
"919","P273880","P271301",89,0.250704225352113,0.749295774647887
"1547","P459216","Q000039",83,0.697478991596639,0.302521008403361
"1799","Q000039","P459216",83,0.697478991596639,0.302521008403361
"201","P247864","P388265",80,0.343347639484979,0.656652360515021
"1209","P388265","P247864",80,0.343347639484979,0.656652360515021
"1629","P459218","P459218",76,1,0
"663","P271301","P271771",75,0.77319587628866,0.22680412371134
"747","P271771","P271301",75,0.77319587628866,0.22680412371134
"617","P253866","P253866",74,1,0
"801","P271911","P347814",74,0.536231884057971,0.463768115942029
"1137","P347814","P271911",74,0.536231884057971,0.463768115942029
"680","P271301","P447996",72,0.489795918367347,0.510204081632653
"1478","P447996","P271301",72,0.489795918367347,0.510204081632653
"1590","P459217","Q000039",72,0.791208791208791,0.208791208791209
"1800","Q000039","P459217",72,0.791208791208791,0.208791208791209
"1203","P370399","Q000039",69,0.69,0.31
"1504","P447996","Q000039",69,0.469387755102041,0.530612244897959
"1791","Q000039","P370399",69,0.69,0.31
