"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",708,1,0
"925","P273880","P273880",479,1,0
"1761","Q000001","Q000001",407,1,0
"661","P271301","P271301",371,1,0
"1233","P388265","P388265",350,1,0
"793","P271911","P271911",347,1,0
"945","P273880","Q000039",268,0.559498956158664,0.440501043841336
"1785","Q000039","P273880",268,0.559498956158664,0.440501043841336
"177","P247864","P247864",267,1,0
"1013","P332934","P332934",257,1,0
"397","P250736","P250736",244,1,0
"687","P271301","Q000039",237,0.638814016172507,0.361185983827493
"1779","Q000039","P271301",237,0.638814016172507,0.361185983827493
"1246","P388265","Q000039",217,0.62,0.38
"1792","Q000039","P388265",217,0.62,0.38
"1497","P447996","P447996",173,1,0
"214","P247864","Q000039",159,0.595505617977528,0.404494382022472
"1768","Q000039","P247864",159,0.595505617977528,0.404494382022472
"816","P271911","Q000039",147,0.423631123919308,0.576368876080692
"1541","P459216","P459216",147,1,0
"1782","Q000039","P271911",147,0.423631123919308,0.576368876080692
"669","P271301","P332934",145,0.56420233463035,0.43579766536965
"1005","P332934","P271301",145,0.56420233463035,0.43579766536965
"932","P273880","P388265",123,0.351428571428571,0.648571428571429
"1226","P388265","P273880",123,0.351428571428571,0.648571428571429
"1321","P429503","P429503",121,1,0
"1145","P347814","P347814",120,1,0
"667","P271301","P273880",119,0.320754716981132,0.679245283018868
"919","P273880","P271301",119,0.320754716981132,0.679245283018868
"1031","P332934","Q000039",118,0.459143968871595,0.540856031128405
"1787","Q000039","P332934",118,0.459143968871595,0.540856031128405
"674","P271301","P388265",114,0.325714285714286,0.674285714285714
"1220","P388265","P271301",114,0.325714285714286,0.674285714285714
"749","P271771","P271771",113,1,0
"1101","P346714","P346714",112,1,0
"1585","P459217","P459217",109,1,0
"1547","P459216","Q000039",101,0.687074829931973,0.312925170068027
"1799","Q000039","P459216",101,0.687074829931973,0.312925170068027
"1189","P370399","P370399",100,1,0
"1629","P459218","P459218",98,1,0
"680","P271301","P447996",94,0.543352601156069,0.456647398843931
"1478","P447996","P271301",94,0.543352601156069,0.456647398843931
"201","P247864","P388265",93,0.348314606741573,0.651685393258427
"1209","P388265","P247864",93,0.348314606741573,0.651685393258427
"1504","P447996","Q000039",92,0.531791907514451,0.468208092485549
"1798","Q000039","P447996",92,0.531791907514451,0.468208092485549
"681","P271301","P459216",91,0.619047619047619,0.380952380952381
"1521","P459216","P271301",91,0.619047619047619,0.380952380952381
"133","P235262","P235262",89,1,0
"663","P271301","P271771",89,0.787610619469027,0.212389380530973
"747","P271771","P271301",89,0.787610619469027,0.212389380530973
"1020","P332934","P429503",89,0.735537190082645,0.264462809917355
"1314","P429503","P332934",89,0.735537190082645,0.264462809917355
"1160","P347814","Q000039",88,0.733333333333333,0.266666666666667
"1790","Q000039","P347814",88,0.733333333333333,0.266666666666667
"796","P271911","P273880",85,0.244956772334294,0.755043227665706
"922","P273880","P271911",85,0.244956772334294,0.755043227665706
"1590","P459217","Q000039",83,0.761467889908257,0.238532110091743
"1800","Q000039","P459217",83,0.761467889908257,0.238532110091743
"194","P247864","P273880",82,0.307116104868914,0.692883895131086
"908","P273880","P247864",82,0.307116104868914,0.692883895131086
"309","P250364","P250364",81,1,0
"1633","P459218","Q000039",81,0.826530612244898,0.173469387755102
"1801","Q000039","P459218",81,0.826530612244898,0.173469387755102
"617","P253866","P253866",78,1,0
"188","P247864","P271301",77,0.288389513108614,0.711610486891386
"650","P271301","P247864",77,0.288389513108614,0.711610486891386
"676","P271301","P429503",77,0.636363636363636,0.363636363636364
"1306","P429503","P271301",77,0.636363636363636,0.363636363636364
"682","P271301","P459217",75,0.688073394495413,0.311926605504587
"1564","P459217","P271301",75,0.688073394495413,0.311926605504587
"1018","P332934","P388265",74,0.287937743190661,0.712062256809339
"1228","P388265","P332934",74,0.287937743190661,0.712062256809339
"1025","P332934","P459216",72,0.489795918367347,0.510204081632653
"1332","P429503","Q000039",72,0.59504132231405,0.40495867768595
"1529","P459216","P332934",72,0.489795918367347,0.510204081632653
"1794","Q000039","P429503",72,0.59504132231405,0.40495867768595
"1203","P370399","Q000039",71,0.71,0.29
"1791","Q000039","P370399",71,0.71,0.29
"1026","P332934","P459217",68,0.623853211009174,0.376146788990826
"1572","P459217","P332934",68,0.623853211009174,0.376146788990826
"773","P271771","Q000039",67,0.592920353982301,0.407079646017699
"1781","Q000039","P271771",67,0.592920353982301,0.407079646017699
"801","P271911","P347814",62,0.516666666666667,0.483333333333333
"1137","P347814","P271911",62,0.516666666666667,0.483333333333333
"1499","P447996","P459217",62,0.568807339449541,0.431192660550459
"1583","P459217","P447996",62,0.568807339449541,0.431192660550459
"644","P253866","Q000039",61,0.782051282051282,0.217948717948718
"755","P271771","P332934",61,0.539823008849557,0.460176991150443
"1007","P332934","P271771",61,0.539823008849557,0.460176991150443
"1117","P346714","Q000039",61,0.544642857142857,0.455357142857143
"1240","P388265","P459216",61,0.414965986394558,0.585034013605442
"1534","P459216","P388265",61,0.414965986394558,0.585034013605442
"1778","Q000039","P253866",61,0.782051282051282,0.217948717948718
"1789","Q000039","P346714",61,0.544642857142857,0.455357142857143
"1024","P332934","P447996",60,0.346820809248555,0.653179190751445
"1486","P447996","P332934",60,0.346820809248555,0.653179190751445
"930","P273880","P347814",59,0.491666666666667,0.508333333333333
"1140","P347814","P273880",59,0.491666666666667,0.508333333333333
"171","P235262","Q000039",58,0.651685393258427,0.348314606741573
"1767","Q000039","P235262",58,0.651685393258427,0.348314606741573
"343","P250364","Q000039",57,0.703703703703704,0.296296296296296
"1453","P437074","P437074",57,1,0
"1771","Q000039","P250364",57,0.703703703703704,0.296296296296296
"803","P271911","P388265",56,0.161383285302594,0.838616714697406
"938","P273880","P447996",56,0.323699421965318,0.676300578034682
"1223","P388265","P271911",56,0.161383285302594,0.838616714697406
"1484","P447996","P273880",56,0.323699421965318,0.676300578034682
"196","P247864","P332934",55,0.214007782101167,0.785992217898833
"812","P271911","P459218",55,0.561224489795918,0.438775510204082
"927","P273880","P332934",55,0.214007782101167,0.785992217898833
"994","P332934","P247864",55,0.214007782101167,0.785992217898833
"1011","P332934","P273880",55,0.214007782101167,0.785992217898833
"1610","P459218","P271911",55,0.561224489795918,0.438775510204082
"165","P235262","P459216",54,0.606741573033708,0.393258426966292
"1509","P459216","P235262",54,0.606741573033708,0.393258426966292
"1542","P459216","P459217",54,0.495412844036697,0.504587155963303
"1584","P459217","P459216",54,0.495412844036697,0.504587155963303
"485","P253233","P253233",52,1,0
"1241","P388265","P459217",51,0.467889908256881,0.532110091743119
"1577","P459217","P388265",51,0.467889908256881,0.532110091743119
"939","P273880","P459216",50,0.340136054421769,0.659863945578231
"1527","P459216","P273880",50,0.340136054421769,0.659863945578231
"208","P247864","P459216",49,0.333333333333333,0.666666666666667
"760","P271771","P388265",49,0.433628318584071,0.566371681415929
"1222","P388265","P271771",49,0.433628318584071,0.566371681415929
"1510","P459216","P247864",49,0.333333333333333,0.666666666666667
"145","P235262","P271301",48,0.539325842696629,0.460674157303371
"649","P271301","P235262",48,0.539325842696629,0.460674157303371
"800","P271911","P346714",47,0.419642857142857,0.580357142857143
"1094","P346714","P271911",47,0.419642857142857,0.580357142857143
"1239","P388265","P447996",47,0.271676300578035,0.728323699421965
"1491","P447996","P388265",47,0.271676300578035,0.728323699421965
"941","P273880","P459218",46,0.469387755102041,0.530612244897959
"1613","P459218","P273880",46,0.469387755102041,0.530612244897959
"1326","P429503","P459216",45,0.371900826446281,0.628099173553719
"1536","P459216","P429503",45,0.371900826446281,0.628099173553719
"1498","P447996","P459216",44,0.299319727891156,0.700680272108844
"1540","P459216","P447996",44,0.299319727891156,0.700680272108844
"515","P253233","Q000039",43,0.826923076923077,0.173076923076923
"1147","P347814","P388265",43,0.358333333333333,0.641666666666667
"1231","P388265","P347814",43,0.358333333333333,0.641666666666667
"1235","P388265","P429503",43,0.355371900826446,0.644628099173554
"1319","P429503","P388265",43,0.355371900826446,0.644628099173554
"1775","Q000039","P253233",43,0.826923076923077,0.173076923076923
"529","P253238","P253238",42,1,0
"673","P271301","P370399",42,0.42,0.58
"1177","P370399","P271301",42,0.42,0.58
"1190","P370399","P388265",42,0.42,0.58
"1232","P388265","P370399",42,0.42,0.58
"203","P247864","P429503",41,0.338842975206612,0.661157024793388
"931","P273880","P370399",41,0.41,0.59
"1183","P370399","P273880",41,0.41,0.59
"1295","P429503","P247864",41,0.338842975206612,0.661157024793388
"151","P235262","P273880",40,0.449438202247191,0.550561797752809
"907","P273880","P235262",40,0.449438202247191,0.550561797752809
"934","P273880","P429503",40,0.330578512396694,0.669421487603306
"1312","P429503","P273880",40,0.330578512396694,0.669421487603306
"497","P253233","P332934",39,0.75,0.25
"502","P253233","P388265",39,0.75,0.25
"558","P253238","Q000039",39,0.928571428571429,0.0714285714285714
"1001","P332934","P253233",39,0.75,0.25
"1216","P388265","P253233",39,0.75,0.25
"1461","P437074","Q000039",39,0.684210526315789,0.315789473684211
"1776","Q000039","P253238",39,0.928571428571429,0.0714285714285714
"1797","Q000039","P437074",39,0.684210526315789,0.315789473684211
"191","P247864","P271911",37,0.138576779026217,0.861423220973783
"198","P247864","P346714",37,0.330357142857143,0.669642857142857
"489","P253233","P271301",37,0.711538461538462,0.288461538461538
"657","P271301","P253233",37,0.711538461538462,0.288461538461538
