"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",715,1,0
"925","P273880","P273880",491,1,0
"1761","Q000001","Q000001",396,1,0
"793","P271911","P271911",375,1,0
"661","P271301","P271301",370,1,0
"1233","P388265","P388265",303,1,0
"945","P273880","Q000039",284,0.578411405295316,0.421588594704684
"1785","Q000039","P273880",284,0.578411405295316,0.421588594704684
"177","P247864","P247864",265,1,0
"1013","P332934","P332934",255,1,0
"397","P250736","P250736",233,1,0
"687","P271301","Q000039",218,0.589189189189189,0.410810810810811
"1779","Q000039","P271301",218,0.589189189189189,0.410810810810811
"1246","P388265","Q000039",188,0.62046204620462,0.37953795379538
"1792","Q000039","P388265",188,0.62046204620462,0.37953795379538
"1497","P447996","P447996",161,1,0
"214","P247864","Q000039",155,0.584905660377358,0.415094339622642
"1768","Q000039","P247864",155,0.584905660377358,0.415094339622642
"816","P271911","Q000039",153,0.408,0.592
"1782","Q000039","P271911",153,0.408,0.592
"1145","P347814","P347814",133,1,0
"669","P271301","P332934",131,0.513725490196078,0.486274509803922
"1005","P332934","P271301",131,0.513725490196078,0.486274509803922
"1101","P346714","P346714",131,1,0
"932","P273880","P388265",118,0.389438943894389,0.610561056105611
"1226","P388265","P273880",118,0.389438943894389,0.610561056105611
"1541","P459216","P459216",117,1,0
"749","P271771","P271771",115,1,0
"1189","P370399","P370399",114,1,0
"1321","P429503","P429503",108,1,0
"1585","P459217","P459217",106,1,0
"667","P271301","P273880",103,0.278378378378378,0.721621621621622
"796","P271911","P273880",103,0.274666666666667,0.725333333333333
"919","P273880","P271301",103,0.278378378378378,0.721621621621622
"922","P273880","P271911",103,0.274666666666667,0.725333333333333
"674","P271301","P388265",100,0.33003300330033,0.66996699669967
"1031","P332934","Q000039",100,0.392156862745098,0.607843137254902
"1220","P388265","P271301",100,0.33003300330033,0.66996699669967
"1629","P459218","P459218",100,1,0
"1787","Q000039","P332934",100,0.392156862745098,0.607843137254902
"1160","P347814","Q000039",95,0.714285714285714,0.285714285714286
"1790","Q000039","P347814",95,0.714285714285714,0.285714285714286
"201","P247864","P388265",90,0.339622641509434,0.660377358490566
"1209","P388265","P247864",90,0.339622641509434,0.660377358490566
"1203","P370399","Q000039",88,0.771929824561403,0.228070175438597
"1791","Q000039","P370399",88,0.771929824561403,0.228070175438597
"617","P253866","P253866",85,1,0
"1547","P459216","Q000039",85,0.726495726495726,0.273504273504274
"1633","P459218","Q000039",85,0.85,0.15
