"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",701,1,0
"925","P273880","P273880",473,1,0
"1761","Q000001","Q000001",453,1,0
"661","P271301","P271301",353,1,0
"793","P271911","P271911",353,1,0
"1233","P388265","P388265",300,1,0
"945","P273880","Q000039",277,0.585623678646934,0.414376321353066
"1785","Q000039","P273880",277,0.585623678646934,0.414376321353066
"177","P247864","P247864",246,1,0
"1013","P332934","P332934",224,1,0
"397","P250736","P250736",202,1,0
"687","P271301","Q000039",202,0.572237960339943,0.427762039660057
"1779","Q000039","P271301",202,0.572237960339943,0.427762039660057
"1246","P388265","Q000039",201,0.67,0.33
"1792","Q000039","P388265",201,0.67,0.33
"816","P271911","Q000039",149,0.422096317280453,0.577903682719547
"1497","P447996","P447996",149,1,0
"1782","Q000039","P271911",149,0.422096317280453,0.577903682719547
"214","P247864","Q000039",139,0.565040650406504,0.434959349593496
"1768","Q000039","P247864",139,0.565040650406504,0.434959349593496
"669","P271301","P332934",127,0.566964285714286,0.433035714285714
"1005","P332934","P271301",127,0.566964285714286,0.433035714285714
"1145","P347814","P347814",124,1,0
"1541","P459216","P459216",124,1,0
"1101","P346714","P346714",119,1,0
"1189","P370399","P370399",112,1,0
"1321","P429503","P429503",112,1,0
"1585","P459217","P459217",112,1,0
"1031","P332934","Q000039",109,0.486607142857143,0.513392857142857
"1787","Q000039","P332934",109,0.486607142857143,0.513392857142857
"932","P273880","P388265",108,0.36,0.64
"1226","P388265","P273880",108,0.36,0.64
"667","P271301","P273880",101,0.286118980169972,0.713881019830028
"919","P273880","P271301",101,0.286118980169972,0.713881019830028
"796","P271911","P273880",98,0.277620396600567,0.722379603399433
"922","P273880","P271911",98,0.277620396600567,0.722379603399433
"1590","P459217","Q000039",95,0.848214285714286,0.151785714285714
"1800","Q000039","P459217",95,0.848214285714286,0.151785714285714
"133","P235262","P235262",93,1,0
"1160","P347814","Q000039",89,0.717741935483871,0.282258064516129
"1790","Q000039","P347814",89,0.717741935483871,0.282258064516129
"674","P271301","P388265",88,0.293333333333333,0.706666666666667
"1220","P388265","P271301",88,0.293333333333333,0.706666666666667
"201","P247864","P388265",85,0.345528455284553,0.654471544715447
"749","P271771","P271771",85,1,0
"1209","P388265","P247864",85,0.345528455284553,0.654471544715447
"1020","P332934","P429503",84,0.75,0.25
"1314","P429503","P332934",84,0.75,0.25
"1504","P447996","Q000039",84,0.563758389261745,0.436241610738255
"1798","Q000039","P447996",84,0.563758389261745,0.436241610738255
"309","P250364","P250364",80,1,0
"1547","P459216","Q000039",80,0.645161290322581,0.354838709677419
"1799","Q000039","P459216",80,0.645161290322581,0.354838709677419
"682","P271301","P459217",77,0.6875,0.3125
"1564","P459217","P271301",77,0.6875,0.3125
"680","P271301","P447996",76,0.51006711409396,0.48993288590604
"1478","P447996","P271301",76,0.51006711409396,0.48993288590604
"1629","P459218","P459218",76,1,0
"1203","P370399","Q000039",75,0.669642857142857,0.330357142857143
"1791","Q000039","P370399",75,0.669642857142857,0.330357142857143
"194","P247864","P273880",74,0.300813008130081,0.699186991869919
"908","P273880","P247864",74,0.300813008130081,0.699186991869919
"681","P271301","P459216",73,0.588709677419355,0.411290322580645
"1521","P459216","P271301",73,0.588709677419355,0.411290322580645
"801","P271911","P347814",72,0.580645161290323,0.419354838709677
"1137","P347814","P271911",72,0.580645161290323,0.419354838709677
"1025","P332934","P459216",70,0.564516129032258,0.435483870967742
"1529","P459216","P332934",70,0.564516129032258,0.435483870967742
"617","P253866","P253866",69,1,0
"930","P273880","P347814",69,0.556451612903226,0.443548387096774
"1140","P347814","P273880",69,0.556451612903226,0.443548387096774
"676","P271301","P429503",67,0.598214285714286,0.401785714285714
"1026","P332934","P459217",67,0.598214285714286,0.401785714285714
"1306","P429503","P271301",67,0.598214285714286,0.401785714285714
"1572","P459217","P332934",67,0.598214285714286,0.401785714285714
"1453","P437074","P437074",66,1,0
"1633","P459218","Q000039",66,0.868421052631579,0.131578947368421
"1801","Q000039","P459218",66,0.868421052631579,0.131578947368421
"663","P271301","P271771",64,0.752941176470588,0.247058823529412
"747","P271771","P271301",64,0.752941176470588,0.247058823529412
"1499","P447996","P459217",64,0.571428571428571,0.428571428571429
"1583","P459217","P447996",64,0.571428571428571,0.428571428571429
"1018","P332934","P388265",63,0.28125,0.71875
"1228","P388265","P332934",63,0.28125,0.71875
"1117","P346714","Q000039",60,0.504201680672269,0.495798319327731
"1789","Q000039","P346714",60,0.504201680672269,0.495798319327731
"188","P247864","P271301",59,0.239837398373984,0.760162601626016
"650","P271301","P247864",59,0.239837398373984,0.760162601626016
"1024","P332934","P447996",59,0.395973154362416,0.604026845637584
"1332","P429503","Q000039",59,0.526785714285714,0.473214285714286
"1486","P447996","P332934",59,0.395973154362416,0.604026845637584
"1794","Q000039","P429503",59,0.526785714285714,0.473214285714286
"803","P271911","P388265",58,0.193333333333333,0.806666666666667
"1223","P388265","P271911",58,0.193333333333333,0.806666666666667
"485","P253233","P253233",56,1,0
"171","P235262","Q000039",55,0.591397849462366,0.408602150537634
"1241","P388265","P459217",55,0.491071428571429,0.508928571428571
"1577","P459217","P388265",55,0.491071428571429,0.508928571428571
"1767","Q000039","P235262",55,0.591397849462366,0.408602150537634
"1542","P459216","P459217",54,0.482142857142857,0.517857142857143
"1584","P459217","P459216",54,0.482142857142857,0.517857142857143
"1240","P388265","P459216",51,0.411290322580645,0.588709677419355
"1534","P459216","P388265",51,0.411290322580645,0.588709677419355
"644","P253866","Q000039",50,0.72463768115942,0.27536231884058
"931","P273880","P370399",50,0.446428571428571,0.553571428571429
"1183","P370399","P273880",50,0.446428571428571,0.553571428571429
"1778","Q000039","P253866",50,0.72463768115942,0.27536231884058
"145","P235262","P271301",49,0.526881720430108,0.473118279569892
"343","P250364","Q000039",49,0.6125,0.3875
"515","P253233","Q000039",49,0.875,0.125
"649","P271301","P235262",49,0.526881720430108,0.473118279569892
"1771","Q000039","P250364",49,0.6125,0.3875
"1775","Q000039","P253233",49,0.875,0.125
"196","P247864","P332934",48,0.214285714285714,0.785714285714286
"927","P273880","P332934",48,0.214285714285714,0.785714285714286
"994","P332934","P247864",48,0.214285714285714,0.785714285714286
"1011","P332934","P273880",48,0.214285714285714,0.785714285714286
"441","P253228","P253228",47,1,0
"938","P273880","P447996",46,0.308724832214765,0.691275167785235
"1484","P447996","P273880",46,0.308724832214765,0.691275167785235
"191","P247864","P271911",44,0.178861788617886,0.821138211382114
"779","P271911","P247864",44,0.178861788617886,0.821138211382114
"1239","P388265","P447996",44,0.295302013422819,0.704697986577181
"1326","P429503","P459216",44,0.392857142857143,0.607142857142857
"1491","P447996","P388265",44,0.295302013422819,0.704697986577181
"1536","P459216","P429503",44,0.392857142857143,0.607142857142857
"151","P235262","P273880",43,0.462365591397849,0.537634408602151
"165","P235262","P459216",43,0.462365591397849,0.537634408602151
"502","P253233","P388265",43,0.767857142857143,0.232142857142857
"907","P273880","P235262",43,0.462365591397849,0.537634408602151
"1216","P388265","P253233",43,0.767857142857143,0.232142857142857
"1498","P447996","P459216",43,0.346774193548387,0.653225806451613
"1509","P459216","P235262",43,0.462365591397849,0.537634408602151
"1540","P459216","P447996",43,0.346774193548387,0.653225806451613
"773","P271771","Q000039",42,0.494117647058824,0.505882352941176
"939","P273880","P459216",42,0.338709677419355,0.661290322580645
"1461","P437074","Q000039",42,0.636363636363636,0.363636363636364
"1527","P459216","P273880",42,0.338709677419355,0.661290322580645
"1781","Q000039","P271771",42,0.494117647058824,0.505882352941176
"1797","Q000039","P437074",42,0.636363636363636,0.363636363636364
"209","P247864","P459217",41,0.366071428571429,0.633928571428571
"529","P253238","P253238",41,1,0
"679","P271301","P437074",41,0.621212121212121,0.378787878787879
"705","P271320","P271320",41,1,0
"1104","P346714","P388265",41,0.34453781512605,0.65546218487395
"1230","P388265","P346714",41,0.34453781512605,0.65546218487395
"1435","P437074","P271301",41,0.621212121212121,0.378787878787879
"1553","P459217","P247864",41,0.366071428571429,0.633928571428571
"472","P253228","Q000039",40,0.851063829787234,0.148936170212766
"1235","P388265","P429503",40,0.357142857142857,0.642857142857143
"1319","P429503","P388265",40,0.357142857142857,0.642857142857143
"1774","Q000039","P253228",40,0.851063829787234,0.148936170212766
"497","P253233","P332934",39,0.696428571428571,0.303571428571429
"673","P271301","P370399",39,0.348214285714286,0.651785714285714
"800","P271911","P346714",39,0.327731092436975,0.672268907563025
"1001","P332934","P253233",39,0.696428571428571,0.303571428571429
"1094","P346714","P271911",39,0.327731092436975,0.672268907563025
"1177","P370399","P271301",39,0.348214285714286,0.651785714285714
"755","P271771","P332934",38,0.447058823529412,0.552941176470588
"941","P273880","P459218",38,0.5,0.5
"1007","P332934","P271771",38,0.447058823529412,0.552941176470588
"1190","P370399","P388265",38,0.339285714285714,0.660714285714286
"1232","P388265","P370399",38,0.339285714285714,0.660714285714286
"1613","P459218","P273880",38,0.5,0.5
"812","P271911","P459218",37,0.486842105263158,0.513157894736842
"929","P273880","P346714",37,0.310924369747899,0.689075630252101
"1057","P332939","P332939",37,1,0
"1097","P346714","P273880",37,0.310924369747899,0.689075630252101
"1610","P459218","P271911",37,0.486842105263158,0.513157894736842
"510","P253233","P459217",36,0.642857142857143,0.357142857142857
"558","P253238","Q000039",36,0.878048780487805,0.121951219512195
"940","P273880","P459217",36,0.321428571428571,0.678571428571429
