"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",683,1,0
"925","P273880","P273880",475,1,0
"1761","Q000001","Q000001",443,1,0
"793","P271911","P271911",371,1,0
"661","P271301","P271301",363,1,0
"1233","P388265","P388265",307,1,0
"945","P273880","Q000039",264,0.55578947368421,0.44421052631579
"1785","Q000039","P273880",264,0.55578947368421,0.44421052631579
"1013","P332934","P332934",245,1,0
"177","P247864","P247864",240,1,0
"397","P250736","P250736",222,1,0
"687","P271301","Q000039",219,0.603305785123967,0.396694214876033
"1779","Q000039","P271301",219,0.603305785123967,0.396694214876033
"1246","P388265","Q000039",191,0.622149837133551,0.377850162866449
"1792","Q000039","P388265",191,0.622149837133551,0.377850162866449
"1497","P447996","P447996",147,1,0
"816","P271911","Q000039",146,0.393530997304582,0.606469002695418
"1782","Q000039","P271911",146,0.393530997304582,0.606469002695418
"214","P247864","Q000039",138,0.575,0.425
"1768","Q000039","P247864",138,0.575,0.425
"669","P271301","P332934",130,0.530612244897959,0.469387755102041
"1005","P332934","P271301",130,0.530612244897959,0.469387755102041
"932","P273880","P388265",114,0.371335504885993,0.628664495114007
"1226","P388265","P273880",114,0.371335504885993,0.628664495114007
"1031","P332934","Q000039",112,0.457142857142857,0.542857142857143
"1787","Q000039","P332934",112,0.457142857142857,0.542857142857143
"1101","P346714","P346714",110,1,0
"1145","P347814","P347814",107,1,0
"1189","P370399","P370399",105,1,0
"796","P271911","P273880",101,0.272237196765499,0.727762803234501
"922","P273880","P271911",101,0.272237196765499,0.727762803234501
"1585","P459217","P459217",100,1,0
"667","P271301","P273880",99,0.272727272727273,0.727272727272727
"919","P273880","P271301",99,0.272727272727273,0.727272727272727
"1321","P429503","P429503",99,1,0
"1541","P459216","P459216",98,1,0
"749","P271771","P271771",97,1,0
"674","P271301","P388265",92,0.299674267100977,0.700325732899023
"1220","P388265","P271301",92,0.299674267100977,0.700325732899023
"1590","P459217","Q000039",87,0.87,0.13
"1800","Q000039","P459217",87,0.87,0.13
"1629","P459218","P459218",86,1,0
"1504","P447996","Q000039",83,0.564625850340136,0.435374149659864
"1798","Q000039","P447996",83,0.564625850340136,0.435374149659864
"617","P253866","P253866",80,1,0
"1160","P347814","Q000039",78,0.728971962616822,0.271028037383178
"1790","Q000039","P347814",78,0.728971962616822,0.271028037383178
"1547","P459216","Q000039",76,0.775510204081633,0.224489795918367
"1799","Q000039","P459216",76,0.775510204081633,0.224489795918367
"201","P247864","P388265",75,0.3125,0.6875
"1209","P388265","P247864",75,0.3125,0.6875
"680","P271301","P447996",74,0.503401360544218,0.496598639455782
"1478","P447996","P271301",74,0.503401360544218,0.496598639455782
"1453","P437074","P437074",73,1,0
"133","P235262","P235262",72,1,0
"309","P250364","P250364",72,1,0
"188","P247864","P271301",70,0.291666666666667,0.708333333333333
"650","P271301","P247864",70,0.291666666666667,0.708333333333333
"663","P271301","P271771",70,0.721649484536082,0.278350515463918
"747","P271771","P271301",70,0.721649484536082,0.278350515463918
"1203","P370399","Q000039",68,0.647619047619048,0.352380952380952
"1791","Q000039","P370399",68,0.647619047619048,0.352380952380952
"682","P271301","P459217",66,0.66,0.34
"1026","P332934","P459217",66,0.66,0.34
"1564","P459217","P271301",66,0.66,0.34
"1572","P459217","P332934",66,0.66,0.34
"194","P247864","P273880",65,0.270833333333333,0.729166666666667
"908","P273880","P247864",65,0.270833333333333,0.729166666666667
"1020","P332934","P429503",65,0.656565656565657,0.343434343434343
"1314","P429503","P332934",65,0.656565656565657,0.343434343434343
"644","P253866","Q000039",63,0.7875,0.2125
"1778","Q000039","P253866",63,0.7875,0.2125
"930","P273880","P347814",62,0.579439252336449,0.420560747663551
"1117","P346714","Q000039",62,0.563636363636364,0.436363636363636
"1140","P347814","P273880",62,0.579439252336449,0.420560747663551
"1789","Q000039","P346714",62,0.563636363636364,0.436363636363636
"801","P271911","P347814",61,0.570093457943925,0.429906542056075
"1137","P347814","P271911",61,0.570093457943925,0.429906542056075
"1018","P332934","P388265",59,0.240816326530612,0.759183673469388
"1228","P388265","P332934",59,0.240816326530612,0.759183673469388
"1633","P459218","Q000039",59,0.686046511627907,0.313953488372093
"1801","Q000039","P459218",59,0.686046511627907,0.313953488372093
"676","P271301","P429503",57,0.575757575757576,0.424242424242424
"681","P271301","P459216",57,0.581632653061224,0.418367346938776
"1306","P429503","P271301",57,0.575757575757576,0.424242424242424
"1521","P459216","P271301",57,0.581632653061224,0.418367346938776
"773","P271771","Q000039",55,0.56701030927835,0.43298969072165
"800","P271911","P346714",55,0.5,0.5
"1094","P346714","P271911",55,0.5,0.5
"1781","Q000039","P271771",55,0.56701030927835,0.43298969072165
"803","P271911","P388265",53,0.172638436482085,0.827361563517915
"1223","P388265","P271911",53,0.172638436482085,0.827361563517915
"1024","P332934","P447996",52,0.353741496598639,0.646258503401361
"1332","P429503","Q000039",52,0.525252525252525,0.474747474747475
"1486","P447996","P332934",52,0.353741496598639,0.646258503401361
"1794","Q000039","P429503",52,0.525252525252525,0.474747474747475
"1499","P447996","P459217",51,0.51,0.49
"1583","P459217","P447996",51,0.51,0.49
"755","P271771","P332934",50,0.515463917525773,0.484536082474227
"1007","P332934","P271771",50,0.515463917525773,0.484536082474227
"1025","P332934","P459216",50,0.510204081632653,0.489795918367347
"1529","P459216","P332934",50,0.510204081632653,0.489795918367347
"171","P235262","Q000039",49,0.680555555555556,0.319444444444444
"1767","Q000039","P235262",49,0.680555555555556,0.319444444444444
"1241","P388265","P459217",48,0.48,0.52
"1577","P459217","P388265",48,0.48,0.52
"1239","P388265","P447996",47,0.319727891156463,0.680272108843537
"1461","P437074","Q000039",47,0.643835616438356,0.356164383561644
"1491","P447996","P388265",47,0.319727891156463,0.680272108843537
"1797","Q000039","P437074",47,0.643835616438356,0.356164383561644
"196","P247864","P332934",46,0.191666666666667,0.808333333333333
"994","P332934","P247864",46,0.191666666666667,0.808333333333333
"1542","P459216","P459217",45,0.459183673469388,0.540816326530612
