"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",661,1,0
"925","P273880","P273880",468,1,0
"1761","Q000001","Q000001",450,1,0
"793","P271911","P271911",385,1,0
"661","P271301","P271301",363,1,0
"1233","P388265","P388265",309,1,0
"945","P273880","Q000039",262,0.55982905982906,0.44017094017094
"1785","Q000039","P273880",262,0.55982905982906,0.44017094017094
"1013","P332934","P332934",256,1,0
"177","P247864","P247864",251,1,0
"397","P250736","P250736",206,1,0
"687","P271301","Q000039",200,0.550964187327824,0.449035812672176
"1779","Q000039","P271301",200,0.550964187327824,0.449035812672176
"1246","P388265","Q000039",182,0.588996763754045,0.411003236245955
"1792","Q000039","P388265",182,0.588996763754045,0.411003236245955
"1497","P447996","P447996",158,1,0
"816","P271911","Q000039",149,0.387012987012987,0.612987012987013
"1782","Q000039","P271911",149,0.387012987012987,0.612987012987013
"669","P271301","P332934",147,0.57421875,0.42578125
"1005","P332934","P271301",147,0.57421875,0.42578125
"214","P247864","Q000039",132,0.525896414342629,0.474103585657371
"1768","Q000039","P247864",132,0.525896414342629,0.474103585657371
"1101","P346714","P346714",129,1,0
"1145","P347814","P347814",127,1,0
"1189","P370399","P370399",118,1,0
"1321","P429503","P429503",117,1,0
"1031","P332934","Q000039",114,0.4453125,0.5546875
"1787","Q000039","P332934",114,0.4453125,0.5546875
"932","P273880","P388265",113,0.365695792880259,0.634304207119741
"1226","P388265","P273880",113,0.365695792880259,0.634304207119741
"1541","P459216","P459216",107,1,0
"1585","P459217","P459217",106,1,0
"796","P271911","P273880",104,0.27012987012987,0.72987012987013
"922","P273880","P271911",104,0.27012987012987,0.72987012987013
"667","P271301","P273880",100,0.275482093663912,0.724517906336088
"919","P273880","P271301",100,0.275482093663912,0.724517906336088
"674","P271301","P388265",99,0.320388349514563,0.679611650485437
"1220","P388265","P271301",99,0.320388349514563,0.679611650485437
"201","P247864","P388265",94,0.374501992031873,0.625498007968127
"1209","P388265","P247864",94,0.374501992031873,0.625498007968127
"1160","P347814","Q000039",91,0.716535433070866,0.283464566929134
"1790","Q000039","P347814",91,0.716535433070866,0.283464566929134
"1590","P459217","Q000039",88,0.830188679245283,0.169811320754717
"1800","Q000039","P459217",88,0.830188679245283,0.169811320754717
"749","P271771","P271771",87,1,0
"1020","P332934","P429503",87,0.743589743589744,0.256410256410256
"1314","P429503","P332934",87,0.743589743589744,0.256410256410256
"617","P253866","P253866",86,1,0
"1203","P370399","Q000039",84,0.711864406779661,0.288135593220339
"1791","Q000039","P370399",84,0.711864406779661,0.288135593220339
"309","P250364","P250364",83,1,0
"680","P271301","P447996",83,0.525316455696203,0.474683544303797
"1478","P447996","P271301",83,0.525316455696203,0.474683544303797
"1547","P459216","Q000039",83,0.775700934579439,0.224299065420561
"1799","Q000039","P459216",83,0.775700934579439,0.224299065420561
"676","P271301","P429503",79,0.675213675213675,0.324786324786325
"1306","P429503","P271301",79,0.675213675213675,0.324786324786325
"1629","P459218","P459218",76,1,0
"1453","P437074","P437074",75,1,0
"1117","P346714","Q000039",73,0.565891472868217,0.434108527131783
"1789","Q000039","P346714",73,0.565891472868217,0.434108527131783
"682","P271301","P459217",72,0.679245283018868,0.320754716981132
"1332","P429503","Q000039",72,0.615384615384615,0.384615384615385
"1504","P447996","Q000039",72,0.455696202531646,0.544303797468354
"1564","P459217","P271301",72,0.679245283018868,0.320754716981132
"1794","Q000039","P429503",72,0.615384615384615,0.384615384615385
"1798","Q000039","P447996",72,0.455696202531646,0.544303797468354
"194","P247864","P273880",71,0.282868525896414,0.717131474103586
"681","P271301","P459216",71,0.663551401869159,0.336448598130841
"908","P273880","P247864",71,0.282868525896414,0.717131474103586
"1521","P459216","P271301",71,0.663551401869159,0.336448598130841
"133","P235262","P235262",68,1,0
"188","P247864","P271301",68,0.270916334661355,0.729083665338645
"650","P271301","P247864",68,0.270916334661355,0.729083665338645
"663","P271301","P271771",68,0.781609195402299,0.218390804597701
"747","P271771","P271301",68,0.781609195402299,0.218390804597701
"801","P271911","P347814",67,0.52755905511811,0.47244094488189
"1137","P347814","P271911",67,0.52755905511811,0.47244094488189
"644","P253866","Q000039",65,0.755813953488372,0.244186046511628
"930","P273880","P347814",65,0.511811023622047,0.488188976377953
"1140","P347814","P273880",65,0.511811023622047,0.488188976377953
"1778","Q000039","P253866",65,0.755813953488372,0.244186046511628
"800","P271911","P346714",63,0.488372093023256,0.511627906976744
"1094","P346714","P271911",63,0.488372093023256,0.511627906976744
"1026","P332934","P459217",62,0.584905660377358,0.415094339622642
"1572","P459217","P332934",62,0.584905660377358,0.415094339622642
"1024","P332934","P447996",61,0.386075949367089,0.613924050632911
"1486","P447996","P332934",61,0.386075949367089,0.613924050632911
"1633","P459218","Q000039",61,0.802631578947368,0.197368421052632
"1801","Q000039","P459218",61,0.802631578947368,0.197368421052632
"1018","P332934","P388265",60,0.234375,0.765625
"1025","P332934","P459216",60,0.560747663551402,0.439252336448598
"1228","P388265","P332934",60,0.234375,0.765625
"1529","P459216","P332934",60,0.560747663551402,0.439252336448598
"931","P273880","P370399",58,0.491525423728814,0.508474576271186
"1183","P370399","P273880",58,0.491525423728814,0.508474576271186
"343","P250364","Q000039",56,0.674698795180723,0.325301204819277
"1771","Q000039","P250364",56,0.674698795180723,0.325301204819277
"1499","P447996","P459217",54,0.509433962264151,0.490566037735849
"1583","P459217","P447996",54,0.509433962264151,0.490566037735849
"929","P273880","P346714",52,0.403100775193798,0.596899224806202
"1097","P346714","P273880",52,0.403100775193798,0.596899224806202
"938","P273880","P447996",51,0.322784810126582,0.677215189873418
"1484","P447996","P273880",51,0.322784810126582,0.677215189873418
"1241","P388265","P459217",50,0.471698113207547,0.528301886792453
"1577","P459217","P388265",50,0.471698113207547,0.528301886792453
"485","P253233","P253233",49,1,0
"196","P247864","P332934",48,0.191235059760956,0.808764940239044
"803","P271911","P388265",48,0.155339805825243,0.844660194174757
"994","P332934","P247864",48,0.191235059760956,0.808764940239044
"1223","P388265","P271911",48,0.155339805825243,0.844660194174757
"1542","P459216","P459217",48,0.452830188679245,0.547169811320755
"1584","P459217","P459216",48,0.452830188679245,0.547169811320755
"927","P273880","P332934",47,0.18359375,0.81640625
"1011","P332934","P273880",47,0.18359375,0.81640625
"773","P271771","Q000039",46,0.528735632183908,0.471264367816092
"1104","P346714","P388265",46,0.356589147286822,0.643410852713178
"1230","P388265","P346714",46,0.356589147286822,0.643410852713178
"1240","P388265","P459216",46,0.429906542056075,0.570093457943925
"1534","P459216","P388265",46,0.429906542056075,0.570093457943925
"1781","Q000039","P271771",46,0.528735632183908,0.471264367816092
"441","P253228","P253228",45,1,0
"755","P271771","P332934",44,0.505747126436782,0.494252873563218
"1007","P332934","P271771",44,0.505747126436782,0.494252873563218
"1461","P437074","Q000039",44,0.586666666666667,0.413333333333333
"1797","Q000039","P437074",44,0.586666666666667,0.413333333333333
"1235","P388265","P429503",42,0.358974358974359,0.641025641025641
"1319","P429503","P388265",42,0.358974358974359,0.641025641025641
"1190","P370399","P388265",41,0.347457627118644,0.652542372881356
"1232","P388265","P370399",41,0.347457627118644,0.652542372881356
"171","P235262","Q000039",40,0.588235294117647,0.411764705882353
"515","P253233","Q000039",40,0.816326530612245,0.183673469387755
"705","P271320","P271320",40,1,0
"1767","Q000039","P235262",40,0.588235294117647,0.411764705882353
"1775","Q000039","P253233",40,0.816326530612245,0.183673469387755
"529","P253238","P253238",39,1,0
"624","P253866","P273880",39,0.453488372093023,0.546511627906977
"673","P271301","P370399",39,0.330508474576271,0.669491525423729
"812","P271911","P459218",39,0.513157894736842,0.486842105263158
"918","P273880","P253866",39,0.453488372093023,0.546511627906977
"1147","P347814","P388265",39,0.307086614173228,0.692913385826772
"1177","P370399","P271301",39,0.330508474576271,0.669491525423729
"1231","P388265","P347814",39,0.307086614173228,0.692913385826772
"1610","P459218","P271911",39,0.513157894736842,0.486842105263158
"320","P250364","P271911",37,0.44578313253012,0.55421686746988
"502","P253233","P388265",37,0.755102040816326,0.244897959183674
"618","P253866","P271301",37,0.430232558139535,0.569767441860465
"660","P271301","P253866",37,0.430232558139535,0.569767441860465
"679","P271301","P437074",37,0.493333333333333,0.506666666666667
