"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",668,1,0
"925","P273880","P273880",463,1,0
"1761","Q000001","Q000001",440,1,0
"661","P271301","P271301",361,1,0
"793","P271911","P271911",357,1,0
"1233","P388265","P388265",298,1,0
"1013","P332934","P332934",257,1,0
"945","P273880","Q000039",256,0.552915766738661,0.447084233261339
"1785","Q000039","P273880",256,0.552915766738661,0.447084233261339
"177","P247864","P247864",250,1,0
"397","P250736","P250736",222,1,0
"687","P271301","Q000039",206,0.570637119113573,0.429362880886427
"1779","Q000039","P271301",206,0.570637119113573,0.429362880886427
"1246","P388265","Q000039",185,0.620805369127517,0.379194630872483
"1792","Q000039","P388265",185,0.620805369127517,0.379194630872483
"1497","P447996","P447996",150,1,0
"214","P247864","Q000039",148,0.592,0.408
"1768","Q000039","P247864",148,0.592,0.408
"816","P271911","Q000039",135,0.378151260504202,0.621848739495798
"1782","Q000039","P271911",135,0.378151260504202,0.621848739495798
"1321","P429503","P429503",122,1,0
"669","P271301","P332934",120,0.466926070038911,0.533073929961089
"1005","P332934","P271301",120,0.466926070038911,0.533073929961089
"1101","P346714","P346714",114,1,0
"1145","P347814","P347814",113,1,0
"1541","P459216","P459216",105,1,0
"932","P273880","P388265",102,0.342281879194631,0.657718120805369
"1226","P388265","P273880",102,0.342281879194631,0.657718120805369
"1189","P370399","P370399",101,1,0
"1585","P459217","P459217",98,1,0
"674","P271301","P388265",95,0.318791946308725,0.681208053691275
"1220","P388265","P271301",95,0.318791946308725,0.681208053691275
"667","P271301","P273880",94,0.260387811634349,0.739612188365651
"919","P273880","P271301",94,0.260387811634349,0.739612188365651
"1020","P332934","P429503",94,0.770491803278688,0.229508196721312
"1314","P429503","P332934",94,0.770491803278688,0.229508196721312
"796","P271911","P273880",92,0.257703081232493,0.742296918767507
"922","P273880","P271911",92,0.257703081232493,0.742296918767507
"1031","P332934","Q000039",91,0.35408560311284,0.645914396887159
"1787","Q000039","P332934",91,0.35408560311284,0.645914396887159
"749","P271771","P271771",90,1,0
"617","P253866","P253866",89,1,0
"1629","P459218","P459218",89,1,0
"1590","P459217","Q000039",83,0.846938775510204,0.153061224489796
"1800","Q000039","P459217",83,0.846938775510204,0.153061224489796
"680","P271301","P447996",80,0.533333333333333,0.466666666666667
"1478","P447996","P271301",80,0.533333333333333,0.466666666666667
"1504","P447996","Q000039",79,0.526666666666667,0.473333333333333
"1798","Q000039","P447996",79,0.526666666666667,0.473333333333333
"194","P247864","P273880",78,0.312,0.688
"908","P273880","P247864",78,0.312,0.688
"201","P247864","P388265",77,0.308,0.692
"1160","P347814","Q000039",77,0.68141592920354,0.31858407079646
"1209","P388265","P247864",77,0.308,0.692
"1790","Q000039","P347814",77,0.68141592920354,0.31858407079646
"133","P235262","P235262",75,1,0
"309","P250364","P250364",75,1,0
"1203","P370399","Q000039",75,0.742574257425743,0.257425742574257
"1791","Q000039","P370399",75,0.742574257425743,0.257425742574257
"188","P247864","P271301",73,0.292,0.708
"650","P271301","P247864",73,0.292,0.708
"676","P271301","P429503",72,0.590163934426229,0.409836065573771
"1306","P429503","P271301",72,0.590163934426229,0.409836065573771
"1547","P459216","Q000039",72,0.685714285714286,0.314285714285714
"1799","Q000039","P459216",72,0.685714285714286,0.314285714285714
"644","P253866","Q000039",70,0.786516853932584,0.213483146067416
"682","P271301","P459217",70,0.714285714285714,0.285714285714286
"1564","P459217","P271301",70,0.714285714285714,0.285714285714286
"1778","Q000039","P253866",70,0.786516853932584,0.213483146067416
"1117","P346714","Q000039",69,0.605263157894737,0.394736842105263
"1789","Q000039","P346714",69,0.605263157894737,0.394736842105263
"801","P271911","P347814",66,0.584070796460177,0.415929203539823
"1137","P347814","P271911",66,0.584070796460177,0.415929203539823
"1633","P459218","Q000039",66,0.741573033707865,0.258426966292135
"1801","Q000039","P459218",66,0.741573033707865,0.258426966292135
"663","P271301","P271771",65,0.722222222222222,0.277777777777778
