"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",707,1,0
"1761","Q000001","Q000001",470,1,0
"925","P273880","P273880",452,1,0
"793","P271911","P271911",374,1,0
"661","P271301","P271301",353,1,0
"1233","P388265","P388265",334,1,0
"1013","P332934","P332934",261,1,0
"177","P247864","P247864",250,1,0
"945","P273880","Q000039",247,0.54646017699115,0.45353982300885
"1785","Q000039","P273880",247,0.54646017699115,0.45353982300885
"397","P250736","P250736",214,1,0
"1246","P388265","Q000039",209,0.625748502994012,0.374251497005988
"1792","Q000039","P388265",209,0.625748502994012,0.374251497005988
"687","P271301","Q000039",208,0.589235127478754,0.410764872521246
"1779","Q000039","P271301",208,0.589235127478754,0.410764872521246
"816","P271911","Q000039",168,0.449197860962567,0.550802139037433
"1782","Q000039","P271911",168,0.449197860962567,0.550802139037433
"214","P247864","Q000039",154,0.616,0.384
"1768","Q000039","P247864",154,0.616,0.384
"1497","P447996","P447996",146,1,0
"1145","P347814","P347814",136,1,0
"669","P271301","P332934",130,0.498084291187739,0.501915708812261
"1005","P332934","P271301",130,0.498084291187739,0.501915708812261
"1101","P346714","P346714",125,1,0
"932","P273880","P388265",113,0.338323353293413,0.661676646706587
"1226","P388265","P273880",113,0.338323353293413,0.661676646706587
"1031","P332934","Q000039",111,0.425287356321839,0.574712643678161
"1787","Q000039","P332934",111,0.425287356321839,0.574712643678161
"749","P271771","P271771",108,1,0
"796","P271911","P273880",107,0.286096256684492,0.713903743315508
"922","P273880","P271911",107,0.286096256684492,0.713903743315508
"1160","P347814","Q000039",103,0.757352941176471,0.242647058823529
"1585","P459217","P459217",103,1,0
"1790","Q000039","P347814",103,0.757352941176471,0.242647058823529
"1541","P459216","P459216",99,1,0
"674","P271301","P388265",97,0.290419161676647,0.709580838323353
"1220","P388265","P271301",97,0.290419161676647,0.709580838323353
"201","P247864","P388265",95,0.38,0.62
"1209","P388265","P247864",95,0.38,0.62
"1321","P429503","P429503",93,1,0
"1189","P370399","P370399",89,1,0
"667","P271301","P273880",87,0.246458923512748,0.753541076487252
"919","P273880","P271301",87,0.246458923512748,0.753541076487252
"663","P271301","P271771",86,0.796296296296296,0.203703703703704
"747","P271771","P271301",86,0.796296296296296,0.203703703703704
"1629","P459218","P459218",84,1,0
"1590","P459217","Q000039",81,0.786407766990291,0.213592233009709
"1800","Q000039","P459217",81,0.786407766990291,0.213592233009709
"617","P253866","P253866",80,1,0
"801","P271911","P347814",80,0.588235294117647,0.411764705882353
"1137","P347814","P271911",80,0.588235294117647,0.411764705882353
"1117","P346714","Q000039",79,0.632,0.368
"1789","Q000039","P346714",79,0.632,0.368
"188","P247864","P271301",78,0.312,0.688
"650","P271301","P247864",78,0.312,0.688
"1453","P437074","P437074",78,1,0
"680","P271301","P447996",77,0.527397260273973,0.472602739726027
"1478","P447996","P271301",77,0.527397260273973,0.472602739726027
"1504","P447996","Q000039",74,0.506849315068493,0.493150684931507
"1798","Q000039","P447996",74,0.506849315068493,0.493150684931507
"1547","P459216","Q000039",72,0.727272727272727,0.272727272727273
"1799","Q000039","P459216",72,0.727272727272727,0.272727272727273
"682","P271301","P459217",71,0.689320388349515,0.310679611650485
"1020","P332934","P429503",71,0.763440860215054,0.236559139784946
"1314","P429503","P332934",71,0.763440860215054,0.236559139784946
"1564","P459217","P271301",71,0.689320388349515,0.310679611650485
"194","P247864","P273880",70,0.28,0.72
"309","P250364","P250364",70,1,0
"908","P273880","P247864",70,0.28,0.72
"930","P273880","P347814",68,0.5,0.5
"1140","P347814","P273880",68,0.5,0.5
"1633","P459218","Q000039",68,0.80952380952381,0.19047619047619
"1801","Q000039","P459218",68,0.80952380952381,0.19047619047619
"644","P253866","Q000039",65,0.8125,0.1875
"1778","Q000039","P253866",65,0.8125,0.1875
"1018","P332934","P388265",64,0.245210727969349,0.754789272030651
"1026","P332934","P459217",64,0.621359223300971,0.378640776699029
"1228","P388265","P332934",64,0.245210727969349,0.754789272030651
"1572","P459217","P332934",64,0.621359223300971,0.378640776699029
"773","P271771","Q000039",63,0.583333333333333,0.416666666666667
"1203","P370399","Q000039",63,0.707865168539326,0.292134831460674
"1781","Q000039","P271771",63,0.583333333333333,0.416666666666667
"1791","Q000039","P370399",63,0.707865168539326,0.292134831460674
"800","P271911","P346714",61,0.488,0.512
"803","P271911","P388265",61,0.182634730538922,0.817365269461078
"1094","P346714","P271911",61,0.488,0.512
"1223","P388265","P271911",61,0.182634730538922,0.817365269461078
"1025","P332934","P459216",59,0.595959595959596,0.404040404040404
"1529","P459216","P332934",59,0.595959595959596,0.404040404040404
"681","P271301","P459216",57,0.575757575757576,0.424242424242424
"755","P271771","P332934",57,0.527777777777778,0.472222222222222
"1007","P332934","P271771",57,0.527777777777778,0.472222222222222
"1521","P459216","P271301",57,0.575757575757576,0.424242424242424
"133","P235262","P235262",53,1,0
"812","P271911","P459218",52,0.619047619047619,0.380952380952381
"1024","P332934","P447996",52,0.356164383561644,0.643835616438356
"1486","P447996","P332934",52,0.356164383561644,0.643835616438356
"1610","P459218","P271911",52,0.619047619047619,0.380952380952381
"196","P247864","P332934",51,0.204,0.796
"994","P332934","P247864",51,0.204,0.796
"1332","P429503","Q000039",50,0.537634408602151,0.462365591397849
"1461","P437074","Q000039",50,0.641025641025641,0.358974358974359
"1794","Q000039","P429503",50,0.537634408602151,0.462365591397849
"1797","Q000039","P437074",50,0.641025641025641,0.358974358974359
"343","P250364","Q000039",49,0.7,0.3
"676","P271301","P429503",49,0.526881720430108,0.473118279569892
"1104","P346714","P388265",49,0.392,0.608
"1230","P388265","P346714",49,0.392,0.608
"1306","P429503","P271301",49,0.526881720430108,0.473118279569892
"1771","Q000039","P250364",49,0.7,0.3
"1499","P447996","P459217",48,0.466019417475728,0.533980582524272
"1583","P459217","P447996",48,0.466019417475728,0.533980582524272
"931","P273880","P370399",47,0.528089887640449,0.471910112359551
"1183","P370399","P273880",47,0.528089887640449,0.471910112359551
"191","P247864","P271911",46,0.184,0.816
"779","P271911","P247864",46,0.184,0.816
"1241","P388265","P459217",46,0.446601941747573,0.553398058252427
"1542","P459216","P459217",46,0.464646464646465,0.535353535353535
"1577","P459217","P388265",46,0.446601941747573,0.553398058252427
"1584","P459217","P459216",46,0.464646464646465,0.535353535353535
"624","P253866","P273880",45,0.5625,0.4375
"918","P273880","P253866",45,0.5625,0.4375
"938","P273880","P447996",43,0.294520547945205,0.705479452054794
"1484","P447996","P273880",43,0.294520547945205,0.705479452054794
"679","P271301","P437074",42,0.538461538461538,0.461538461538462
"1147","P347814","P388265",42,0.308823529411765,0.691176470588235
"1231","P388265","P347814",42,0.308823529411765,0.691176470588235
"1435","P437074","P271301",42,0.538461538461538,0.461538461538462
"929","P273880","P346714",41,0.328,0.672
"1097","P346714","P273880",41,0.328,0.672
"198","P247864","P346714",40,0.32,0.68
"485","P253233","P253233",40,1,0
"705","P271320","P271320",40,1,0
"1080","P346714","P247864",40,0.32,0.68
"1240","P388265","P459216",40,0.404040404040404,0.595959595959596
"1534","P459216","P388265",40,0.404040404040404,0.595959595959596
"441","P253228","P253228",39,1,0
"208","P247864","P459216",38,0.383838383838384,0.616161616161616
"1510","P459216","P247864",38,0.383838383838384,0.616161616161616
"760","P271771","P388265",37,0.342592592592593,0.657407407407407
"1222","P388265","P271771",37,0.342592592592593,0.657407407407407
"927","P273880","P332934",35,0.134099616858238,0.865900383141762
"941","P273880","P459218",35,0.416666666666667,0.583333333333333
"1011","P332934","P273880",35,0.134099616858238,0.865900383141762
"1190","P370399","P388265",35,0.393258426966292,0.606741573033708
"1232","P388265","P370399",35,0.393258426966292,0.606741573033708
"1613","P459218","P273880",35,0.416666666666667,0.583333333333333
"1057","P332939","P332939",34,1,0
"171","P235262","Q000039",33,0.622641509433962,0.377358490566038
"529","P253238","P253238",33,1,0
"1767","Q000039","P235262",33,0.622641509433962,0.377358490566038
"209","P247864","P459217",32,0.310679611650485,0.689320388349515
"515","P253233","Q000039",32,0.8,0.2
"1102","P346714","P347814",32,0.256,0.744
"1144","P347814","P346714",32,0.256,0.744
"1553","P459217","P247864",32,0.310679611650485,0.689320388349515
"1775","Q000039","P253233",32,0.8,0.2
"207","P247864","P447996",31,0.212328767123288,0.787671232876712
"631","P253866","P388265",31,0.3875,0.6125
"768","P271771","P459217",31,0.300970873786408,0.699029126213592
"1219","P388265","P253866",31,0.3875,0.6125
"1467","P447996","P247864",31,0.212328767123288,0.787671232876712
"1566","P459217","P271771",31,0.300970873786408,0.699029126213592
"190","P247864","P271771",30,0.277777777777778,0.722222222222222
"320","P250364","P271911",30,0.428571428571429,0.571428571428571
"736","P271771","P247864",30,0.277777777777778,0.722222222222222
"782","P271911","P250364",30,0.428571428571429,0.571428571428571
"1239","P388265","P447996",30,0.205479452054795,0.794520547945206
"1491","P447996","P388265",30,0.205479452054795,0.794520547945206
"502","P253233","P388265",29,0.725,0.275
"558","P253238","Q000039",29,0.878787878787879,0.121212121212121
"1113","P346714","P459218",29,0.345238095238095,0.654761904761905
"1216","P388265","P253233",29,0.725,0.275
"1498","P447996","P459216",29,0.292929292929293,0.707070707070707
"1540","P459216","P447996",29,0.292929292929293,0.707070707070707
"1617","P459218","P346714",29,0.345238095238095,0.654761904761905
"1776","Q000039","P253238",29,0.878787878787879,0.121212121212121
"200","P247864","P370399",28,0.314606741573034,0.685393258426966
"1166","P370399","P247864",28,0.314606741573034,0.685393258426966
"1365","P429504","P429504",28,1,0
"472","P253228","Q000039",27,0.692307692307692,0.307692307692308
"1326","P429503","P459216",27,0.290322580645161,0.709677419354839
"1536","P459216","P429503",27,0.290322580645161,0.709677419354839
"1774","Q000039","P253228",27,0.692307692307692,0.307692307692308
"165","P235262","P459216",26,0.490566037735849,0.509433962264151
"323","P250364","P273880",26,0.371428571428571,0.628571428571429
"497","P253233","P332934",26,0.65,0.35
"618","P253866","P271301",26,0.325,0.675
"660","P271301","P253866",26,0.325,0.675
"911","P273880","P250364",26,0.371428571428571,0.628571428571429
"1001","P332934","P253233",26,0.65,0.35
"1235","P388265","P429503",26,0.279569892473118,0.720430107526882
"1319","P429503","P388265",26,0.279569892473118,0.720430107526882
"1509","P459216","P235262",26,0.490566037735849,0.509433962264151
"145","P235262","P271301",25,0.471698113207547,0.528301886792453
"330","P250364","P388265",25,0.357142857142857,0.642857142857143
"489","P253233","P271301",25,0.625,0.375
"649","P271301","P235262",25,0.471698113207547,0.528301886792453
"657","P271301","P253233",25,0.625,0.375
"673","P271301","P370399",25,0.280898876404494,0.719101123595506
"1063","P332939","P429503",25,0.735294117647059,0.264705882352941
"1177","P370399","P271301",25,0.280898876404494,0.719101123595506
"1212","P388265","P250364",25,0.357142857142857,0.642857142857143
"1315","P429503","P332939",25,0.735294117647059,0.264705882352941
"199","P247864","P347814",24,0.176470588235294,0.823529411764706
"442","P253228","P253233",24,0.615384615384615,0.384615384615385
"484","P253233","P253228",24,0.615384615384615,0.384615384615385
"532","P253238","P271301",24,0.727272727272727,0.272727272727273
"658","P271301","P253238",24,0.727272727272727,0.272727272727273
"753","P271771","P273880",24,0.222222222222222,0.777777777777778
"921","P273880","P271771",24,0.222222222222222,0.777777777777778
"1123","P347814","P247864",24,0.176470588235294,0.823529411764706
"1156","P347814","P459218",24,0.285714285714286,0.714285714285714
"1238","P388265","P437074",24,0.307692307692308,0.692307692307692
"1242","P388265","P459218",24,0.285714285714286,0.714285714285714
"1448","P437074","P388265",24,0.307692307692308,0.692307692307692
"1618","P459218","P347814",24,0.285714285714286,0.714285714285714
"1620","P459218","P388265",24,0.285714285714286,0.714285714285714
"187","P247864","P253866",23,0.2875,0.7125
"203","P247864","P429503",23,0.247311827956989,0.752688172043011
"210","P247864","P459218",23,0.273809523809524,0.726190476190476
"607","P253866","P247864",23,0.2875,0.7125
"939","P273880","P459216",23,0.232323232323232,0.767676767676768
"940","P273880","P459217",23,0.223300970873786,0.776699029126214
"969","P332930","P332930",23,1,0
"1295","P429503","P247864",23,0.247311827956989,0.752688172043011
"1527","P459216","P273880",23,0.232323232323232,0.767676767676768
"1570","P459217","P273880",23,0.223300970873786,0.776699029126214
"1596","P459218","P247864",23,0.273809523809524,0.726190476190476
"151","P235262","P273880",22,0.415094339622642,0.584905660377358
"662","P271301","P271320",22,0.55,0.45
"704","P271320","P271301",22,0.55,0.45
"907","P273880","P235262",22,0.415094339622642,0.584905660377358
"1849","X100003","X100003",22,1,0
"1032","P332934","X100003",21,0.954545454545455,0.0454545454545454
"1074","P332939","Q000039",21,0.617647058823529,0.382352941176471
"1788","Q000039","P332939",21,0.617647058823529,0.382352941176471
"1830","X100003","P332934",21,0.954545454545455,0.0454545454545454
"339","P250364","P459218",20,0.285714285714286,0.714285714285714
"446","P253228","P271301",20,0.512820512820513,0.487179487179487
"459","P253228","P388265",20,0.512820512820513,0.487179487179487
"540","P253238","P332934",20,0.606060606060606,0.393939393939394
"656","P271301","P253228",20,0.512820512820513,0.487179487179487
"766","P271771","P447996",20,0.185185185185185,0.814814814814815
"881","P273712","P273712",20,1,0
"1002","P332934","P253238",20,0.606060606060606,0.393939393939394
"1014","P332934","P332939",20,0.588235294117647,0.411764705882353
"1056","P332939","P332934",20,0.588235294117647,0.411764705882353
"1215","P388265","P253228",20,0.512820512820513,0.487179487179487
"1327","P429503","P459217",20,0.21505376344086,0.78494623655914
"1480","P447996","P271771",20,0.185185185185185,0.814814814814815
"1579","P459217","P429503",20,0.21505376344086,0.78494623655914
"1599","P459218","P250364",20,0.285714285714286,0.714285714285714
"45","P228196","P228196",19,1,0
"134","P235262","P247864",19,0.358490566037736,0.641509433962264
"157","P235262","P370399",19,0.358490566037736,0.641509433962264
"176","P247864","P235262",19,0.358490566037736,0.641509433962264
"206","P247864","P437074",19,0.243589743589744,0.756410256410256
"221","P250361","P250361",19,1,0
"510","P253233","P459217",19,0.475,0.525
"551","P253238","P447996",19,0.575757575757576,0.424242424242424
"1023","P332934","P437074",19,0.243589743589744,0.756410256410256
"1165","P370399","P235262",19,0.358490566037736,0.641509433962264
"1424","P437074","P247864",19,0.243589743589744,0.756410256410256
"1443","P437074","P332934",19,0.243589743589744,0.756410256410256
"1475","P447996","P253238",19,0.575757575757576,0.424242424242424
"1560","P459217","P253233",19,0.475,0.525
"1673","P459226","P459226",19,1,0
"454","P253228","P332934",18,0.461538461538462,0.538461538461538
"553","P253238","P459217",18,0.545454545454545,0.454545454545455
"688","P271301","X100003",18,0.818181818181818,0.181818181818182
"1000","P332934","P253228",18,0.461538461538462,0.538461538461538
"1561","P459217","P253238",18,0.545454545454545,0.454545454545455
"1822","X100003","P271301",18,0.818181818181818,0.181818181818182
"545","P253238","P388265",17,0.515151515151515,0.484848484848485
"670","P271301","P332939",17,0.5,0.5
"677","P271301","P429504",17,0.607142857142857,0.392857142857143
"730","P271320","Q000039",17,0.425,0.575
"934","P273880","P429503",17,0.182795698924731,0.817204301075269
"1048","P332939","P271301",17,0.5,0.5
"1197","P370399","P459216",17,0.191011235955056,0.808988764044944
"1217","P388265","P253238",17,0.515151515151515,0.484848484848485
"1312","P429503","P273880",17,0.182795698924731,0.817204301075269
"1325","P429503","P447996",17,0.182795698924731,0.817204301075269
"1333","P429503","X100003",17,0.772727272727273,0.227272727272727
"1349","P429504","P271301",17,0.607142857142857,0.392857142857143
"1493","P447996","P429503",17,0.182795698924731,0.817204301075269
"1533","P459216","P370399",17,0.191011235955056,0.808988764044944
"1780","Q000039","P271320",17,0.425,0.575
"1837","X100003","P429503",17,0.772727272727273,0.227272727272727
