"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",696,1,0
"925","P273880","P273880",475,1,0
"1761","Q000001","Q000001",421,1,0
"793","P271911","P271911",374,1,0
"661","P271301","P271301",364,1,0
"1233","P388265","P388265",285,1,0
"945","P273880","Q000039",262,0.551578947368421,0.448421052631579
"1785","Q000039","P273880",262,0.551578947368421,0.448421052631579
"1013","P332934","P332934",257,1,0
"177","P247864","P247864",247,1,0
"397","P250736","P250736",225,1,0
"687","P271301","Q000039",223,0.612637362637363,0.387362637362637
"1779","Q000039","P271301",223,0.612637362637363,0.387362637362637
"1246","P388265","Q000039",187,0.656140350877193,0.343859649122807
"1792","Q000039","P388265",187,0.656140350877193,0.343859649122807
"1497","P447996","P447996",160,1,0
"214","P247864","Q000039",147,0.595141700404858,0.404858299595142
"816","P271911","Q000039",147,0.393048128342246,0.606951871657754
"1768","Q000039","P247864",147,0.595141700404858,0.404858299595142
"1782","Q000039","P271911",147,0.393048128342246,0.606951871657754
"669","P271301","P332934",129,0.501945525291829,0.498054474708171
"1005","P332934","P271301",129,0.501945525291829,0.498054474708171
"1541","P459216","P459216",124,1,0
"1321","P429503","P429503",123,1,0
"667","P271301","P273880",110,0.302197802197802,0.697802197802198
"919","P273880","P271301",110,0.302197802197802,0.697802197802198
"1145","P347814","P347814",108,1,0
"1585","P459217","P459217",106,1,0
"932","P273880","P388265",105,0.368421052631579,0.631578947368421
"1226","P388265","P273880",105,0.368421052631579,0.631578947368421
"1101","P346714","P346714",104,1,0
"749","P271771","P271771",103,1,0
"1031","P332934","Q000039",102,0.396887159533074,0.603112840466926
"1787","Q000039","P332934",102,0.396887159533074,0.603112840466926
"1189","P370399","P370399",100,1,0
"674","P271301","P388265",99,0.347368421052632,0.652631578947368
"1220","P388265","P271301",99,0.347368421052632,0.652631578947368
"796","P271911","P273880",93,0.248663101604278,0.751336898395722
"922","P273880","P271911",93,0.248663101604278,0.751336898395722
"1590","P459217","Q000039",88,0.830188679245283,0.169811320754717
"1800","Q000039","P459217",88,0.830188679245283,0.169811320754717
"1020","P332934","P429503",85,0.691056910569106,0.308943089430894
"1314","P429503","P332934",85,0.691056910569106,0.308943089430894
"1547","P459216","Q000039",85,0.685483870967742,0.314516129032258
"1799","Q000039","P459216",85,0.685483870967742,0.314516129032258
"133","P235262","P235262",84,1,0
