"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",686,1,0
"925","P273880","P273880",488,1,0
"1761","Q000001","Q000001",454,1,0
"793","P271911","P271911",355,1,0
"661","P271301","P271301",345,1,0
"1233","P388265","P388265",300,1,0
"1013","P332934","P332934",267,1,0
"945","P273880","Q000039",252,0.516393442622951,0.483606557377049
"1785","Q000039","P273880",252,0.516393442622951,0.483606557377049
"397","P250736","P250736",236,1,0
"177","P247864","P247864",225,1,0
"687","P271301","Q000039",213,0.617391304347826,0.382608695652174
"1779","Q000039","P271301",213,0.617391304347826,0.382608695652174
"1246","P388265","Q000039",194,0.646666666666667,0.353333333333333
"1792","Q000039","P388265",194,0.646666666666667,0.353333333333333
"1497","P447996","P447996",166,1,0
"816","P271911","Q000039",149,0.419718309859155,0.580281690140845
"1782","Q000039","P271911",149,0.419718309859155,0.580281690140845
"669","P271301","P332934",141,0.528089887640449,0.471910112359551
"1005","P332934","P271301",141,0.528089887640449,0.471910112359551
"1101","P346714","P346714",131,1,0
"1145","P347814","P347814",129,1,0
"1031","P332934","Q000039",128,0.47940074906367,0.52059925093633
"1787","Q000039","P332934",128,0.47940074906367,0.52059925093633
"1541","P459216","P459216",127,1,0
"214","P247864","Q000039",122,0.542222222222222,0.457777777777778
"932","P273880","P388265",122,0.406666666666667,0.593333333333333
"1226","P388265","P273880",122,0.406666666666667,0.593333333333333
"1768","Q000039","P247864",122,0.542222222222222,0.457777777777778
"1585","P459217","P459217",120,1,0
"1321","P429503","P429503",114,1,0
"674","P271301","P388265",101,0.336666666666667,0.663333333333333
"749","P271771","P271771",101,1,0
"1220","P388265","P271301",101,0.336666666666667,0.663333333333333
"1590","P459217","Q000039",100,0.833333333333333,0.166666666666667
"1800","Q000039","P459217",100,0.833333333333333,0.166666666666667
"1189","P370399","P370399",99,1,0
"667","P271301","P273880",97,0.281159420289855,0.718840579710145
"919","P273880","P271301",97,0.281159420289855,0.718840579710145
"1547","P459216","Q000039",97,0.763779527559055,0.236220472440945
"1799","Q000039","P459216",97,0.763779527559055,0.236220472440945
"796","P271911","P273880",95,0.267605633802817,0.732394366197183
