"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",666,1,0
"1761","Q000001","Q000001",445,1,0
"925","P273880","P273880",443,1,0
"661","P271301","P271301",387,1,0
"793","P271911","P271911",326,1,0
"1233","P388265","P388265",303,1,0
"1013","P332934","P332934",292,1,0
"177","P247864","P247864",245,1,0
"945","P273880","Q000039",239,0.539503386004515,0.460496613995485
"1785","Q000039","P273880",239,0.539503386004515,0.460496613995485
"397","P250736","P250736",223,1,0
"687","P271301","Q000039",215,0.555555555555556,0.444444444444444
"1779","Q000039","P271301",215,0.555555555555556,0.444444444444444
"1246","P388265","Q000039",179,0.590759075907591,0.409240924092409
"1792","Q000039","P388265",179,0.590759075907591,0.409240924092409
"1497","P447996","P447996",147,1,0
"816","P271911","Q000039",146,0.447852760736196,0.552147239263804
"1782","Q000039","P271911",146,0.447852760736196,0.552147239263804
"669","P271301","P332934",145,0.496575342465753,0.503424657534247
"1005","P332934","P271301",145,0.496575342465753,0.503424657534247
"214","P247864","Q000039",142,0.579591836734694,0.420408163265306
"1768","Q000039","P247864",142,0.579591836734694,0.420408163265306
"1541","P459216","P459216",128,1,0
"1321","P429503","P429503",126,1,0
"1031","P332934","Q000039",112,0.383561643835616,0.616438356164384
"1787","Q000039","P332934",112,0.383561643835616,0.616438356164384
"932","P273880","P388265",111,0.366336633663366,0.633663366336634
"1145","P347814","P347814",111,1,0
"1226","P388265","P273880",111,0.366336633663366,0.633663366336634
"674","P271301","P388265",109,0.35973597359736,0.64026402640264
"1220","P388265","P271301",109,0.35973597359736,0.64026402640264
"1101","P346714","P346714",104,1,0
"749","P271771","P271771",100,1,0
"667","P271301","P273880",99,0.255813953488372,0.744186046511628
"919","P273880","P271301",99,0.255813953488372,0.744186046511628
"1020","P332934","P429503",97,0.76984126984127,0.23015873015873
"1314","P429503","P332934",97,0.76984126984127,0.23015873015873
"1585","P459217","P459217",95,1,0
"1547","P459216","Q000039",93,0.7265625,0.2734375
"1799","Q000039","P459216",93,0.7265625,0.2734375
"1189","P370399","P370399",91,1,0
"681","P271301","P459216",90,0.703125,0.296875
"1521","P459216","P271301",90,0.703125,0.296875
"680","P271301","P447996",83,0.564625850340136,0.435374149659864
"1478","P447996","P271301",83,0.564625850340136,0.435374149659864
"133","P235262","P235262",81,1,0
"188","P247864","P271301",79,0.322448979591837,0.677551020408163
"650","P271301","P247864",79,0.322448979591837,0.677551020408163
"796","P271911","P273880",78,0.239263803680982,0.760736196319018
"922","P273880","P271911",78,0.239263803680982,0.760736196319018
"201","P247864","P388265",76,0.310204081632653,0.689795918367347
"1209","P388265","P247864",76,0.310204081632653,0.689795918367347
"1629","P459218","P459218",76,1,0
"663","P271301","P271771",75,0.75,0.25
"676","P271301","P429503",75,0.595238095238095,0.404761904761905
"747","P271771","P271301",75,0.75,0.25
"1160","P347814","Q000039",75,0.675675675675676,0.324324324324324
"1306","P429503","P271301",75,0.595238095238095,0.404761904761905
"1590","P459217","Q000039",75,0.789473684210526,0.210526315789474
"1790","Q000039","P347814",75,0.675675675675676,0.324324324324324
"1800","Q000039","P459217",75,0.789473684210526,0.210526315789474
"1025","P332934","P459216",73,0.5703125,0.4296875
"1529","P459216","P332934",73,0.5703125,0.4296875
"682","P271301","P459217",71,0.747368421052632,0.252631578947368
"1564","P459217","P271301",71,0.747368421052632,0.252631578947368
"1504","P447996","Q000039",67,0.45578231292517,0.54421768707483
"1798","Q000039","P447996",67,0.45578231292517,0.54421768707483
"617","P253866","P253866",66,1,0
"1018","P332934","P388265",66,0.226027397260274,0.773972602739726
"1228","P388265","P332934",66,0.226027397260274,0.773972602739726
"1453","P437074","P437074",66,1,0
"194","P247864","P273880",64,0.261224489795918,0.738775510204082
"908","P273880","P247864",64,0.261224489795918,0.738775510204082
"1117","P346714","Q000039",63,0.605769230769231,0.394230769230769
"1789","Q000039","P346714",63,0.605769230769231,0.394230769230769
"1026","P332934","P459217",62,0.652631578947368,0.347368421052632
"1203","P370399","Q000039",62,0.681318681318681,0.318681318681319
"1332","P429503","Q000039",62,0.492063492063492,0.507936507936508
"1572","P459217","P332934",62,0.652631578947368,0.347368421052632
"1791","Q000039","P370399",62,0.681318681318681,0.318681318681319
"1794","Q000039","P429503",62,0.492063492063492,0.507936507936508
"1633","P459218","Q000039",60,0.789473684210526,0.210526315789474
"1801","Q000039","P459218",60,0.789473684210526,0.210526315789474
"309","P250364","P250364",59,1,0
"927","P273880","P332934",55,0.188356164383562,0.811643835616438
"1011","P332934","P273880",55,0.188356164383562,0.811643835616438
"644","P253866","Q000039",54,0.818181818181818,0.181818181818182
"1778","Q000039","P253866",54,0.818181818181818,0.181818181818182
"801","P271911","P347814",53,0.477477477477477,0.522522522522523
"1024","P332934","P447996",53,0.360544217687075,0.639455782312925
"1137","P347814","P271911",53,0.477477477477477,0.522522522522523
"1240","P388265","P459216",53,0.4140625,0.5859375
"1486","P447996","P332934",53,0.360544217687075,0.639455782312925
"1499","P447996","P459217",53,0.557894736842105,0.442105263157895
"1534","P459216","P388265",53,0.4140625,0.5859375
"1583","P459217","P447996",53,0.557894736842105,0.442105263157895
"1542","P459216","P459217",52,0.547368421052632,0.452631578947368
"1584","P459217","P459216",52,0.547368421052632,0.452631578947368
"145","P235262","P271301",51,0.62962962962963,0.37037037037037
"171","P235262","Q000039",51,0.62962962962963,0.37037037037037
"649","P271301","P235262",51,0.62962962962963,0.37037037037037
"1767","Q000039","P235262",51,0.62962962962963,0.37037037037037
"196","P247864","P332934",50,0.204081632653061,0.795918367346939
"773","P271771","Q000039",50,0.5,0.5
"994","P332934","P247864",50,0.204081632653061,0.795918367346939
"1781","Q000039","P271771",50,0.5,0.5
"930","P273880","P347814",49,0.441441441441441,0.558558558558559
"1140","P347814","P273880",49,0.441441441441441,0.558558558558559
"1241","P388265","P459217",49,0.515789473684211,0.484210526315789
"1577","P459217","P388265",49,0.515789473684211,0.484210526315789
"165","P235262","P459216",48,0.592592592592593,0.407407407407407
"1509","P459216","P235262",48,0.592592592592593,0.407407407407407
"755","P271771","P332934",46,0.46,0.54
"1007","P332934","P271771",46,0.46,0.54
"1461","P437074","Q000039",45,0.681818181818182,0.318181818181818
"1797","Q000039","P437074",45,0.681818181818182,0.318181818181818
"208","P247864","P459216",44,0.34375,0.65625
"1326","P429503","P459216",44,0.349206349206349,0.650793650793651
"1510","P459216","P247864",44,0.34375,0.65625
"1536","P459216","P429503",44,0.349206349206349,0.650793650793651
"679","P271301","P437074",43,0.651515151515151,0.348484848484849
"1435","P437074","P271301",43,0.651515151515151,0.348484848484849
"812","P271911","P459218",42,0.552631578947368,0.447368421052632
"1610","P459218","P271911",42,0.552631578947368,0.447368421052632
"343","P250364","Q000039",41,0.694915254237288,0.305084745762712
"1771","Q000039","P250364",41,0.694915254237288,0.305084745762712
