"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",681,1,0
"925","P273880","P273880",488,1,0
"1761","Q000001","Q000001",421,1,0
"661","P271301","P271301",359,1,0
"793","P271911","P271911",356,1,0
"1233","P388265","P388265",329,1,0
"945","P273880","Q000039",285,0.584016393442623,0.415983606557377
"1785","Q000039","P273880",285,0.584016393442623,0.415983606557377
"177","P247864","P247864",254,1,0
"1013","P332934","P332934",249,1,0
"397","P250736","P250736",244,1,0
"687","P271301","Q000039",216,0.601671309192201,0.398328690807799
"1779","Q000039","P271301",216,0.601671309192201,0.398328690807799
"1246","P388265","Q000039",203,0.617021276595745,0.382978723404255
"1792","Q000039","P388265",203,0.617021276595745,0.382978723404255
"816","P271911","Q000039",165,0.463483146067416,0.536516853932584
"1782","Q000039","P271911",165,0.463483146067416,0.536516853932584
"1497","P447996","P447996",164,1,0
"214","P247864","Q000039",144,0.566929133858268,0.433070866141732
"1768","Q000039","P247864",144,0.566929133858268,0.433070866141732
"669","P271301","P332934",141,0.566265060240964,0.433734939759036
"1005","P332934","P271301",141,0.566265060240964,0.433734939759036
"932","P273880","P388265",133,0.404255319148936,0.595744680851064
"1226","P388265","P273880",133,0.404255319148936,0.595744680851064
"1145","P347814","P347814",131,1,0
"1101","P346714","P346714",124,1,0
"1541","P459216","P459216",116,1,0
"1585","P459217","P459217",113,1,0
"667","P271301","P273880",110,0.306406685236769,0.693593314763231
"919","P273880","P271301",110,0.306406685236769,0.693593314763231
"796","P271911","P273880",109,0.306179775280899,0.693820224719101
"922","P273880","P271911",109,0.306179775280899,0.693820224719101
"1031","P332934","Q000039",109,0.437751004016064,0.562248995983936
"1787","Q000039","P332934",109,0.437751004016064,0.562248995983936
"674","P271301","P388265",104,0.316109422492401,0.683890577507599
"1220","P388265","P271301",104,0.316109422492401,0.683890577507599
"1321","P429503","P429503",104,1,0
"1189","P370399","P370399",103,1,0
"201","P247864","P388265",91,0.358267716535433,0.641732283464567
"1160","P347814","Q000039",91,0.694656488549618,0.305343511450382
"1209","P388265","P247864",91,0.358267716535433,0.641732283464567
"1790","Q000039","P347814",91,0.694656488549618,0.305343511450382
"1590","P459217","Q000039",90,0.79646017699115,0.20353982300885
"1800","Q000039","P459217",90,0.79646017699115,0.20353982300885
"680","P271301","P447996",86,0.524390243902439,0.475609756097561
"1478","P447996","P271301",86,0.524390243902439,0.475609756097561
"133","P235262","P235262",82,1,0
"1504","P447996","Q000039",80,0.48780487804878,0.51219512195122
"1629","P459218","P459218",80,1,0
"1798","Q000039","P447996",80,0.48780487804878,0.51219512195122
"194","P247864","P273880",79,0.311023622047244,0.688976377952756
"908","P273880","P247864",79,0.311023622047244,0.688976377952756
"681","P271301","P459216",77,0.663793103448276,0.336206896551724
"1521","P459216","P271301",77,0.663793103448276,0.336206896551724
"1547","P459216","Q000039",77,0.663793103448276,0.336206896551724
"1799","Q000039","P459216",77,0.663793103448276,0.336206896551724
"682","P271301","P459217",76,0.672566371681416,0.327433628318584
"749","P271771","P271771",76,1,0
"1203","P370399","Q000039",76,0.737864077669903,0.262135922330097
"1564","P459217","P271301",76,0.672566371681416,0.327433628318584
"1791","Q000039","P370399",76,0.737864077669903,0.262135922330097
"1020","P332934","P429503",75,0.721153846153846,0.278846153846154
"1314","P429503","P332934",75,0.721153846153846,0.278846153846154
"617","P253866","P253866",74,1,0
"803","P271911","P388265",74,0.224924012158055,0.775075987841945
"1223","P388265","P271911",74,0.224924012158055,0.775075987841945
"801","P271911","P347814",73,0.557251908396947,0.442748091603053
"1137","P347814","P271911",73,0.557251908396947,0.442748091603053
"309","P250364","P250364",70,1,0
"1026","P332934","P459217",69,0.610619469026549,0.389380530973451
"1572","P459217","P332934",69,0.610619469026549,0.389380530973451
"188","P247864","P271301",68,0.267716535433071,0.732283464566929
"650","P271301","P247864",68,0.267716535433071,0.732283464566929
"676","P271301","P429503",66,0.634615384615385,0.365384615384615
"1306","P429503","P271301",66,0.634615384615385,0.365384615384615
"1633","P459218","Q000039",66,0.825,0.175
"1801","Q000039","P459218",66,0.825,0.175
"1117","P346714","Q000039",65,0.524193548387097,0.475806451612903
"1453","P437074","P437074",65,1,0
"1789","Q000039","P346714",65,0.524193548387097,0.475806451612903
"1025","P332934","P459216",64,0.551724137931034,0.448275862068966
"1529","P459216","P332934",64,0.551724137931034,0.448275862068966
"663","P271301","P271771",63,0.828947368421053,0.171052631578947
"747","P271771","P271301",63,0.828947368421053,0.171052631578947
"930","P273880","P347814",63,0.480916030534351,0.519083969465649
"1140","P347814","P273880",63,0.480916030534351,0.519083969465649
"1018","P332934","P388265",61,0.244979919678715,0.755020080321285
"1228","P388265","P332934",61,0.244979919678715,0.755020080321285
"800","P271911","P346714",57,0.459677419354839,0.540322580645161
"1094","P346714","P271911",57,0.459677419354839,0.540322580645161
"931","P273880","P370399",56,0.543689320388349,0.456310679611651
"1024","P332934","P447996",56,0.341463414634146,0.658536585365854
"1183","P370399","P273880",56,0.543689320388349,0.456310679611651
"1486","P447996","P332934",56,0.341463414634146,0.658536585365854
"1499","P447996","P459217",55,0.486725663716814,0.513274336283186
"1583","P459217","P447996",55,0.486725663716814,0.513274336283186
"1542","P459216","P459217",54,0.47787610619469,0.52212389380531
"1584","P459217","P459216",54,0.47787610619469,0.52212389380531
"644","P253866","Q000039",53,0.716216216216216,0.283783783783784
"1104","P346714","P388265",53,0.42741935483871,0.57258064516129
"1230","P388265","P346714",53,0.42741935483871,0.57258064516129
"1778","Q000039","P253866",53,0.716216216216216,0.283783783783784
"929","P273880","P346714",52,0.419354838709677,0.580645161290323
"1097","P346714","P273880",52,0.419354838709677,0.580645161290323
"1240","P388265","P459216",52,0.448275862068966,0.551724137931034
"1534","P459216","P388265",52,0.448275862068966,0.551724137931034
"145","P235262","P271301",51,0.621951219512195,0.378048780487805
"649","P271301","P235262",51,0.621951219512195,0.378048780487805
"1241","P388265","P459217",50,0.442477876106195,0.557522123893805
"1577","P459217","P388265",50,0.442477876106195,0.557522123893805
"1332","P429503","Q000039",49,0.471153846153846,0.528846153846154
"1794","Q000039","P429503",49,0.471153846153846,0.528846153846154
"171","P235262","Q000039",48,0.585365853658537,0.414634146341463
"1767","Q000039","P235262",48,0.585365853658537,0.414634146341463
"773","P271771","Q000039",47,0.618421052631579,0.381578947368421
"1781","Q000039","P271771",47,0.618421052631579,0.381578947368421
"191","P247864","P271911",46,0.181102362204724,0.818897637795276
"779","P271911","P247864",46,0.181102362204724,0.818897637795276
"927","P273880","P332934",46,0.184738955823293,0.815261044176707
"1011","P332934","P273880",46,0.184738955823293,0.815261044176707
"1147","P347814","P388265",46,0.351145038167939,0.648854961832061
"1231","P388265","P347814",46,0.351145038167939,0.648854961832061
"941","P273880","P459218",45,0.5625,0.4375
"1613","P459218","P273880",45,0.5625,0.4375
"198","P247864","P346714",44,0.354838709677419,0.645161290322581
"485","P253233","P253233",44,1,0
"1080","P346714","P247864",44,0.354838709677419,0.645161290322581
"165","P235262","P459216",43,0.524390243902439,0.475609756097561
"196","P247864","P332934",43,0.172690763052209,0.827309236947791
"673","P271301","P370399",43,0.41747572815534,0.58252427184466
"994","P332934","P247864",43,0.172690763052209,0.827309236947791
"1177","P370399","P271301",43,0.41747572815534,0.58252427184466
"1239","P388265","P447996",43,0.26219512195122,0.73780487804878
"1491","P447996","P388265",43,0.26219512195122,0.73780487804878
"1509","P459216","P235262",43,0.524390243902439,0.475609756097561
"812","P271911","P459218",42,0.525,0.475
"939","P273880","P459216",42,0.362068965517241,0.637931034482759
"1190","P370399","P388265",42,0.407766990291262,0.592233009708738
"1232","P388265","P370399",42,0.407766990291262,0.592233009708738
"1527","P459216","P273880",42,0.362068965517241,0.637931034482759
"1610","P459218","P271911",42,0.525,0.475
"441","P253228","P253228",41,1,0
"343","P250364","Q000039",40,0.571428571428571,0.428571428571429
"679","P271301","P437074",40,0.615384615384615,0.384615384615385
"755","P271771","P332934",40,0.526315789473684,0.473684210526316
"1007","P332934","P271771",40,0.526315789473684,0.473684210526316
"1435","P437074","P271301",40,0.615384615384615,0.384615384615385
"1771","Q000039","P250364",40,0.571428571428571,0.428571428571429
"938","P273880","P447996",39,0.23780487804878,0.76219512195122
"1461","P437074","Q000039",39,0.6,0.4
"1484","P447996","P273880",39,0.23780487804878,0.76219512195122
"1498","P447996","P459216",39,0.336206896551724,0.663793103448276
"1540","P459216","P447996",39,0.336206896551724,0.663793103448276
"1797","Q000039","P437074",39,0.6,0.4
"940","P273880","P459217",37,0.327433628318584,0.672566371681416
"1570","P459217","P273880",37,0.327433628318584,0.672566371681416
"151","P235262","P273880",36,0.439024390243902,0.560975609756098
"705","P271320","P271320",36,1,0
"907","P273880","P235262",36,0.439024390243902,0.560975609756098
"1102","P346714","P347814",36,0.290322580645161,0.709677419354839
"1144","P347814","P346714",36,0.290322580645161,0.709677419354839
"209","P247864","P459217",35,0.309734513274336,0.690265486725664
"1553","P459217","P247864",35,0.309734513274336,0.690265486725664
"472","P253228","Q000039",34,0.829268292682927,0.170731707317073
"969","P332930","P332930",34,1,0
"1326","P429503","P459216",34,0.326923076923077,0.673076923076923
"1536","P459216","P429503",34,0.326923076923077,0.673076923076923
"1774","Q000039","P253228",34,0.829268292682927,0.170731707317073
"515","P253233","Q000039",33,0.75,0.25
"624","P253866","P273880",33,0.445945945945946,0.554054054054054
"760","P271771","P388265",33,0.434210526315789,0.565789473684211
"918","P273880","P253866",33,0.445945945945946,0.554054054054054
"1057","P332939","P332939",33,1,0
"1222","P388265","P271771",33,0.434210526315789,0.565789473684211
"1775","Q000039","P253233",33,0.75,0.25
"1849","X100003","X100003",32,1,0
"199","P247864","P347814",31,0.236641221374046,0.763358778625954
"200","P247864","P370399",31,0.300970873786408,0.699029126213592
"208","P247864","P459216",31,0.267241379310345,0.732758620689655
"442","P253228","P253233",31,0.75609756097561,0.24390243902439
"484","P253233","P253228",31,0.75609756097561,0.24390243902439
"631","P253866","P388265",31,0.418918918918919,0.581081081081081
"1032","P332934","X100003",31,0.96875,0.03125
"1123","P347814","P247864",31,0.236641221374046,0.763358778625954
"1166","P370399","P247864",31,0.300970873786408,0.699029126213592
"1219","P388265","P253866",31,0.418918918918919,0.581081081081081
"1510","P459216","P247864",31,0.267241379310345,0.732758620689655
"1830","X100003","P332934",31,0.96875,0.03125
"489","P253233","P271301",30,0.681818181818182,0.318181818181818
"657","P271301","P253233",30,0.681818181818182,0.318181818181818
"1242","P388265","P459218",30,0.375,0.625
"1620","P459218","P388265",30,0.375,0.625
"210","P247864","P459218",29,0.3625,0.6375
"529","P253238","P253238",29,1,0
"688","P271301","X100003",29,0.90625,0.09375
"768","P271771","P459217",29,0.381578947368421,0.618421052631579
"1566","P459217","P271771",29,0.381578947368421,0.618421052631579
"1596","P459218","P247864",29,0.3625,0.6375
"1822","X100003","P271301",29,0.90625,0.09375
"497","P253233","P332934",28,0.636363636363636,0.363636363636364
"1001","P332934","P253233",28,0.636363636363636,0.363636363636364
"203","P247864","P429503",27,0.259615384615385,0.740384615384615
"207","P247864","P447996",27,0.164634146341463,0.835365853658537
"446","P253228","P271301",27,0.658536585365854,0.341463414634146
"656","P271301","P253228",27,0.658536585365854,0.341463414634146
"1235","P388265","P429503",27,0.259615384615385,0.740384615384615
"1295","P429503","P247864",27,0.259615384615385,0.740384615384615
"1319","P429503","P388265",27,0.259615384615385,0.740384615384615
"1467","P447996","P247864",27,0.164634146341463,0.835365853658537
"320","P250364","P271911",26,0.371428571428571,0.628571428571429
"510","P253233","P459217",26,0.590909090909091,0.409090909090909
"782","P271911","P250364",26,0.371428571428571,0.628571428571429
"934","P273880","P429503",26,0.25,0.75
"1156","P347814","P459218",26,0.325,0.675
"1312","P429503","P273880",26,0.25,0.75
"1560","P459217","P253233",26,0.590909090909091,0.409090909090909
"1618","P459218","P347814",26,0.325,0.675
"153","P235262","P332934",25,0.304878048780488,0.695121951219512
"467","P253228","P459217",25,0.609756097560976,0.390243902439024
"558","P253238","Q000039",25,0.862068965517241,0.137931034482759
"993","P332934","P235262",25,0.304878048780488,0.695121951219512
"1113","P346714","P459218",25,0.3125,0.6875
"1197","P370399","P459216",25,0.242718446601942,0.757281553398058
"1325","P429503","P447996",25,0.240384615384615,0.759615384615385
"1333","P429503","X100003",25,0.78125,0.21875
"1493","P447996","P429503",25,0.240384615384615,0.759615384615385
"1533","P459216","P370399",25,0.242718446601942,0.757281553398058
"1559","P459217","P253228",25,0.609756097560976,0.390243902439024
"1617","P459218","P346714",25,0.3125,0.6875
"1776","Q000039","P253238",25,0.862068965517241,0.137931034482759
"1837","X100003","P429503",25,0.78125,0.21875
"454","P253228","P332934",24,0.585365853658537,0.414634146341463
"502","P253233","P388265",24,0.545454545454545,0.454545454545455
"618","P253866","P271301",24,0.324324324324324,0.675675675675676
"660","P271301","P253866",24,0.324324324324324,0.675675675675676
"1000","P332934","P253228",24,0.585365853658537,0.414634146341463
"1216","P388265","P253233",24,0.545454545454545,0.454545454545455
"1365","P429504","P429504",24,1,0
"881","P273712","P273712",23,1,0
"837","P272243","P272243",22,1,0
"1074","P332939","Q000039",22,0.666666666666667,0.333333333333333
"1788","Q000039","P332939",22,0.666666666666667,0.333333333333333
"134","P235262","P247864",21,0.25609756097561,0.74390243902439
"158","P235262","P388265",21,0.25609756097561,0.74390243902439
"160","P235262","P429503",21,0.25609756097561,0.74390243902439
"176","P247864","P235262",21,0.25609756097561,0.74390243902439
"459","P253228","P388265",21,0.51219512195122,0.48780487804878
"753","P271771","P273880",21,0.276315789473684,0.723684210526316
"921","P273880","P271771",21,0.276315789473684,0.723684210526316
"1208","P388265","P235262",21,0.25609756097561,0.74390243902439
"1215","P388265","P253228",21,0.51219512195122,0.48780487804878
"1294","P429503","P235262",21,0.25609756097561,0.74390243902439
"1327","P429503","P459217",21,0.201923076923077,0.798076923076923
"1548","P459216","X100003",21,0.65625,0.34375
"1579","P459217","P429503",21,0.201923076923077,0.798076923076923
"1842","X100003","P459216",21,0.65625,0.34375
"323","P250364","P273880",20,0.285714285714286,0.714285714285714
"508","P253233","P447996",20,0.454545454545455,0.545454545454545
"911","P273880","P250364",20,0.285714285714286,0.714285714285714
"1014","P332934","P332939",20,0.606060606060606,0.393939393939394
"1056","P332939","P332934",20,0.606060606060606,0.393939393939394
"1474","P447996","P253233",20,0.454545454545455,0.545454545454545
"183","P247864","P253228",19,0.463414634146341,0.536585365853659
"184","P247864","P253233",19,0.431818181818182,0.568181818181818
"435","P253228","P247864",19,0.463414634146341,0.536585365853659
"478","P253233","P247864",19,0.431818181818182,0.568181818181818
"1","P228096","P228096",18,1,0
"221","P250361","P250361",18,1,0
"532","P253238","P271301",18,0.620689655172414,0.379310344827586
"545","P253238","P388265",18,0.620689655172414,0.379310344827586
"658","P271301","P253238",18,0.620689655172414,0.379310344827586
"665","P271301","P272243",18,0.818181818181818,0.181818181818182
"668","P271301","P332930",18,0.529411764705882,0.470588235294118
"833","P272243","P271301",18,0.818181818181818,0.181818181818182
"962","P332930","P271301",18,0.529411764705882,0.470588235294118
"1063","P332939","P429503",18,0.545454545454545,0.454545454545455
"1217","P388265","P253238",18,0.620689655172414,0.379310344827586
"1315","P429503","P332939",18,0.545454545454545,0.454545454545455
"1806","Q000039","X100003",18,0.5625,0.4375
"1848","X100003","Q000039",18,0.5625,0.4375
"89","P229426","P229426",17,1,0
"206","P247864","P437074",17,0.261538461538462,0.738461538461539
"465","P253228","P447996",17,0.414634146341463,0.585365853658537
"730","P271320","Q000039",17,0.472222222222222,0.527777777777778
"1424","P437074","P247864",17,0.261538461538462,0.738461538461539
"1473","P447996","P253228",17,0.414634146341463,0.585365853658537
"1673","P459226","P459226",17,1,0
"1780","Q000039","P271320",17,0.472222222222222,0.527777777777778
"164","P235262","P447996",16,0.195121951219512,0.804878048780488
"166","P235262","P459217",16,0.195121951219512,0.804878048780488
"187","P247864","P253866",16,0.216216216216216,0.783783783783784
"466","P253228","P459216",16,0.390243902439024,0.609756097560976
"504","P253233","P429503",16,0.363636363636364,0.636363636363636
"509","P253233","P459216",16,0.363636363636364,0.636363636363636
"607","P253866","P247864",16,0.216216216216216,0.783783783783784
"621","P253866","P271911",16,0.216216216216216,0.783783783783784
"662","P271301","P271320",16,0.444444444444444,0.555555555555556
"670","P271301","P332939",16,0.484848484848485,0.515151515151515
"678","P271301","P432448",16,1,0
"704","P271320","P271301",16,0.444444444444444,0.555555555555556
"789","P271911","P253866",16,0.216216216216216,0.783783783783784
"1022","P332934","P432448",16,1,0
"1048","P332939","P271301",16,0.484848484848485,0.515151515151515
"1068","P332939","P459216",16,0.484848484848485,0.515151515151515
"1302","P429503","P253233",16,0.363636363636364,0.636363636363636
"1323","P429503","P432448",16,1,0
"1392","P432448","P271301",16,1,0
"1400","P432448","P332934",16,1,0
"1407","P432448","P429503",16,1,0
"1409","P432448","P432448",16,1,0
"1412","P432448","P459216",16,1,0
"1418","P432448","Q000039",16,1,0
"1419","P432448","X100003",16,1,0
"1466","P447996","P235262",16,0.195121951219512,0.804878048780488
"1516","P459216","P253228",16,0.390243902439024,0.609756097560976
"1517","P459216","P253233",16,0.363636363636364,0.636363636363636
"1530","P459216","P332939",16,0.484848484848485,0.515151515151515
"1538","P459216","P432448",16,1,0
"1552","P459217","P235262",16,0.195121951219512,0.804878048780488
"1796","Q000039","P432448",16,1,0
"1839","X100003","P432448",16,1,0
"190","P247864","P271771",15,0.197368421052632,0.802631578947368
"197","P247864","P332939",15,0.454545454545455,0.545454545454545
"710","P271320","P273880",15,0.416666666666667,0.583333333333333
"736","P271771","P247864",15,0.197368421052632,0.802631578947368
"766","P271771","P447996",15,0.197368421052632,0.802631578947368
"767","P271771","P459216",15,0.197368421052632,0.802631578947368
"920","P273880","P271320",15,0.416666666666667,0.583333333333333
"1028","P332934","P459226",15,0.882352941176471,0.117647058823529
"1037","P332939","P247864",15,0.454545454545455,0.545454545454545
"1480","P447996","P271771",15,0.197368421052632,0.802631578947368
"1523","P459216","P271771",15,0.197368421052632,0.802631578947368
"1658","P459226","P332934",15,0.882352941176471,0.117647058823529
"1717","P492330","P492330",15,1,0
"330","P250364","P388265",14,0.2,0.8
"491","P253233","P271771",14,0.318181818181818,0.681818181818182
"540","P253238","P332934",14,0.482758620689655,0.517241379310345
"551","P253238","P447996",14,0.482758620689655,0.517241379310345
"684","P271301","P459226",14,0.823529411764706,0.176470588235294
"743","P271771","P253233",14,0.318181818181818,0.681818181818182
"852","P272243","P447996",14,0.636363636363636,0.363636363636364
"928","P273880","P332939",14,0.424242424242424,0.575757575757576
"1002","P332934","P253238",14,0.482758620689655,0.517241379310345
"1023","P332934","P437074",14,0.215384615384615,0.784615384615385
"1054","P332939","P273880",14,0.424242424242424,0.575757575757576
"1212","P388265","P250364",14,0.2,0.8
"1238","P388265","P437074",14,0.215384615384615,0.784615384615385
"1443","P437074","P332934",14,0.215384615384615,0.784615384615385
"1448","P437074","P388265",14,0.215384615384615,0.784615384615385
"1475","P447996","P253238",14,0.482758620689655,0.517241379310345
"1482","P447996","P272243",14,0.636363636363636,0.363636363636364
"1650","P459226","P271301",14,0.823529411764706,0.176470588235294
"157","P235262","P370399",13,0.158536585365854,0.841463414634146
"180","P247864","P250364",13,0.185714285714286,0.814285714285714
"306","P250364","P247864",13,0.185714285714286,0.814285714285714
"573","P253245","P253245",13,1,0
"795","P271911","P273712",13,0.565217391304348,0.434782608695652
"802","P271911","P370399",13,0.12621359223301,0.87378640776699
"859","P272243","Q000039",13,0.590909090909091,0.409090909090909
"879","P273712","P271911",13,0.565217391304348,0.434782608695652
"902","P273712","Q000039",13,0.565217391304348,0.434782608695652
"988","P332930","Q000039",13,0.382352941176471,0.617647058823529
"1021","P332934","P429504",13,0.541666666666667,0.458333333333333
"1061","P332939","P388265",13,0.393939393939394,0.606060606060606
"1065","P332939","P432448",13,0.8125,0.1875
"1075","P332939","X100003",13,0.40625,0.59375
"1103","P346714","P370399",13,0.12621359223301,0.87378640776699
"1165","P370399","P235262",13,0.158536585365854,0.841463414634146
"1180","P370399","P271911",13,0.12621359223301,0.87378640776699
"1187","P370399","P346714",13,0.12621359223301,0.87378640776699
"1229","P388265","P332939",13,0.393939393939394,0.606060606060606
"1357","P429504","P332934",13,0.541666666666667,0.458333333333333
"1401","P432448","P332939",13,0.8125,0.1875
"1544","P459216","P459226",13,0.764705882352941,0.235294117647059
"1670","P459226","P459216",13,0.764705882352941,0.235294117647059
"1783","Q000039","P272243",13,0.590909090909091,0.409090909090909
"1784","Q000039","P273712",13,0.565217391304348,0.434782608695652
"1786","Q000039","P332930",13,0.382352941176471,0.617647058823529
"1831","X100003","P332939",13,0.40625,0.59375
"185","P247864","P253238",12,0.413793103448276,0.586206896551724
"257","P250361","Q000039",12,0.666666666666667,0.333333333333333
"448","P253228","P271771",12,0.292682926829268,0.707317073170732
"461","P253228","P429503",12,0.292682926829268,0.707317073170732
"521","P253238","P247864",12,0.413793103448276,0.586206896551724
"534","P253238","P271771",12,0.413793103448276,0.586206896551724
"553","P253238","P459217",12,0.413793103448276,0.586206896551724
"636","P253866","P437074",12,0.184615384615385,0.815384615384615
"742","P271771","P253228",12,0.292682926829268,0.707317073170732
"744","P271771","P253238",12,0.413793103448276,0.586206896551724
"882","P273712","P273880",12,0.521739130434783,0.478260869565217
"887","P273712","P347814",12,0.521739130434783,0.478260869565217
"889","P273712","P388265",12,0.521739130434783,0.478260869565217
"924","P273880","P273712",12,0.521739130434783,0.478260869565217
"1139","P347814","P273712",12,0.521739130434783,0.478260869565217
"1199","P370399","P459218",12,0.15,0.85
"1225","P388265","P273712",12,0.521739130434783,0.478260869565217
"1301","P429503","P253228",12,0.292682926829268,0.707317073170732
"1434","P437074","P253866",12,0.184615384615385,0.815384615384615
"1456","P437074","P459217",12,0.184615384615385,0.815384615384615
"1561","P459217","P253238",12,0.413793103448276,0.586206896551724
"1582","P459217","P437074",12,0.184615384615385,0.815384615384615
"1619","P459218","P370399",12,0.15,0.85
"1676","P459226","Q000039",12,0.705882352941177,0.294117647058823
"1769","Q000039","P250361",12,0.666666666666667,0.333333333333333
"1802","Q000039","P459226",12,0.705882352941177,0.294117647058823
"244","P250361","P388265",11,0.611111111111111,0.388888888888889
"547","P253238","P429503",11,0.379310344827586,0.620689655172414
"677","P271301","P429504",11,0.458333333333333,0.541666666666667
