"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",680,1,0
"1761","Q000001","Q000001",491,1,0
"925","P273880","P273880",434,1,0
"661","P271301","P271301",354,1,0
"793","P271911","P271911",350,1,0
"1233","P388265","P388265",292,1,0
"177","P247864","P247864",247,1,0
"945","P273880","Q000039",241,0.555299539170507,0.444700460829493
"1785","Q000039","P273880",241,0.555299539170507,0.444700460829493
"1013","P332934","P332934",236,1,0
"397","P250736","P250736",222,1,0
"687","P271301","Q000039",210,0.593220338983051,0.406779661016949
"1779","Q000039","P271301",210,0.593220338983051,0.406779661016949
"1246","P388265","Q000039",189,0.647260273972603,0.352739726027397
"1792","Q000039","P388265",189,0.647260273972603,0.352739726027397
"214","P247864","Q000039",146,0.591093117408907,0.408906882591093
"1768","Q000039","P247864",146,0.591093117408907,0.408906882591093
"1497","P447996","P447996",141,1,0
"816","P271911","Q000039",136,0.388571428571429,0.611428571428571
"1782","Q000039","P271911",136,0.388571428571429,0.611428571428571
"669","P271301","P332934",127,0.538135593220339,0.461864406779661
"1005","P332934","P271301",127,0.538135593220339,0.461864406779661
"1031","P332934","Q000039",121,0.51271186440678,0.48728813559322
"1787","Q000039","P332934",121,0.51271186440678,0.48728813559322
"1145","P347814","P347814",120,1,0
"1541","P459216","P459216",118,1,0
"1101","P346714","P346714",117,1,0
"1321","P429503","P429503",117,1,0
"932","P273880","P388265",115,0.393835616438356,0.606164383561644
"1226","P388265","P273880",115,0.393835616438356,0.606164383561644
"1585","P459217","P459217",106,1,0
"749","P271771","P271771",96,1,0
"674","P271301","P388265",95,0.325342465753425,0.674657534246575
"1189","P370399","P370399",95,1,0
"1220","P388265","P271301",95,0.325342465753425,0.674657534246575
"1547","P459216","Q000039",95,0.805084745762712,0.194915254237288
"1799","Q000039","P459216",95,0.805084745762712,0.194915254237288
"667","P271301","P273880",94,0.265536723163842,0.734463276836158
"919","P273880","P271301",94,0.265536723163842,0.734463276836158
"796","P271911","P273880",88,0.251428571428571,0.748571428571429
"922","P273880","P271911",88,0.251428571428571,0.748571428571429
"1590","P459217","Q000039",88,0.830188679245283,0.169811320754717
"1800","Q000039","P459217",88,0.830188679245283,0.169811320754717
"309","P250364","P250364",86,1,0
"133","P235262","P235262",85,1,0
"1160","P347814","Q000039",85,0.708333333333333,0.291666666666667
"1790","Q000039","P347814",85,0.708333333333333,0.291666666666667
"1504","P447996","Q000039",81,0.574468085106383,0.425531914893617
"1629","P459218","P459218",81,1,0
"1798","Q000039","P447996",81,0.574468085106383,0.425531914893617
"1020","P332934","P429503",79,0.675213675213675,0.324786324786325
"1314","P429503","P332934",79,0.675213675213675,0.324786324786325
"201","P247864","P388265",76,0.307692307692308,0.692307692307692
"1209","P388265","P247864",76,0.307692307692308,0.692307692307692
"681","P271301","P459216",75,0.635593220338983,0.364406779661017
"1521","P459216","P271301",75,0.635593220338983,0.364406779661017
"680","P271301","P447996",74,0.524822695035461,0.475177304964539
"1478","P447996","P271301",74,0.524822695035461,0.475177304964539
"1203","P370399","Q000039",73,0.768421052631579,0.231578947368421
"1791","Q000039","P370399",73,0.768421052631579,0.231578947368421
"194","P247864","P273880",71,0.287449392712551,0.712550607287449
"682","P271301","P459217",71,0.669811320754717,0.330188679245283
"908","P273880","P247864",71,0.287449392712551,0.712550607287449
"1564","P459217","P271301",71,0.669811320754717,0.330188679245283
"617","P253866","P253866",70,1,0
"1018","P332934","P388265",69,0.292372881355932,0.707627118644068
"1228","P388265","P332934",69,0.292372881355932,0.707627118644068
"676","P271301","P429503",66,0.564102564102564,0.435897435897436
"1025","P332934","P459216",66,0.559322033898305,0.440677966101695
"1117","P346714","Q000039",66,0.564102564102564,0.435897435897436
"1306","P429503","P271301",66,0.564102564102564,0.435897435897436
"1529","P459216","P332934",66,0.559322033898305,0.440677966101695
"1789","Q000039","P346714",66,0.564102564102564,0.435897435897436
