"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",661,1,0
"925","P273880","P273880",476,1,0
"1761","Q000001","Q000001",461,1,0
"793","P271911","P271911",362,1,0
"661","P271301","P271301",358,1,0
"1233","P388265","P388265",260,1,0
"945","P273880","Q000039",259,0.544117647058823,0.455882352941177
"1785","Q000039","P273880",259,0.544117647058823,0.455882352941177
"177","P247864","P247864",251,1,0
"1013","P332934","P332934",248,1,0
"397","P250736","P250736",220,1,0
"687","P271301","Q000039",209,0.583798882681564,0.416201117318436
"1779","Q000039","P271301",209,0.583798882681564,0.416201117318436
"1497","P447996","P447996",163,1,0
"1246","P388265","Q000039",158,0.607692307692308,0.392307692307692
"1792","Q000039","P388265",158,0.607692307692308,0.392307692307692
"1145","P347814","P347814",150,1,0
"816","P271911","Q000039",148,0.408839779005525,0.591160220994475
"1782","Q000039","P271911",148,0.408839779005525,0.591160220994475
"214","P247864","Q000039",143,0.569721115537849,0.430278884462151
"1768","Q000039","P247864",143,0.569721115537849,0.430278884462151
"1101","P346714","P346714",129,1,0
"669","P271301","P332934",127,0.512096774193548,0.487903225806452
"1005","P332934","P271301",127,0.512096774193548,0.487903225806452
"932","P273880","P388265",112,0.430769230769231,0.569230769230769
"1226","P388265","P273880",112,0.430769230769231,0.569230769230769
"1321","P429503","P429503",112,1,0
"1031","P332934","Q000039",108,0.435483870967742,0.564516129032258
"1787","Q000039","P332934",108,0.435483870967742,0.564516129032258
"749","P271771","P271771",107,1,0
"796","P271911","P273880",107,0.295580110497238,0.704419889502762
"922","P273880","P271911",107,0.295580110497238,0.704419889502762
"1541","P459216","P459216",106,1,0
"1585","P459217","P459217",104,1,0
"667","P271301","P273880",96,0.268156424581006,0.731843575418994
"919","P273880","P271301",96,0.268156424581006,0.731843575418994
"1160","P347814","Q000039",94,0.626666666666667,0.373333333333333
"1790","Q000039","P347814",94,0.626666666666667,0.373333333333333
"1189","P370399","P370399",92,1,0
"1504","P447996","Q000039",90,0.552147239263804,0.447852760736196
"1798","Q000039","P447996",90,0.552147239263804,0.447852760736196
"801","P271911","P347814",85,0.566666666666667,0.433333333333333
"1137","P347814","P271911",85,0.566666666666667,0.433333333333333
"201","P247864","P388265",84,0.334661354581673,0.665338645418327
"1209","P388265","P247864",84,0.334661354581673,0.665338645418327
"617","P253866","P253866",83,1,0
"1590","P459217","Q000039",82,0.788461538461538,0.211538461538462
"1800","Q000039","P459217",82,0.788461538461538,0.211538461538462
"680","P271301","P447996",81,0.496932515337423,0.503067484662577
"1020","P332934","P429503",81,0.723214285714286,0.276785714285714
"1314","P429503","P332934",81,0.723214285714286,0.276785714285714
"1478","P447996","P271301",81,0.496932515337423,0.503067484662577
"1629","P459218","P459218",80,1,0
"133","P235262","P235262",79,1,0
"674","P271301","P388265",78,0.3,0.7
"1220","P388265","P271301",78,0.3,0.7
"194","P247864","P273880",77,0.306772908366534,0.693227091633466
"663","P271301","P271771",77,0.719626168224299,0.280373831775701
"747","P271771","P271301",77,0.719626168224299,0.280373831775701
"908","P273880","P247864",77,0.306772908366534,0.693227091633466
"1117","P346714","Q000039",77,0.596899224806202,0.403100775193798
"1789","Q000039","P346714",77,0.596899224806202,0.403100775193798
"930","P273880","P347814",76,0.506666666666667,0.493333333333333
"1140","P347814","P273880",76,0.506666666666667,0.493333333333333
"682","P271301","P459217",73,0.701923076923077,0.298076923076923
"1453","P437074","P437074",73,1,0
"1564","P459217","P271301",73,0.701923076923077,0.298076923076923
"1547","P459216","Q000039",72,0.679245283018868,0.320754716981132
"1799","Q000039","P459216",72,0.679245283018868,0.320754716981132
"1499","P447996","P459217",70,0.673076923076923,0.326923076923077
"1583","P459217","P447996",70,0.673076923076923,0.326923076923077
"309","P250364","P250364",69,1,0
"188","P247864","P271301",67,0.266932270916335,0.733067729083665
"650","P271301","P247864",67,0.266932270916335,0.733067729083665
"676","P271301","P429503",67,0.598214285714286,0.401785714285714
"1306","P429503","P271301",67,0.598214285714286,0.401785714285714
"1025","P332934","P459216",66,0.622641509433962,0.377358490566038
"1529","P459216","P332934",66,0.622641509433962,0.377358490566038
"1633","P459218","Q000039",66,0.825,0.175
"1801","Q000039","P459218",66,0.825,0.175
"644","P253866","Q000039",65,0.783132530120482,0.216867469879518
"681","P271301","P459216",65,0.613207547169811,0.386792452830189
"1521","P459216","P271301",65,0.613207547169811,0.386792452830189
"1778","Q000039","P253866",65,0.783132530120482,0.216867469879518
"1024","P332934","P447996",64,0.392638036809816,0.607361963190184
"1486","P447996","P332934",64,0.392638036809816,0.607361963190184
"1026","P332934","P459217",62,0.596153846153846,0.403846153846154
"1572","P459217","P332934",62,0.596153846153846,0.403846153846154
"1203","P370399","Q000039",61,0.66304347826087,0.33695652173913
"1791","Q000039","P370399",61,0.66304347826087,0.33695652173913
"773","P271771","Q000039",57,0.532710280373832,0.467289719626168
