"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",693,1,0
"925","P273880","P273880",469,1,0
"1761","Q000001","Q000001",446,1,0
"661","P271301","P271301",373,1,0
"793","P271911","P271911",350,1,0
"1233","P388265","P388265",300,1,0
"945","P273880","Q000039",278,0.59275053304904,0.40724946695096
"1785","Q000039","P273880",278,0.59275053304904,0.40724946695096
"1013","P332934","P332934",266,1,0
"177","P247864","P247864",254,1,0
"397","P250736","P250736",249,1,0
"687","P271301","Q000039",225,0.603217158176944,0.396782841823056
"1779","Q000039","P271301",225,0.603217158176944,0.396782841823056
"1246","P388265","Q000039",183,0.61,0.39
"1792","Q000039","P388265",183,0.61,0.39
"1497","P447996","P447996",173,1,0
"669","P271301","P332934",139,0.522556390977444,0.477443609022556
"1005","P332934","P271301",139,0.522556390977444,0.477443609022556
"214","P247864","Q000039",138,0.543307086614173,0.456692913385827
"1768","Q000039","P247864",138,0.543307086614173,0.456692913385827
"816","P271911","Q000039",137,0.391428571428571,0.608571428571429
"1782","Q000039","P271911",137,0.391428571428571,0.608571428571429
"1031","P332934","Q000039",125,0.469924812030075,0.530075187969925
"1787","Q000039","P332934",125,0.469924812030075,0.530075187969925
"1145","P347814","P347814",117,1,0
"1321","P429503","P429503",116,1,0
"1541","P459216","P459216",116,1,0
"1101","P346714","P346714",115,1,0
"932","P273880","P388265",109,0.363333333333333,0.636666666666667
"1226","P388265","P273880",109,0.363333333333333,0.636666666666667
"667","P271301","P273880",105,0.281501340482574,0.718498659517426
"919","P273880","P271301",105,0.281501340482574,0.718498659517426
"1585","P459217","P459217",105,1,0
"1189","P370399","P370399",103,1,0
"749","P271771","P271771",101,1,0
"680","P271301","P447996",100,0.578034682080925,0.421965317919075
"1478","P447996","P271301",100,0.578034682080925,0.421965317919075
"674","P271301","P388265",96,0.32,0.68
"1220","P388265","P271301",96,0.32,0.68
"1453","P437074","P437074",92,1,0
"133","P235262","P235262",89,1,0
"1590","P459217","Q000039",88,0.838095238095238,0.161904761904762
"1800","Q000039","P459217",88,0.838095238095238,0.161904761904762
"796","P271911","P273880",86,0.245714285714286,0.754285714285714
"922","P273880","P271911",86,0.245714285714286,0.754285714285714
"1020","P332934","P429503",86,0.741379310344828,0.258620689655172
"1314","P429503","P332934",86,0.741379310344828,0.258620689655172
"1504","P447996","Q000039",85,0.491329479768786,0.508670520231214
"1798","Q000039","P447996",85,0.491329479768786,0.508670520231214
"1547","P459216","Q000039",83,0.71551724137931,0.28448275862069
"1799","Q000039","P459216",83,0.71551724137931,0.28448275862069
"1629","P459218","P459218",80,1,0
"617","P253866","P253866",79,1,0
"1203","P370399","Q000039",79,0.766990291262136,0.233009708737864
"1791","Q000039","P370399",79,0.766990291262136,0.233009708737864
"663","P271301","P271771",78,0.772277227722772,0.227722772277228
"747","P271771","P271301",78,0.772277227722772,0.227722772277228
"1160","P347814","Q000039",78,0.666666666666667,0.333333333333333
"1790","Q000039","P347814",78,0.666666666666667,0.333333333333333
"188","P247864","P271301",76,0.299212598425197,0.700787401574803
"650","P271301","P247864",76,0.299212598425197,0.700787401574803
