"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",683,1,0
"925","P273880","P273880",466,1,0
"1761","Q000001","Q000001",432,1,0
"793","P271911","P271911",347,1,0
"661","P271301","P271301",346,1,0
"1233","P388265","P388265",328,1,0
"177","P247864","P247864",275,1,0
"1013","P332934","P332934",260,1,0
"945","P273880","Q000039",257,0.551502145922747,0.448497854077253
"1785","Q000039","P273880",257,0.551502145922747,0.448497854077253
"397","P250736","P250736",248,1,0
"687","P271301","Q000039",220,0.635838150289017,0.364161849710983
"1779","Q000039","P271301",220,0.635838150289017,0.364161849710983
"1246","P388265","Q000039",205,0.625,0.375
"1792","Q000039","P388265",205,0.625,0.375
"214","P247864","Q000039",152,0.552727272727273,0.447272727272727
"1768","Q000039","P247864",152,0.552727272727273,0.447272727272727
"816","P271911","Q000039",148,0.426512968299712,0.573487031700288
"1782","Q000039","P271911",148,0.426512968299712,0.573487031700288
"1497","P447996","P447996",136,1,0
"669","P271301","P332934",135,0.519230769230769,0.480769230769231
"1005","P332934","P271301",135,0.519230769230769,0.480769230769231
"1541","P459216","P459216",122,1,0
"1321","P429503","P429503",119,1,0
"932","P273880","P388265",118,0.359756097560976,0.640243902439024
"1226","P388265","P273880",118,0.359756097560976,0.640243902439024
"1101","P346714","P346714",117,1,0
"1145","P347814","P347814",115,1,0
"1031","P332934","Q000039",113,0.434615384615385,0.565384615384615
"1787","Q000039","P332934",113,0.434615384615385,0.565384615384615
"667","P271301","P273880",109,0.315028901734104,0.684971098265896
"919","P273880","P271301",109,0.315028901734104,0.684971098265896
"1189","P370399","P370399",109,1,0
"674","P271301","P388265",102,0.310975609756098,0.689024390243902
"796","P271911","P273880",102,0.293948126801153,0.706051873198847
"922","P273880","P271911",102,0.293948126801153,0.706051873198847
"1220","P388265","P271301",102,0.310975609756098,0.689024390243902
"1585","P459217","P459217",99,1,0
"201","P247864","P388265",98,0.356363636363636,0.643636363636364
"749","P271771","P271771",98,1,0
"1209","P388265","P247864",98,0.356363636363636,0.643636363636364
"1547","P459216","Q000039",90,0.737704918032787,0.262295081967213
"1799","Q000039","P459216",90,0.737704918032787,0.262295081967213
"1020","P332934","P429503",88,0.739495798319328,0.260504201680672
"1314","P429503","P332934",88,0.739495798319328,0.260504201680672
"188","P247864","P271301",87,0.316363636363636,0.683636363636364
"650","P271301","P247864",87,0.316363636363636,0.683636363636364
"1160","P347814","Q000039",85,0.739130434782609,0.260869565217391
"1629","P459218","P459218",85,1,0
"1790","Q000039","P347814",85,0.739130434782609,0.260869565217391
"1453","P437074","P437074",84,1,0
"1590","P459217","Q000039",83,0.838383838383838,0.161616161616162
"1800","Q000039","P459217",83,0.838383838383838,0.161616161616162
"194","P247864","P273880",81,0.294545454545455,0.705454545454545
"908","P273880","P247864",81,0.294545454545455,0.705454545454545
"617","P253866","P253866",80,1,0
"133","P235262","P235262",76,1,0
"681","P271301","P459216",76,0.622950819672131,0.377049180327869
"1025","P332934","P459216",76,0.622950819672131,0.377049180327869
"1203","P370399","Q000039",76,0.697247706422018,0.302752293577982
"1521","P459216","P271301",76,0.622950819672131,0.377049180327869
"1529","P459216","P332934",76,0.622950819672131,0.377049180327869
"1791","Q000039","P370399",76,0.697247706422018,0.302752293577982
"1117","P346714","Q000039",74,0.632478632478632,0.367521367521368
"1789","Q000039","P346714",74,0.632478632478632,0.367521367521368
"682","P271301","P459217",73,0.737373737373737,0.262626262626263
"1564","P459217","P271301",73,0.737373737373737,0.262626262626263
"1633","P459218","Q000039",71,0.835294117647059,0.164705882352941
"1801","Q000039","P459218",71,0.835294117647059,0.164705882352941
"663","P271301","P271771",70,0.714285714285714,0.285714285714286
"676","P271301","P429503",70,0.588235294117647,0.411764705882353
"680","P271301","P447996",70,0.514705882352941,0.485294117647059
"747","P271771","P271301",70,0.714285714285714,0.285714285714286
"1306","P429503","P271301",70,0.588235294117647,0.411764705882353
"1478","P447996","P271301",70,0.514705882352941,0.485294117647059
"1018","P332934","P388265",69,0.265384615384615,0.734615384615385
"1228","P388265","P332934",69,0.265384615384615,0.734615384615385
"1504","P447996","Q000039",69,0.507352941176471,0.492647058823529
"1798","Q000039","P447996",69,0.507352941176471,0.492647058823529
"644","P253866","Q000039",67,0.8375,0.1625
"801","P271911","P347814",67,0.582608695652174,0.417391304347826
"1026","P332934","P459217",67,0.676767676767677,0.323232323232323
"1137","P347814","P271911",67,0.582608695652174,0.417391304347826
"1572","P459217","P332934",67,0.676767676767677,0.323232323232323
"1778","Q000039","P253866",67,0.8375,0.1625
"309","P250364","P250364",61,1,0
"1024","P332934","P447996",61,0.448529411764706,0.551470588235294
"1332","P429503","Q000039",61,0.512605042016807,0.487394957983193
"1486","P447996","P332934",61,0.448529411764706,0.551470588235294
"1794","Q000039","P429503",61,0.512605042016807,0.487394957983193
"679","P271301","P437074",58,0.69047619047619,0.30952380952381
"931","P273880","P370399",58,0.532110091743119,0.467889908256881
"1183","P370399","P273880",58,0.532110091743119,0.467889908256881
"1435","P437074","P271301",58,0.69047619047619,0.30952380952381
"800","P271911","P346714",57,0.487179487179487,0.512820512820513
"1094","P346714","P271911",57,0.487179487179487,0.512820512820513
"1461","P437074","Q000039",57,0.678571428571429,0.321428571428571
"1797","Q000039","P437074",57,0.678571428571429,0.321428571428571
"196","P247864","P332934",56,0.215384615384615,0.784615384615385
"773","P271771","Q000039",56,0.571428571428571,0.428571428571429
"803","P271911","P388265",56,0.170731707317073,0.829268292682927
"994","P332934","P247864",56,0.215384615384615,0.784615384615385
"1223","P388265","P271911",56,0.170731707317073,0.829268292682927
"1781","Q000039","P271771",56,0.571428571428571,0.428571428571429
"930","P273880","P347814",55,0.478260869565217,0.521739130434783
"1140","P347814","P273880",55,0.478260869565217,0.521739130434783
"1499","P447996","P459217",55,0.555555555555556,0.444444444444444
"1583","P459217","P447996",55,0.555555555555556,0.444444444444444
"1542","P459216","P459217",53,0.535353535353535,0.464646464646465
"1584","P459217","P459216",53,0.535353535353535,0.464646464646465
"812","P271911","P459218",51,0.6,0.4
"1610","P459218","P271911",51,0.6,0.4
"171","P235262","Q000039",50,0.657894736842105,0.342105263157895
"485","P253233","P253233",50,1,0
"1767","Q000039","P235262",50,0.657894736842105,0.342105263157895
