"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",681,1,0
"925","P273880","P273880",515,1,0
"1761","Q000001","Q000001",424,1,0
"661","P271301","P271301",370,1,0
"793","P271911","P271911",356,1,0
"1233","P388265","P388265",321,1,0
"945","P273880","Q000039",286,0.555339805825243,0.444660194174757
"1785","Q000039","P273880",286,0.555339805825243,0.444660194174757
"1013","P332934","P332934",265,1,0
"177","P247864","P247864",256,1,0
"397","P250736","P250736",226,1,0
"687","P271301","Q000039",213,0.575675675675676,0.424324324324324
"1779","Q000039","P271301",213,0.575675675675676,0.424324324324324
"1246","P388265","Q000039",193,0.601246105919003,0.398753894080997
"1792","Q000039","P388265",193,0.601246105919003,0.398753894080997
"1497","P447996","P447996",168,1,0
"214","P247864","Q000039",148,0.578125,0.421875
"1768","Q000039","P247864",148,0.578125,0.421875
"816","P271911","Q000039",141,0.396067415730337,0.603932584269663
"1782","Q000039","P271911",141,0.396067415730337,0.603932584269663
"669","P271301","P332934",132,0.49811320754717,0.50188679245283
"1005","P332934","P271301",132,0.49811320754717,0.50188679245283
"932","P273880","P388265",129,0.401869158878505,0.598130841121495
"1226","P388265","P273880",129,0.401869158878505,0.598130841121495
"667","P271301","P273880",121,0.327027027027027,0.672972972972973
"919","P273880","P271301",121,0.327027027027027,0.672972972972973
"1321","P429503","P429503",120,1,0
"1541","P459216","P459216",119,1,0
"1101","P346714","P346714",116,1,0
"796","P271911","P273880",112,0.314606741573034,0.685393258426966
"922","P273880","P271911",112,0.314606741573034,0.685393258426966
"1145","P347814","P347814",111,1,0
"1189","P370399","P370399",109,1,0
"1031","P332934","Q000039",94,0.354716981132075,0.645283018867925
"1787","Q000039","P332934",94,0.354716981132075,0.645283018867925
"680","P271301","P447996",93,0.553571428571429,0.446428571428571
"749","P271771","P271771",93,1,0
"1478","P447996","P271301",93,0.553571428571429,0.446428571428571
"674","P271301","P388265",89,0.277258566978193,0.722741433021807
"1020","P332934","P429503",89,0.741666666666667,0.258333333333333
"1220","P388265","P271301",89,0.277258566978193,0.722741433021807
"1314","P429503","P332934",89,0.741666666666667,0.258333333333333
"1585","P459217","P459217",87,1,0
"194","P247864","P273880",85,0.33203125,0.66796875
"908","P273880","P247864",85,0.33203125,0.66796875
"1504","P447996","Q000039",85,0.505952380952381,0.494047619047619
"1798","Q000039","P447996",85,0.505952380952381,0.494047619047619
"1547","P459216","Q000039",84,0.705882352941177,0.294117647058823
"1799","Q000039","P459216",84,0.705882352941177,0.294117647058823
"201","P247864","P388265",83,0.32421875,0.67578125
"1209","P388265","P247864",83,0.32421875,0.67578125
"1629","P459218","P459218",83,1,0
"1160","P347814","Q000039",82,0.738738738738739,0.261261261261261
"1790","Q000039","P347814",82,0.738738738738739,0.261261261261261
"133","P235262","P235262",81,1,0
"1203","P370399","Q000039",81,0.743119266055046,0.256880733944954
"1791","Q000039","P370399",81,0.743119266055046,0.256880733944954
"617","P253866","P253866",77,1,0
"1590","P459217","Q000039",72,0.827586206896552,0.172413793103448
"1800","Q000039","P459217",72,0.827586206896552,0.172413793103448
"188","P247864","P271301",71,0.27734375,0.72265625
"650","P271301","P247864",71,0.27734375,0.72265625
"931","P273880","P370399",69,0.63302752293578,0.36697247706422
"1183","P370399","P273880",69,0.63302752293578,0.36697247706422
"663","P271301","P271771",68,0.731182795698925,0.268817204301075
"681","P271301","P459216",68,0.571428571428571,0.428571428571429
"747","P271771","P271301",68,0.731182795698925,0.268817204301075
"1521","P459216","P271301",68,0.571428571428571,0.428571428571429
"1633","P459218","Q000039",66,0.795180722891566,0.204819277108434
"1801","Q000039","P459218",66,0.795180722891566,0.204819277108434
