"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",667,1,0
"1761","Q000001","Q000001",480,1,0
"925","P273880","P273880",445,1,0
"793","P271911","P271911",355,1,0
"661","P271301","P271301",353,1,0
"1233","P388265","P388265",293,1,0
"945","P273880","Q000039",255,0.573033707865168,0.426966292134832
"1785","Q000039","P273880",255,0.573033707865168,0.426966292134832
"177","P247864","P247864",246,1,0
"1013","P332934","P332934",241,1,0
"397","P250736","P250736",226,1,0
"687","P271301","Q000039",222,0.628895184135977,0.371104815864023
"1779","Q000039","P271301",222,0.628895184135977,0.371104815864023
"1246","P388265","Q000039",186,0.63481228668942,0.36518771331058
"1792","Q000039","P388265",186,0.63481228668942,0.36518771331058
"1497","P447996","P447996",152,1,0
"816","P271911","Q000039",141,0.397183098591549,0.602816901408451
"1782","Q000039","P271911",141,0.397183098591549,0.602816901408451
"669","P271301","P332934",137,0.568464730290456,0.431535269709544
"1005","P332934","P271301",137,0.568464730290456,0.431535269709544
"214","P247864","Q000039",135,0.548780487804878,0.451219512195122
"1768","Q000039","P247864",135,0.548780487804878,0.451219512195122
"1321","P429503","P429503",127,1,0
"1541","P459216","P459216",126,1,0
"1031","P332934","Q000039",121,0.50207468879668,0.49792531120332
"1787","Q000039","P332934",121,0.50207468879668,0.49792531120332
"667","P271301","P273880",117,0.331444759206799,0.668555240793201
"919","P273880","P271301",117,0.331444759206799,0.668555240793201
"1145","P347814","P347814",110,1,0
"674","P271301","P388265",107,0.36518771331058,0.63481228668942
"932","P273880","P388265",107,0.36518771331058,0.63481228668942
"1220","P388265","P271301",107,0.36518771331058,0.63481228668942
"1226","P388265","P273880",107,0.36518771331058,0.63481228668942
"749","P271771","P271771",104,1,0
"1101","P346714","P346714",102,1,0
"1585","P459217","P459217",95,1,0
"1547","P459216","Q000039",93,0.738095238095238,0.261904761904762
"1799","Q000039","P459216",93,0.738095238095238,0.261904761904762
"1189","P370399","P370399",92,1,0
"1020","P332934","P429503",88,0.692913385826772,0.307086614173228
"1314","P429503","P332934",88,0.692913385826772,0.307086614173228
"133","P235262","P235262",87,1,0
"796","P271911","P273880",87,0.245070422535211,0.754929577464789
"922","P273880","P271911",87,0.245070422535211,0.754929577464789
"1504","P447996","Q000039",86,0.565789473684211,0.434210526315789
"1798","Q000039","P447996",86,0.565789473684211,0.434210526315789
"680","P271301","P447996",80,0.526315789473684,0.473684210526316
"681","P271301","P459216",80,0.634920634920635,0.365079365079365
"1478","P447996","P271301",80,0.526315789473684,0.473684210526316
"1521","P459216","P271301",80,0.634920634920635,0.365079365079365
"617","P253866","P253866",78,1,0
"201","P247864","P388265",77,0.313008130081301,0.686991869918699
"1209","P388265","P247864",77,0.313008130081301,0.686991869918699
"1160","P347814","Q000039",76,0.690909090909091,0.309090909090909
"1790","Q000039","P347814",76,0.690909090909091,0.309090909090909
"188","P247864","P271301",75,0.304878048780488,0.695121951219512
"194","P247864","P273880",75,0.304878048780488,0.695121951219512
"650","P271301","P247864",75,0.304878048780488,0.695121951219512
"908","P273880","P247864",75,0.304878048780488,0.695121951219512
"663","P271301","P271771",74,0.711538461538462,0.288461538461538
"747","P271771","P271301",74,0.711538461538462,0.288461538461538
"1629","P459218","P459218",74,1,0
"676","P271301","P429503",71,0.559055118110236,0.440944881889764
"1306","P429503","P271301",71,0.559055118110236,0.440944881889764
"1590","P459217","Q000039",70,0.736842105263158,0.263157894736842
"1800","Q000039","P459217",70,0.736842105263158,0.263157894736842
"1018","P332934","P388265",68,0.282157676348548,0.717842323651452
"1228","P388265","P332934",68,0.282157676348548,0.717842323651452
"1332","P429503","Q000039",65,0.511811023622047,0.488188976377953
"1794","Q000039","P429503",65,0.511811023622047,0.488188976377953
"682","P271301","P459217",63,0.663157894736842,0.336842105263158
"1025","P332934","P459216",63,0.5,0.5
"1529","P459216","P332934",63,0.5,0.5
"1564","P459217","P271301",63,0.663157894736842,0.336842105263158
"309","P250364","P250364",62,1,0
"1203","P370399","Q000039",61,0.66304347826087,0.33695652173913
"1791","Q000039","P370399",61,0.66304347826087,0.33695652173913
"773","P271771","Q000039",60,0.576923076923077,0.423076923076923
"1781","Q000039","P271771",60,0.576923076923077,0.423076923076923
"1453","P437074","P437074",59,1,0
"1026","P332934","P459217",55,0.578947368421053,0.421052631578947
"1572","P459217","P332934",55,0.578947368421053,0.421052631578947
"171","P235262","Q000039",54,0.620689655172414,0.379310344827586
"801","P271911","P347814",54,0.490909090909091,0.509090909090909
"1117","P346714","Q000039",54,0.529411764705882,0.470588235294118
"1137","P347814","P271911",54,0.490909090909091,0.509090909090909
"1767","Q000039","P235262",54,0.620689655172414,0.379310344827586
"1789","Q000039","P346714",54,0.529411764705882,0.470588235294118
"930","P273880","P347814",53,0.481818181818182,0.518181818181818
"1140","P347814","P273880",53,0.481818181818182,0.518181818181818
"165","P235262","P459216",52,0.597701149425287,0.402298850574713
"644","P253866","Q000039",52,0.666666666666667,0.333333333333333
"803","P271911","P388265",52,0.177474402730375,0.822525597269625
"927","P273880","P332934",52,0.215767634854772,0.784232365145228
"1011","P332934","P273880",52,0.215767634854772,0.784232365145228
"1223","P388265","P271911",52,0.177474402730375,0.822525597269625
"1240","P388265","P459216",52,0.412698412698413,0.587301587301587
"1509","P459216","P235262",52,0.597701149425287,0.402298850574713
"1534","P459216","P388265",52,0.412698412698413,0.587301587301587
"1633","P459218","Q000039",52,0.702702702702703,0.297297297297297
"1778","Q000039","P253866",52,0.666666666666667,0.333333333333333
"1801","Q000039","P459218",52,0.702702702702703,0.297297297297297
"145","P235262","P271301",51,0.586206896551724,0.413793103448276
"649","P271301","P235262",51,0.586206896551724,0.413793103448276
"1542","P459216","P459217",51,0.536842105263158,0.463157894736842
"1584","P459217","P459216",51,0.536842105263158,0.463157894736842
"1024","P332934","P447996",50,0.328947368421053,0.671052631578947
"1486","P447996","P332934",50,0.328947368421053,0.671052631578947
"938","P273880","P447996",49,0.322368421052632,0.677631578947368
"1484","P447996","P273880",49,0.322368421052632,0.677631578947368
"485","P253233","P253233",46,1,0
"939","P273880","P459216",46,0.365079365079365,0.634920634920635
"1499","P447996","P459217",46,0.484210526315789,0.515789473684211
"1527","P459216","P273880",46,0.365079365079365,0.634920634920635
"1583","P459217","P447996",46,0.484210526315789,0.515789473684211
"755","P271771","P332934",45,0.432692307692308,0.567307692307692
"800","P271911","P346714",45,0.441176470588235,0.558823529411765
"1007","P332934","P271771",45,0.432692307692308,0.567307692307692
"1094","P346714","P271911",45,0.441176470588235,0.558823529411765
"1241","P388265","P459217",45,0.473684210526316,0.526315789473684
"1577","P459217","P388265",45,0.473684210526316,0.526315789473684
"812","P271911","P459218",44,0.594594594594595,0.405405405405405
"1610","P459218","P271911",44,0.594594594594595,0.405405405405405
"931","P273880","P370399",43,0.467391304347826,0.532608695652174
"1183","P370399","P273880",43,0.467391304347826,0.532608695652174
"673","P271301","P370399",42,0.456521739130435,0.543478260869565
"1177","P370399","P271301",42,0.456521739130435,0.543478260869565
"196","P247864","P332934",41,0.170124481327801,0.829875518672199
"441","P253228","P253228",41,1,0
"994","P332934","P247864",41,0.170124481327801,0.829875518672199
"515","P253233","Q000039",40,0.869565217391304,0.130434782608696
"1775","Q000039","P253233",40,0.869565217391304,0.130434782608696
"1326","P429503","P459216",39,0.30952380952381,0.69047619047619
"1536","P459216","P429503",39,0.30952380952381,0.69047619047619
"1239","P388265","P447996",38,0.25,0.75
"1491","P447996","P388265",38,0.25,0.75
"151","P235262","P273880",37,0.425287356321839,0.574712643678161
"760","P271771","P388265",37,0.355769230769231,0.644230769230769
"907","P273880","P235262",37,0.425287356321839,0.574712643678161
"1147","P347814","P388265",37,0.336363636363636,0.663636363636364
"1222","P388265","P271771",37,0.355769230769231,0.644230769230769
"1231","P388265","P347814",37,0.336363636363636,0.663636363636364
"934","P273880","P429503",36,0.283464566929134,0.716535433070866
"1312","P429503","P273880",36,0.283464566929134,0.716535433070866
"191","P247864","P271911",35,0.142276422764228,0.857723577235772
"472","P253228","Q000039",35,0.853658536585366,0.146341463414634
"497","P253233","P332934",35,0.760869565217391,0.239130434782609
"624","P253866","P273880",35,0.448717948717949,0.551282051282051
"779","P271911","P247864",35,0.142276422764228,0.857723577235772
"918","P273880","P253866",35,0.448717948717949,0.551282051282051
"1001","P332934","P253233",35,0.760869565217391,0.239130434782609
"1190","P370399","P388265",35,0.380434782608696,0.619565217391304
"1232","P388265","P370399",35,0.380434782608696,0.619565217391304
"1461","P437074","Q000039",35,0.593220338983051,0.406779661016949
"1774","Q000039","P253228",35,0.853658536585366,0.146341463414634
"1797","Q000039","P437074",35,0.593220338983051,0.406779661016949
"489","P253233","P271301",34,0.739130434782609,0.260869565217391
"502","P253233","P388265",34,0.739130434782609,0.260869565217391
"529","P253238","P253238",34,1,0
"657","P271301","P253233",34,0.739130434782609,0.260869565217391
"929","P273880","P346714",34,0.333333333333333,0.666666666666667
"1097","P346714","P273880",34,0.333333333333333,0.666666666666667
"1216","P388265","P253233",34,0.739130434782609,0.260869565217391
"1498","P447996","P459216",34,0.26984126984127,0.73015873015873
"1540","P459216","P447996",34,0.26984126984127,0.73015873015873
"153","P235262","P332934",33,0.379310344827586,0.620689655172414
"208","P247864","P459216",33,0.261904761904762,0.738095238095238
"679","P271301","P437074",33,0.559322033898305,0.440677966101695
"705","P271320","P271320",33,1,0
"993","P332934","P235262",33,0.379310344827586,0.620689655172414
"1235","P388265","P429503",33,0.259842519685039,0.740157480314961
"1319","P429503","P388265",33,0.259842519685039,0.740157480314961
"1435","P437074","P271301",33,0.559322033898305,0.440677966101695
"1510","P459216","P247864",33,0.261904761904762,0.738095238095238
"618","P253866","P271301",32,0.41025641025641,0.58974358974359
"660","P271301","P253866",32,0.41025641025641,0.58974358974359
"1057","P332939","P332939",32,1,0
"1104","P346714","P388265",32,0.313725490196078,0.686274509803922
"1230","P388265","P346714",32,0.313725490196078,0.686274509803922
"198","P247864","P346714",31,0.303921568627451,0.696078431372549
"558","P253238","Q000039",31,0.911764705882353,0.0882352941176471
"1080","P346714","P247864",31,0.303921568627451,0.696078431372549
"1776","Q000039","P253238",31,0.911764705882353,0.0882352941176471
"1849","X100003","X100003",31,1,0
"343","P250364","Q000039",30,0.483870967741935,0.516129032258065
"1032","P332934","X100003",30,0.967741935483871,0.032258064516129
"1771","Q000039","P250364",30,0.483870967741935,0.516129032258065
"1830","X100003","P332934",30,0.967741935483871,0.032258064516129
"1102","P346714","P347814",29,0.284313725490196,0.715686274509804
"1144","P347814","P346714",29,0.284313725490196,0.715686274509804
"160","P235262","P429503",28,0.32183908045977,0.67816091954023
"510","P253233","P459217",28,0.608695652173913,0.391304347826087
"1294","P429503","P235262",28,0.32183908045977,0.67816091954023
"1560","P459217","P253233",28,0.608695652173913,0.391304347826087
"207","P247864","P447996",27,0.177631578947368,0.822368421052632
"209","P247864","P459217",27,0.284210526315789,0.715789473684211
"442","P253228","P253233",27,0.658536585365854,0.341463414634146
"484","P253233","P253228",27,0.658536585365854,0.341463414634146
"940","P273880","P459217",27,0.284210526315789,0.715789473684211
"1333","P429503","X100003",27,0.870967741935484,0.129032258064516
"1467","P447996","P247864",27,0.177631578947368,0.822368421052632
"1553","P459217","P247864",27,0.284210526315789,0.715789473684211
"1570","P459217","P273880",27,0.284210526315789,0.715789473684211
"1837","X100003","P429503",27,0.870967741935484,0.129032258064516
"199","P247864","P347814",26,0.236363636363636,0.763636363636364
"768","P271771","P459217",26,0.273684210526316,0.726315789473684
"1123","P347814","P247864",26,0.236363636363636,0.763636363636364
"1566","P459217","P271771",26,0.273684210526316,0.726315789473684
"446","P253228","P271301",25,0.609756097560976,0.390243902439024
"459","P253228","P388265",25,0.609756097560976,0.390243902439024
"656","P271301","P253228",25,0.609756097560976,0.390243902439024
"688","P271301","X100003",25,0.806451612903226,0.193548387096774
"753","P271771","P273880",25,0.240384615384615,0.759615384615385
"921","P273880","P271771",25,0.240384615384615,0.759615384615385
"941","P273880","P459218",25,0.337837837837838,0.662162162162162
"1215","P388265","P253228",25,0.609756097560976,0.390243902439024
"1613","P459218","P273880",25,0.337837837837838,0.662162162162162
"1822","X100003","P271301",25,0.806451612903226,0.193548387096774
"190","P247864","P271771",24,0.230769230769231,0.769230769230769
"454","P253228","P332934",24,0.585365853658537,0.414634146341463
"631","P253866","P388265",24,0.307692307692308,0.692307692307692
"736","P271771","P247864",24,0.230769230769231,0.769230769230769
"969","P332930","P332930",24,1,0
"1000","P332934","P253228",24,0.585365853658537,0.414634146341463
"1219","P388265","P253866",24,0.307692307692308,0.692307692307692
"1325","P429503","P447996",24,0.188976377952756,0.811023622047244
"1327","P429503","P459217",24,0.252631578947368,0.747368421052632
"1493","P447996","P429503",24,0.188976377952756,0.811023622047244
"1579","P459217","P429503",24,0.252631578947368,0.747368421052632
"200","P247864","P370399",23,0.25,0.75
"320","P250364","P271911",23,0.370967741935484,0.629032258064516
"545","P253238","P388265",23,0.676470588235294,0.323529411764706
"782","P271911","P250364",23,0.370967741935484,0.629032258064516
"1063","P332939","P429503",23,0.71875,0.28125
"1166","P370399","P247864",23,0.25,0.75
"1197","P370399","P459216",23,0.25,0.75
"1217","P388265","P253238",23,0.676470588235294,0.323529411764706
"1315","P429503","P332939",23,0.71875,0.28125
"1533","P459216","P370399",23,0.25,0.75
"134","P235262","P247864",22,0.252873563218391,0.747126436781609
"176","P247864","P235262",22,0.252873563218391,0.747126436781609
"203","P247864","P429503",22,0.173228346456693,0.826771653543307
"467","P253228","P459217",22,0.536585365853659,0.463414634146341
"504","P253233","P429503",22,0.478260869565217,0.521739130434783
"532","P253238","P271301",22,0.647058823529412,0.352941176470588
"658","P271301","P253238",22,0.647058823529412,0.352941176470588
"837","P272243","P272243",22,1,0
"1074","P332939","Q000039",22,0.6875,0.3125
"1295","P429503","P247864",22,0.173228346456693,0.826771653543307
"1302","P429503","P253233",22,0.478260869565217,0.521739130434783
"1365","P429504","P429504",22,1,0
"1559","P459217","P253228",22,0.536585365853659,0.463414634146341
"1788","Q000039","P332939",22,0.6875,0.3125
"509","P253233","P459216",21,0.456521739130435,0.543478260869565
"1156","P347814","P459218",21,0.283783783783784,0.716216216216216
"1517","P459216","P253233",21,0.456521739130435,0.543478260869565
"1618","P459218","P347814",21,0.283783783783784,0.716216216216216
"158","P235262","P388265",20,0.229885057471264,0.770114942528736
"466","P253228","P459216",20,0.48780487804878,0.51219512195122
"508","P253233","P447996",20,0.434782608695652,0.565217391304348
"1014","P332934","P332939",20,0.625,0.375
"1056","P332939","P332934",20,0.625,0.375
"1208","P388265","P235262",20,0.229885057471264,0.770114942528736
"1474","P447996","P253233",20,0.434782608695652,0.565217391304348
"1516","P459216","P253228",20,0.48780487804878,0.51219512195122
"1548","P459216","X100003",20,0.645161290322581,0.354838709677419
"1842","X100003","P459216",20,0.645161290322581,0.354838709677419
"540","P253238","P332934",19,0.558823529411765,0.441176470588235
"766","P271771","P447996",19,0.182692307692308,0.817307692307692
"1002","P332934","P253238",19,0.558823529411765,0.441176470588235
"1068","P332939","P459216",19,0.59375,0.40625
"1113","P346714","P459218",19,0.256756756756757,0.743243243243243
"1480","P447996","P271771",19,0.182692307692308,0.817307692307692
"1530","P459216","P332939",19,0.59375,0.40625
"1617","P459218","P346714",19,0.256756756756757,0.743243243243243
"1806","Q000039","X100003",19,0.612903225806452,0.387096774193548
"1848","X100003","Q000039",19,0.612903225806452,0.387096774193548
"166","P235262","P459217",18,0.206896551724138,0.793103448275862
"665","P271301","P272243",18,0.818181818181818,0.181818181818182
"678","P271301","P432448",18,1,0
"833","P272243","P271301",18,0.818181818181818,0.181818181818182
"1022","P332934","P432448",18,1,0
"1323","P429503","P432448",18,1,0
"1392","P432448","P271301",18,1,0
"1400","P432448","P332934",18,1,0
"1407","P432448","P429503",18,1,0
"1409","P432448","P432448",18,1,0
"1419","P432448","X100003",18,1,0
"1552","P459217","P235262",18,0.206896551724138,0.793103448275862
"1839","X100003","P432448",18,1,0
