"","doc1","doc2","num_shared_entries","similarity","distance"
"692","P273880","Q000039",259,0.560606060606061,0.439393939393939
"551","P271301","Q000039",215,0.602240896358543,0.397759103641457
"811","P388265","Q000039",178,0.585526315789474,0.414473684210526
"199","P247864","Q000039",154,0.616,0.384
"626","P271911","Q000039",152,0.426966292134831,0.573033707865169
"533","P271301","P332934",132,0.521739130434783,0.478260869565217
"679","P273880","P388265",124,0.407894736842105,0.592105263157895
"531","P271301","P273880",107,0.299719887955182,0.700280112044818
"731","P332934","Q000039",103,0.407114624505929,0.592885375494071
"538","P271301","P388265",98,0.322368421052632,0.677631578947368
"606","P271911","P273880",93,0.26123595505618,0.73876404494382
"720","P332934","P429503",93,0.815789473684211,0.184210526315789
"782","P347814","Q000039",86,0.716666666666667,0.283333333333333
"179","P247864","P273880",85,0.34,0.66
"527","P271301","P271771",85,0.86734693877551,0.13265306122449
"173","P247864","P271301",82,0.328,0.672
"186","P247864","P388265",81,0.324,0.676
"887","P459217","Q000039",77,0.747572815533981,0.252427184466019
"611","P271911","P347814",71,0.591666666666667,0.408333333333333
"540","P271301","P429503",70,0.614035087719298,0.385964912280702
"544","P271301","P447996",70,0.454545454545455,0.545454545454545
"797","P370399","Q000039",70,0.707070707070707,0.292929292929293
"881","P459216","Q000039",70,0.598290598290598,0.401709401709402
"892","P459218","Q000039",70,0.864197530864197,0.135802469135803
"677","P273880","P347814",66,0.55,0.45
"766","P346714","Q000039",65,0.570175438596491,0.429824561403509
"874","P447996","Q000039",64,0.415584415584416,0.584415584415584
"546","P271301","P459217",63,0.611650485436893,0.388349514563107
"725","P332934","P459216",62,0.52991452991453,0.47008547008547
"836","P429503","Q000039",62,0.543859649122807,0.456140350877193
"602","P271771","Q000039",58,0.591836734693878,0.408163265306122
"181","P247864","P332934",56,0.224,0.776
"545","P271301","P459216",56,0.478632478632479,0.521367521367521
"726","P332934","P459217",56,0.543689320388349,0.456310679611651
"524","P253866","Q000039",55,0.69620253164557,0.30379746835443
"718","P332934","P388265",52,0.205533596837945,0.794466403162055
"622","P271911","P459218",51,0.62962962962963,0.37037037037037
"584","P271771","P332934",49,0.5,0.5
"610","P271911","P346714",47,0.412280701754386,0.587719298245614
"866","P437074","Q000039",47,0.652777777777778,0.347222222222222
"161","P235262","Q000039",46,0.63013698630137,0.36986301369863
"678","P273880","P370399",46,0.464646464646465,0.535353535353535
"176","P247864","P271911",45,0.18,0.82
"307","P250364","Q000039",44,0.611111111111111,0.388888888888889
"685","P273880","P447996",44,0.285714285714286,0.714285714285714
"674","P273880","P332934",43,0.1699604743083,0.8300395256917
"869","P447996","P459217",43,0.41747572815534,0.58252427184466
"537","P271301","P370399",42,0.424242424242424,0.575757575757576
"543","P271301","P437074",42,0.583333333333333,0.416666666666667
"613","P271911","P388265",41,0.134868421052632,0.865131578947368
"724","P332934","P447996",41,0.266233766233766,0.733766233766234
"806","P388265","P459217",41,0.398058252427184,0.601941747572815
"876","P459216","P459217",41,0.398058252427184,0.601941747572815
"141","P235262","P273880",39,0.534246575342466,0.465753424657534
"504","P253866","P273880",39,0.493670886075949,0.506329113924051
"778","P347814","P459218",39,0.481481481481481,0.518518518518519
"193","P247864","P459216",38,0.324786324786325,0.675213675213675
"437","P253233","Q000039",38,0.95,0.05
"676","P273880","P346714",38,0.333333333333333,0.666666666666667
"688","P273880","P459218",37,0.45679012345679,0.54320987654321
"753","P346714","P388265",37,0.324561403508772,0.675438596491228
"830","P429503","P459216",37,0.324561403508772,0.675438596491228
"183","P247864","P346714",36,0.315789473684211,0.684210526315789
"589","P271771","P388265",36,0.36734693877551,0.63265306122449
"686","P273880","P459216",36,0.307692307692308,0.692307692307692
"769","P347814","P388265",35,0.291666666666667,0.708333333333333
"805","P388265","P459216",35,0.299145299145299,0.700854700854701
"406","P253228","Q000039",34,0.894736842105263,0.105263157894737
"424","P253233","P388265",34,0.85,0.15
"751","P346714","P347814",34,0.298245614035088,0.701754385964912
"511","P253866","P388265",33,0.417721518987342,0.582278481012658
"681","P273880","P429503",33,0.289473684210526,0.710526315789474
"784","P370399","P388265",33,0.333333333333333,0.666666666666667
"135","P235262","P271301",31,0.424657534246575,0.575342465753425
"188","P247864","P429503",31,0.271929824561404,0.728070175438597
"597","P271771","P459217",31,0.316326530612245,0.683673469387755
"800","P388265","P429503",31,0.271929824561404,0.728070175438597
"155","P235262","P459216",30,0.410958904109589,0.589041095890411
"184","P247864","P347814",30,0.25,0.75
"687","P273880","P459217",30,0.29126213592233,0.70873786407767
"804","P388265","P447996",30,0.194805194805195,0.805194805194805
"411","P253233","P271301",29,0.725,0.275
"191","P247864","P437074",28,0.388888888888889,0.611111111111111
"376","P253228","P253233",28,0.736842105263158,0.263157894736842
"419","P253233","P332934",28,0.7,0.3
