"","doc1","doc2","num_shared_entries","similarity","distance"
"1805","Q000039","Q000039",662,1,0
"925","P273880","P273880",456,1,0
"1761","Q000001","Q000001",399,1,0
"661","P271301","P271301",365,1,0
"793","P271911","P271911",348,1,0
"1233","P388265","P388265",323,1,0
"177","P247864","P247864",271,1,0
"1013","P332934","P332934",265,1,0
"397","P250736","P250736",248,1,0
"945","P273880","Q000039",246,0.539473684210526,0.460526315789474
"1785","Q000039","P273880",246,0.539473684210526,0.460526315789474
"687","P271301","Q000039",189,0.517808219178082,0.482191780821918
"1779","Q000039","P271301",189,0.517808219178082,0.482191780821918
"1246","P388265","Q000039",176,0.544891640866873,0.455108359133127
"1792","Q000039","P388265",176,0.544891640866873,0.455108359133127
"1497","P447996","P447996",156,1,0
"816","P271911","Q000039",152,0.436781609195402,0.563218390804598
"1782","Q000039","P271911",152,0.436781609195402,0.563218390804598
"214","P247864","Q000039",150,0.553505535055351,0.446494464944649
"1768","Q000039","P247864",150,0.553505535055351,0.446494464944649
"1145","P347814","P347814",136,1,0
"669","P271301","P332934",134,0.505660377358491,0.494339622641509
"1005","P332934","P271301",134,0.505660377358491,0.494339622641509
"1321","P429503","P429503",127,1,0
"932","P273880","P388265",116,0.359133126934985,0.640866873065016
"1226","P388265","P273880",116,0.359133126934985,0.640866873065016
"1101","P346714","P346714",114,1,0
"749","P271771","P271771",110,1,0
"1031","P332934","Q000039",105,0.39622641509434,0.60377358490566
"1787","Q000039","P332934",105,0.39622641509434,0.60377358490566
"667","P271301","P273880",99,0.271232876712329,0.728767123287671
"919","P273880","P271301",99,0.271232876712329,0.728767123287671
"1541","P459216","P459216",99,1,0
"1160","P347814","Q000039",97,0.713235294117647,0.286764705882353
"1790","Q000039","P347814",97,0.713235294117647,0.286764705882353
"1020","P332934","P429503",93,0.732283464566929,0.267716535433071
"1314","P429503","P332934",93,0.732283464566929,0.267716535433071
"1189","P370399","P370399",91,1,0
"1585","P459217","P459217",88,1,0
"201","P247864","P388265",85,0.313653136531365,0.686346863468635
"1209","P388265","P247864",85,0.313653136531365,0.686346863468635
"1629","P459218","P459218",84,1,0
"674","P271301","P388265",77,0.238390092879257,0.761609907120743
"680","P271301","P447996",77,0.493589743589744,0.506410256410256
"801","P271911","P347814",77,0.566176470588235,0.433823529411765
"1137","P347814","P271911",77,0.566176470588235,0.433823529411765
"1220","P388265","P271301",77,0.238390092879257,0.761609907120743
"1478","P447996","P271301",77,0.493589743589744,0.506410256410256
"676","P271301","P429503",76,0.598425196850394,0.401574803149606
"1306","P429503","P271301",76,0.598425196850394,0.401574803149606
"188","P247864","P271301",75,0.276752767527675,0.723247232472325
"650","P271301","P247864",75,0.276752767527675,0.723247232472325
"796","P271911","P273880",75,0.21551724137931,0.78448275862069
"922","P273880","P271911",75,0.21551724137931,0.78448275862069
"133","P235262","P235262",72,1,0
"194","P247864","P273880",71,0.261992619926199,0.738007380073801
"663","P271301","P271771",71,0.645454545454546,0.354545454545454
"747","P271771","P271301",71,0.645454545454546,0.354545454545454
"908","P273880","P247864",71,0.261992619926199,0.738007380073801
"1504","P447996","Q000039",71,0.455128205128205,0.544871794871795
"1798","Q000039","P447996",71,0.455128205128205,0.544871794871795
"1633","P459218","Q000039",70,0.833333333333333,0.166666666666667
"1801","Q000039","P459218",70,0.833333333333333,0.166666666666667
"617","P253866","P253866",69,1,0
"1547","P459216","Q000039",68,0.686868686868687,0.313131313131313
"1799","Q000039","P459216",68,0.686868686868687,0.313131313131313
"309","P250364","P250364",67,1,0
"930","P273880","P347814",66,0.485294117647059,0.514705882352941
"1140","P347814","P273880",66,0.485294117647059,0.514705882352941
"1203","P370399","Q000039",65,0.714285714285714,0.285714285714286
"1453","P437074","P437074",65,1,0
"1791","Q000039","P370399",65,0.714285714285714,0.285714285714286
"681","P271301","P459216",64,0.646464646464647,0.353535353535353
"1521","P459216","P271301",64,0.646464646464647,0.353535353535353
"1590","P459217","Q000039",64,0.727272727272727,0.272727272727273
"1800","Q000039","P459217",64,0.727272727272727,0.272727272727273
"1024","P332934","P447996",63,0.403846153846154,0.596153846153846
"1486","P447996","P332934",63,0.403846153846154,0.596153846153846
"1332","P429503","Q000039",62,0.488188976377953,0.511811023622047
"1794","Q000039","P429503",62,0.488188976377953,0.511811023622047
"1025","P332934","P459216",59,0.595959595959596,0.404040404040404
"1529","P459216","P332934",59,0.595959595959596,0.404040404040404
"1117","P346714","Q000039",58,0.508771929824561,0.491228070175439
"1789","Q000039","P346714",58,0.508771929824561,0.491228070175439
"803","P271911","P388265",56,0.173374613003096,0.826625386996904
"1018","P332934","P388265",56,0.211320754716981,0.788679245283019
"1223","P388265","P271911",56,0.173374613003096,0.826625386996904
"1228","P388265","P332934",56,0.211320754716981,0.788679245283019
"1026","P332934","P459217",55,0.625,0.375
"1572","P459217","P332934",55,0.625,0.375
"682","P271301","P459217",54,0.613636363636364,0.386363636363636
"773","P271771","Q000039",54,0.490909090909091,0.509090909090909
"1564","P459217","P271301",54,0.613636363636364,0.386363636363636
"1781","Q000039","P271771",54,0.490909090909091,0.509090909090909
"1147","P347814","P388265",52,0.382352941176471,0.617647058823529
"1231","P388265","P347814",52,0.382352941176471,0.617647058823529
"755","P271771","P332934",50,0.454545454545455,0.545454545454545
"800","P271911","P346714",50,0.43859649122807,0.56140350877193
"812","P271911","P459218",50,0.595238095238095,0.404761904761905
"1007","P332934","P271771",50,0.454545454545455,0.545454545454545
"1094","P346714","P271911",50,0.43859649122807,0.56140350877193
"1499","P447996","P459217",50,0.568181818181818,0.431818181818182
"1583","P459217","P447996",50,0.568181818181818,0.431818181818182
"1610","P459218","P271911",50,0.595238095238095,0.404761904761905
"927","P273880","P332934",48,0.181132075471698,0.818867924528302
"1011","P332934","P273880",48,0.181132075471698,0.818867924528302
"644","P253866","Q000039",47,0.681159420289855,0.318840579710145
"1778","Q000039","P253866",47,0.681159420289855,0.318840579710145
"196","P247864","P332934",46,0.173584905660377,0.826415094339623
"994","P332934","P247864",46,0.173584905660377,0.826415094339623
"208","P247864","P459216",45,0.454545454545455,0.545454545454545
"1510","P459216","P247864",45,0.454545454545455,0.545454545454545
"1542","P459216","P459217",45,0.511363636363636,0.488636363636364
"1584","P459217","P459216",45,0.511363636363636,0.488636363636364
"705","P271320","P271320",43,1,0
"931","P273880","P370399",43,0.472527472527473,0.527472527472527
"1183","P370399","P273880",43,0.472527472527473,0.527472527472527
"145","P235262","P271301",42,0.583333333333333,0.416666666666667
"191","P247864","P271911",42,0.154981549815498,0.845018450184502
"649","P271301","P235262",42,0.583333333333333,0.416666666666667
"779","P271911","P247864",42,0.154981549815498,0.845018450184502
"171","P235262","Q000039",39,0.541666666666667,0.458333333333333
"938","P273880","P447996",39,0.25,0.75
"1104","P346714","P388265",39,0.342105263157895,0.657894736842105
"1190","P370399","P388265",39,0.428571428571429,0.571428571428571
"1230","P388265","P346714",39,0.342105263157895,0.657894736842105
"1232","P388265","P370399",39,0.428571428571429,0.571428571428571
"1484","P447996","P273880",39,0.25,0.75
"1767","Q000039","P235262",39,0.541666666666667,0.458333333333333
"343","P250364","Q000039",38,0.567164179104478,0.432835820895522
"1771","Q000039","P250364",38,0.567164179104478,0.432835820895522
"1326","P429503","P459216",37,0.373737373737374,0.626262626262626
"1461","P437074","Q000039",37,0.569230769230769,0.430769230769231
"1536","P459216","P429503",37,0.373737373737374,0.626262626262626
"1797","Q000039","P437074",37,0.569230769230769,0.430769230769231
"1240","P388265","P459216",36,0.363636363636364,0.636363636363636
"1534","P459216","P388265",36,0.363636363636364,0.636363636363636
"199","P247864","P347814",34,0.25,0.75
"209","P247864","P459217",34,0.386363636363636,0.613636363636364
"673","P271301","P370399",34,0.373626373626374,0.626373626373626
"1057","P332939","P332939",34,1,0
"1123","P347814","P247864",34,0.25,0.75
"1177","P370399","P271301",34,0.373626373626374,0.626373626373626
"1239","P388265","P447996",34,0.217948717948718,0.782051282051282
"1241","P388265","P459217",34,0.386363636363636,0.613636363636364
"1491","P447996","P388265",34,0.217948717948718,0.782051282051282
"1498","P447996","P459216",34,0.343434343434343,0.656565656565657
"1540","P459216","P447996",34,0.343434343434343,0.656565656565657
"1553","P459217","P247864",34,0.386363636363636,0.613636363636364
"1577","P459217","P388265",34,0.386363636363636,0.613636363636364
"165","P235262","P459216",33,0.458333333333333,0.541666666666667
