id_text,text_name,l_no,text
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 11',sux:e[house]N sux:usan[whip]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 12',sux:gaba[chest]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 13',sux:gabaŋal[guard]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 23',sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 24',sux:u[planking]N sux:ŋal[be]V/i sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 25',sux:marhuša[stone]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 26',sux:zara[pivot]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 27',sux:šudul[yoke]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 28',sux:gag[nail]N sux:šudul[yoke]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 29',sux:kadu[cover]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 30',sux:umbin[wheel]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 31',sux:kag[mouth]N sux:umbin[wheel]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 32',sux:sudin[~chariot]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 33',sux:GUL[~chariot]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 34',sux:GUL[~chariot]N sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 35',sux:gigir[chariot]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 39',sux:ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 40',sux:ig[door]N sux:i[oil]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 41',sux:ig[door]N sux:šeš[anoint]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 43',sux:ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 44',sux:ig[door]N sux:dib[board]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 45',sux:ig[door]N sux:eren[cedar]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 46',sux:ig[door]N sux:papah[cella]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 47',sux:ig[door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 48',sux:ig[door]N sux:esir[bitumen]N sux:šub[fall]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iii 49',sux:ig[door]N sux:ul[fruit]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 1',sux:nukušu[~door]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 2',sux:nukušu[~door]N sux:ana[upper]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 3',sux:nukušu[~door]N sux:kita[lower]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 4',sux:nukušu[~door]N sux:kešed[bind]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 5',sux:saŋkul[bolt]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 6',sux:saŋkul[bolt]N sux:nim[high]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 7',sux:eš[rope]N sux:saŋkul[bolt]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 9',sux:namzaqum[key]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 10',sux:e[house]N sux:ur[root]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 11',sux:mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 12',sux:gag[nail]N sux:mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 13',sux:mud[tube]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 27',sux:guza[chair]N sux:munus[woman]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 28',sux:guza[chair]N sux:nita[male]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 29',sux:guza[chair]N sux:Aratta[1]SN
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 30',sux:guza[chair]N sux:Magan[1]GN
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 31',sux:guza[chair]N sux:malah[sailor]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 32',sux:guza[chair]N sux:dus[bathroom]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 33',sux:guza[chair]N sux:barag[sanctum]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 34',sux:guza[chair]N sux:zag[side]N sux:us[follow]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 35',sux:guza[chair]N sux:šagkal[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 36',sux:guza[chair]N sux:gurum[bend]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 37',sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 38',sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 39',sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 42',sux:guza[chair]N sux:ŋeškiŋti[workshop]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 43',sux:guza[chair]N sux:sirda[cnne]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 44',sux:guza[chair]N sux:kešed[bind]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 45',sux:guza[chair]N sux:gid[long]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 47',sux:guza[chair]N sux:egal[palace]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 48',sux:guza[chair]N sux:šusar[string]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 49',sux:guza[chair]N sux:kadu[cover]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 50',sux:guza[chair]N sux:aški[rushes]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],a iv 51',sux:guza[chair]N sux:nud[to-lie-down-(of-people)]V/i sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 2',sux:lugal[king]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 3',sux:guza[chair]N sux:gidim[ghost]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 5',sux:guza[chair]N sux:namnin[ladyship]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 6',sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 7',sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 8',sux:guza[chair]N sux:mes[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 9',sux:guza[chair]N sux:šah[pig]N sux:šum[slaughter]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 10',sux:guza[chair]N sux:namlugal[kingship]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 11',sux:guza[chair]N sux:lukur[priestess]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 12',sux:guza[chair]N sux:namdumu[status]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 13',sux:guza[chair]N sux:anše[equid]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 14',sux:guza[chair]N sux:hašhur[apple]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 15',sux:saŋ[head]N sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 16',sux:izzi[wall]N sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 17',sux:ŋešdi[rung]N sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 18',sux:umbin[base]N sux:guza[chair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 19',sux:guza[chair]N sux:kinud[bedroom]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 20',sux:ŋešnud[bed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 29',sux:ŋešnud[bed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 30',sux:ŋešnud[bed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 31',sux:us[follow]V/t sux:ŋešnud[bed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 32',sux:ŋešnud[bed]N sux:gu[neck]N sux:zig[rise]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 33',sux:ŋešnud[bed]N sux:umbin[nail]N sux:gud[ox]N sux:tur[small]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 34',sux:ŋešnud[bed]N sux:šagkal[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 35',sux:ŋešnud[bed]N sux:taškarin[boxwood]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 36',sux:ŋešnud[bed]N sux:mes[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 37',sux:ŋešnud[bed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 38',sux:ŋešnud[bed]N sux:dih[weed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 39',sux:ŋešnud[bed]N sux:siki[hair]N sux:uzud[goat]N sux:sig[put]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 40',sux:ŋešnud[bed]N sux:šatuku[mattress]N sux:siki[hair]N sux:garig[comb]N sux:ak[do]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 41',sux:ŋešnud[bed]N sux:šusar[string]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 42',sux:ŋešnud[bed]N sux:aški[rushes]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 43',sux:ŋešnud[bed]N sux:kuš[hide]N sux:du[build]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 44',sux:namulum[wooden-object]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 45',sux:barbar[shuttle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 47',sux:saŋdu[beam]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 48',sux:bulug[needle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 49',sux:bulug[needle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 50',sux:bulug[needle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 51',sux:targul[pole]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 52',sux:targul[pole]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 53',sux:ŋeš[tree]N sux:ur[drag]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 54',sux:nura[~loom]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 55',sux:ilila[lever]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 56',sux:dupsik[basket]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 57',sux:dupsik[basket]N sux:zala[smashed]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 58',sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 59',sux:e[house]N sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b i 60',sux:saŋ[head]N sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 1,sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 2,sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 3,sux:mete[appropriate-thing]N sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 4,sux:balak[spindle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 5,sux:gilim[foliage]N sux:ana[upper]AJ
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 6,sux:gilim[foliage]N sux:abzu[water]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 7,sux:emerah[jug]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 8,sux:emerah[jug]N sux:tu[soup]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 9,sux:emerah[jug]N sux:ŋeštug[ear]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 10,sux:emerah[jug]N sux:iŋeš[oil]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 11,sux:emerah[jug]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 15,sux:dilim[spoon]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 16,sux:dilim[spoon]N sux:lamgal[nut]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 18,sux:maltum[bowl]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 19,sux:maštakda[wooden-object]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 20,sux:garig[comb]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 21,sux:garig[comb]N sux:siki[hair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 22,sux:garig[comb]N sux:munus[woman]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 23,sux:garig[comb]N sux:nita[male]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 24,sux:garig[comb]N sux:eban[pair]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 25,sux:garig[comb]N sux:pa[branch]N sux:mušen[bird]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 26,sux:garig[comb]N sux:saŋdu[head]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 32,sux:ba[tool]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 33,sux:ba[tool]N sux:zu[stone]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 34,sux:ba[tool]N sux:gur[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 35,sux:ba[tool]N sux:samag[birthmark]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 36,sux:ba[tool]N sux:šidim[builder]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 38,sux:ban[unit]N sux:u[ten]NU sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 39,sux:ban[unit]N sux:ya[five]NU sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 40,sux:bariga[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 41,sux:niŋ[thing]N sux:baneš[container]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 42,sux:niŋ[thing]N sux:eš[three]NU sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 43,sux:ŋeš[tree]N sux:diš[one]NU sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 44,sux:ŋeš[tree]N sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 45,sux:ŋeš[tree]N sux:šušana[fraction]N sux:sila[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 46,sux:ŋeš[tree]N sux:u[ten]NU sux:giŋ[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 47,sux:ŋeš[tree]N sux:ya[five]NU sux:giŋ[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 48,sux:ŋeš[tree]N sux:diš[one]NU sux:giŋ[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 49,sux:ŋeš[tree]N sux:giŋ[unit]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 53,sux:epig[drinking-vessel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 54,sux:epig[drinking-vessel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 55,sux:epig[drinking-vessel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 56,sux:epig[drinking-vessel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 57,sux:epig[drinking-vessel]N sux:diš[one]NU
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 58,sux:e[house]N sux:epig[vessel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 59,sux:laharuhšu[quiver-(for-chariot)]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 60,sux:banšur[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 61,sux:banšur[table]N sux:urud[copper]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 62,sux:banšur[table]N sux:sag[good]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 63,sux:banšur[table]N sux:niŋgu[food]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 64,sux:banšur[table]N sux:tur[small]V/i
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 65,sux:banšur[table]N sux:gag[nail]N sux:la[hang]V/t
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 66,sux:banšurzaggula[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 67,sux:banšur[table]N sux:murzanum[wooden-object]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b ii 68,sux:banšur[table]N sux:kamisarru[pear-tree]N sux:umbin[base]N sux:tiʾarum[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 1,sux:banšur[table]N sux:kamisarru[pear-tree]N sux:umbin[base]N sux:urzinum[tree]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 2,sux:dilim[spoon]N sux:banšur[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 3,sux:umbin[base]N sux:banšur[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 4,sux:sumur[roof]N sux:banšur[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 5,sux:sumur[roof]N sux:banšur[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 6,sux:masharum[~kitchen]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 7,sux:kaŋeškarak[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 8,sux:kaŋeškarak[table]N sux:munus[woman]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 9,sux:kaŋeškarak[table]N sux:nita[male]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 10,sux:kaŋeškarak[table]N sux:urud[copper]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 11,sux:kaŋeškarak[table]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 12,sux:naŋa[mortar]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 13,sux:naŋa[mortar]N sux:še[barley]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 14,sux:naŋa[mortar]N sux:ŋeši[sesame]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 15,sux:naŋasikaz[pestle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 16,sux:tukul[weapon]N sux:naŋasikaz[pestle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 17,sux:ŋešgana[pestle]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 18,sux:hedu[ornament]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 19,sux:hedu[ornament]N sux:kan[gate]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 20,sux:isimu[sprout]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 21,sux:mar[shovel]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 22,sux:mar[shovel]N sux:še[barley]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 23,sux:mar[shovel]N sux:ninda[bread]N
dcclt/P273880,CUSAS 12 3.1.01 [OB Ura],b iii 24,sux:mar[shovel]N sux:gir[oven]N
