reed_tablet,basket,altar,leather-object_skin_red_put,unknown,,,leather-object,a-leather-object,container,strap,manacles,,strap_door,skin_half,piece,goad,,hook,bag,possessions,clay_white,bank_ordeal-river,cauldron,,point_bronze_reddish,nail,hoe,sickle,reap,fork,lance,handle,ax,nail_tooth,water-channel,saw,chain,,burning,bronze,big,vessel,,,drum,,lancet,,,dagger,,skin_rodent,clay_red,,drum,ax,ring,drum,vessel,jar,,,gold,needle,torch,thicket,head,fence,reed,hand_nail,bundle,reed_load,,,bond,mat,container,,sieve,basket,ax_single,reed_big,reed_split,,reed,reed,reed,basket,,reed_1_do,mash-tub,implement,cut,jar,pot,,jar,,vessel,vat,unit,flask,bowl,vessel,tureen,vessel,net,jar,container,vessel,pot_break,oven,oven,,,clay,clay,brick,dust,wall,reed_split,breast_right_gold,reed_turn,container,reed_good,pot_water_drink,reed,reed,mat,reed,mat,king,secretary,fence,skin_gazelle,container_straw,unit_big,basket_skin_put,vessel,trough,reed_outside,rail,reed_one_unit,root,,basket_bread,foliage,lance,,earring_gold,reed_cut,ewer,needle_gardener,reed,screen,door_thin,mat,container,sieve,basket,wash-basin,basket,,jar,mash-tub,reed_reed-strip,ax,reed,reed_exceed,reed,head_big,reed_shepherdship,branch_reed,,reeds,bond,rope,reed_mix,reed_good,bellows,implement,reed-shoot,vat,buttocks_vat,pot_water_drink,vessel,pot,breast_twin,pot_water_hot,unit,vessel,jar,pot_vine,jar,vessel,flask,pot_kill,,tureen,bowl,vessel,pipe,vessel,oven,oven,,skin,straps,chain,bag,bag,container,boots,shoe,shield,leather-object_skin_red_put,screen,goad,belt,object,shield,lid_equid,whip,binding_root,strap,hang,skin_hair_grow,swallow,metal,glass,metal,aromatics_gold,aromatics_green,lead,clay_dust_black_mountain,copper,cauldron,ax,tool,sickle,mould,,chain,key,stump,locus,bronze,barge,drum,ax,saw,needle,drum,dagger,toggle-pin,decoration,statue,ring,silver
gi[reed]n_dub[tablet]n,bandudu[basket]n,guhšu[altar]n,šikum[leather-object]n_kuš[skin]n_su[red]v/i_sig[put]v/t,unknown,x[na]na,x[na]na,niŋumbinak[leather-object]n,hirin[a-leather-object]n,tun[container]n,lal[strap]n,ala[manacles]n,{kuš}|lagab×u|-x[na]na,asi[strap]n_ig[door]n,kuš[skin]n_sa[half]n,imkid[piece]n,baranše[goad]n,{kuš}|lu₂×gan₂@t|-pap[na]na,dagsi[hook]n,lub[bag]n,niŋŋala[possessions]n,im[clay]n_babbar[white]v/i_x[na]na,piš[bank]n_idlurugu[ordeal-river]n,šen[cauldron]n,urud-x[na]na,tab[point]n_zabar[bronze]n_huš[reddish]v/i,gag[nail]n,habuda[hoe]n,kin[sickle]n,saga[reap]v/t,gidim[fork]n,šukur[lance]n,kul[handle]n,agasilig[ax]n,gag[nail]n_zu[tooth]n,šitan[water-channel]n,šumme[saw]n,šeršer[chain]n,{urud}ki-ŋal₂[na]na,niŋsasa[burning]n,zabar[bronze]n,gal[big]v/i,šušŋar[vessel]n,ŋeš-im-ba[na]na,x-x[na]na,šem[drum]n,x-x-x[na]na,bulug.kin.gur₄[lancet]n,x-kin[na]na,x-kud[na]na,ŋiri[dagger]n,x-ga[na]na,kuš[skin]n_pešgi[rodent]n,im[clay]n_su[red]v/i,x[na]na_x[na]na,ub[drum]n,hazin[ax]n,har[ring]n,šem[drum]n,tilimda[vessel]n,amam[jar]n,x{zabar}[na]na,x-x-ab-x{zabar}[na]na,kugsig[gold]n,bulug[needle]n,giʾizila[torch]n,gi[thicket]n,saŋ[head]n_ga-ri-a[na]na,gisig[fence]n,gi[reed]n_x[na]na,{gi}ni[na]na_šu[hand]n_gag[nail]n_x[na]na,sa[bundle]n,gi[reed]n_gun[load]n,{gi}pu₂[na]na,x-x[na]na,dur[bond]n,kid[mat]n,gigur[container]n,{gi}pap-gir₃[na]na,mansim[sieve]n,bisaŋ[basket]n,dur[ax]n_dili[single]v/i,gi[reed]n_gal[big]v/i,gi[reed]n_dar[split]v/t,{gi}x-x-kid[na]na,gizi[reed]n,gi[reed]n_di-x[na]na,gi[reed]n_x-x[na]na,hal[basket]n,{gi}ud-x[na]na,gi[reed]n_udduru[1]mn_ak[do]v/t,gakkul[mash-tub]n,umbin[implement]n,{gi}u₂-ur₄[na]na_kud[cut]v/t,amam[jar]n,dug[pot]n,{dug}niŋ₂-x-x[na]na,sab[jar]n,{dug}lagab-a[na]na,šaggig[vessel]n,lamdre[vat]n,sila[unit]n_gar[na]na,šaŋan[flask]n,burzi[bowl]n,silim[vessel]n,utul[tureen]n,epig[vessel]n,{dug}uru[na]na_dun₃[na]na_sa[net]n,amam[jar]n,baneš[container]n,gurgur[vessel]n,dug[pot]n_zur[break]v/t,šurin[oven]n,gir[oven]n,x-x-x-ra[na]na,x[na]na_dah[na]na,im[clay]n_u[na]na,im[clay]n_x-x-x[na]na,šeg[brick]n,sahar[dust]n,bad[wall]n,gi[reed]n_dar[split]v/t,ubur[breast]n_zid[right]v/i_kugsig[gold]n,gi[reed]n_bala[turn]v/t,adagir[container]n,gi[reed]n_dug[good]v/i,dug[pot]n_a[water]n_naŋ[drink]v/t,agir[reed]n,gi.ne[reed]n,kid[mat]n,gašam[reed]n,kid[mat]n,lugal[king]n,sukkal[secretary]n,gisig[fence]n,kuš[skin]n_mašda[gazelle]n,gigur[container]n_innu[straw]n,sila[unit]n_gal[big]v/i,bisaŋ[basket]n_kuš[skin]n_sig[put]v/t,šušŋar[vessel]n,buniŋ[trough]n,gi[reed]n_bar[outside]v/t,šasi[rail]n,gi[reed]n_diš[one]nu_kuš[unit]n,{gi}bi[na]na_ur[root]n,{gi}x[na]na,masab[basket]n_ninda[bread]n,gilim[foliage]n,šaʾuša[lance]n,lugal[na]na,kamkammatum[earring]n_kugsig[gold]n,gi[reed]n_guruš[cut]v/t,šendili[ewer]n,bulug[needle]n_nukirik[gardener]n,gašam[reed]n,gisal[screen]n,ig[door]n_sal[thin]v/i,kid[mat]n,gigur[container]n,mansim[sieve]n,hal[basket]n,niŋesir[wash-basin]n,bandudu[basket]n,{gi}da-x-min₃-la₂[na]na,amam[jar]n,gakkul[mash-tub]n,gi[reed]n_girgi[reed-strip]n,durtaba[ax]n,enbar[reed]n,gi[reed]n_dirig[exceed]v/i,agir[reed]n,saŋ[head]n_gal[big]v/i,gi[reed]n_namsipad[shepherdship]n,pa[branch]n_gi[reed]n,gi-x-du[na]na,ubzal[reeds]n,dur[bond]n,niŋgilima[rope]n,gi[reed]n_hi[mix]v/t,gi[reed]n_dug[good]v/i,bun[bellows]n,umbin[implement]n,sun[reed-shoot]n,lahtan[vat]n,dur[buttocks]n_lahtan[vat]n,dug[pot]n_a[water]n_naŋ[drink]v/t,šaggig[vessel]n,dug[pot]n_x-x[na]na,ubur[breast]n_maštab[twin]n,dug[pot]n_a[water]n_kum[hot]v/i,ban[unit]n,kunrim[vessel]n,gir[jar]n,dug[pot]n_ŋeštin[vine]n,sab[jar]n,gurgur[vessel]n,šaŋan[flask]n,dug[pot]n_gaz[kill]v/t,{dug}x-im-tar[na]na,utul[tureen]n,burzi[bowl]n,epig[vessel]n,arandu[pipe]n,urrub[vessel]n,gir[oven]n,šurin[oven]n,x[na]na_kid[na]na,kuš[skin]n,lala[straps]n,šeršer[chain]n,lub[bag]n,duggan[bag]n,tun[container]n,suhub[boots]n,esir[shoe]n,guru[shield]n,šikum[leather-object]n_kuš[skin]n_su[red]v/i_sig[put]v/t,marinum[screen]n,baranše[goad]n,ibla[belt]n,dalu[object]n,kababum[shield]n,katab[lid]n_anše[equid]n,usan[whip]n,sa[binding]n_ur[root]n,saŋkešed[strap]n,{kuš}x[na]na_la[hang]v/t,kuš[skin]n_siki[hair]n_mu[grow]v/t,sim[swallow]n,anna[metal]n,anzah[glass]n,sudaŋ[metal]n,šim[aromatics]n_kugsig[gold]n,šim[aromatics]n_sissig[green]v/i,agar[lead]n,im[clay]n_sahar[dust]n_giggi[black]v/i_kur[mountain]n,urud[copper]n,šen[cauldron]n,tun[ax]n,kušedim[tool]n,kin[sickle]n,niŋdea[mould]n,urud-x-ne[na]na,šeršer[chain]n,namzaqum[key]n,mud[stump]n,ki.lugal.du[locus]n,zabar[bronze]n,magur[barge]n,ub[drum]n,hazin[ax]n,šumme[saw]n,bulug[needle]n,šem[drum]n,ŋiri[dagger]n,tuditum[toggle-pin]n,ugunu[decoration]n,alan[statue]n,šugur[ring]n,kugbabbar[silver]n
gi[reed]n_girgi[reed-strip]n,bandudu[basket]n_x[na]na,NA,šikum[leather-object]n_kuš[skin]n_dušia[stone]n_sig[put]v/t,NA,NA,{kuš}x[na]na,niŋ[thing]n_hulu[bad]v/i,zimaharu[leather-object]n,tun[container]n_šuʾi[barber]n,har[ring]n_lal[strap]n,ala[drum]n,{kuš}kad₅-x[na]na,NA,NA,bar[outside]v/t_imkid[piece]n,NA,{kuš}|ab₂×ša₃|[na]na,kuš[skin]n_niŋ[thing]n_sis[spare]v/t,NA,aŋala[sack]n_iŋeš[oil]n,im[clay]n_babbar[white]v/i,urud[copper]n,šen[cauldron]n_imma[last-year]ma,{urud}x-kaš[na]na,durtaba[ax]n,gag[nail]n_sud[distant]v/i,giŋsal[hoe]n,kin[sickle]n_du[na]na_usakar[moon]n,saga[reap]v/t_gal[big]v/i,gidim[fork]n_gal[big]v/i,šukur[lance]n_darrum[bearded]v/i,niŋgul[hatchet]n,hazin[ax]n,gagutagga[arrow]n,{urud}šita₃-sig-bar[na]na,šumme[saw]n_tur[small]v/i,har[ring]n_šeršer[chain]n,{urud}x-x-du[na]na,niŋul[everlasting]n_tag[touch]v/t,zabar[bronze]n_zarin[low-quality]n,gal[big]v/i_muš₃{zabar}[na]na,šušala[vessel]n,ŋeš-x-uri[na]na,x-x-x-di[na]na,meze[drum]n,ku-ku-x-x[na]na,buluggur[scythe?]n_gul[destroy]v/t,NA,niŋkud[wedge]n,ŋiri[dagger]n_sig[weak]v/i,x-gub[na]na,kuš[skin]n_pešgigua[rodent]n,im[clay]n_sissig[green]v/i,x[na]na,ub[drum]n_x{zabar}[na]na,NA,har[ring]n_šu[hand]n,meze[drum]n,kunrim[vessel]n,amamsab[jar]n,x-x{zabar}[na]na,kugbabbar[silver]n,kugsig[gold]n_huš[reddish]v/i,bulug[needle]n_harran[tool]n,ig[door]n_giʾizila[torch]n,gi[thicket]n_gub[stand]v/i,gi[reed]n_gal[big]v/i,gi[reed]n_sig[weak]v/i,enbar[reed]n_dug[good]v/i,gi[reed]n_diš[one]nu_nindan[pole]n,sa[bundle]n_garadin[bundle]n,gi[reed]n_sa[half]n_gun[load]n,šu[handle]n_pu₂[na]na,{gi}x[na]na_šu[hand]n,dur[bond]n_sig[weak]v/i,kid[mat]n_sah[mat]n,gigur[container]n_bisaŋ[basket]n,{gi}pap-gir₃[na]na_tur[small]v/i,mansim[sieve]n_niŋara[groats]n,bisaŋ[basket]n_šu[hand]n,dur[ax]n_tab[double]v/t,gi[reed]n_tur[small]v/i,gi[reed]n_kud[cut]v/t,{gi}x-x-a[na]na,pa[branch]n_gizi[reed]n,gi[reed]n_har-x[na]na,ig[door]n_x-x[na]na,halzig[container]n,{gi}ud-x[na]na_ig[na]na,gi[reed]n_bar[outside]v/t_x[na]na_hi[mix]v/t,gakkul[mash-tub]n_x-a[na]na,sun[reed-shoot]n_umbin[implement]n,{gi}u₂-ŋiri₃[na]na_kud[cut]v/t,amamsab[jar]n,{dug}x-x[na]na,x[na]na,sab[jar]n_gal[big]v/i,kabduga[checked]n,šaggub[container]n,lamdre[brewing-vat]n,sila[unit]n_gal[big]v/i,šaŋan[flask]n_kešed[bind]v/t,burzi[bowl]n_sal[thin]v/i,NA,utul[tureen]n_gal[big]v/i,epig[vessel]n_x[na]na,{dug}uru[na]na_tu-x[na]na,amamsab[jar]n,banmin[vessel]n,gurgur[vessel]n_a[water]n,ubur[breast]n_imin[seven]nu,katab[lid]n_šurin[oven]n,gir[oven]n_ŋeši[sesame]n,x-x-ne[na]na,x[na]na_šu[hand]n,im[clay]n_dul[cover]v/t,im[clay]n_guʾena[silt]n,šeganše[pile-of-bricks]n,sahar[dust]n_hi[mix]v/t,bad[wall]n_gal[big]v/i,gi[reed]n_kud[cut]v/t,ubur[breast]n_dili[single]v/i_kugsig[gold]n,gi[reed]n_kikid[place]n,gi[reed]n_magan[1]gn,dug[pot]n,dug[pot]n_a[water]n_naŋ[drink]v/t_mah[great]v/i,agirgir[reed]n,gi[reed]n_gal[big]v/i,muru[mat]n,gišulhi[reed]n,muru[mat]n,dumu[child]n_lugal[king]n,sukkalmah[official]n,gi[thicket]n_sig[weak]v/i,kuš[skin]n_amar[young]n_mašda[gazelle]n,gigur[container]n_bisaŋ[basket]n,sila[unit]n_banda[junior]v/i,bisaŋ[basket]n_esir[bitumen]n_šub[fall]v/t,šušala[vessel]n,buniŋ[trough]n_bur[grass]n,gi[reed]n_saŋ[head]n_bar[outside]v/t,{gi}x[na]na_sig[tie]v/t,gigid[reed]n,ur[root]n_gi[reed]n,NA,masab[basket]n_ninda[bread]n_gur[thick]v/i,gi[reed]n_gilim[cross]v/t,dala[thorn]n,šul[na]na,har[ring]n_kugsig[gold]n,gi[reed]n_kalag[strong]v/i,šen[cauldron]n_burud[perforate]v/t,bulug[needle]n_me-x{zabar}[na]na,gišulhi[reed]n,NA,ig[door]n_guruš[cut]v/t,muru[mat]n,gigurda[basket]n,mansim[sieve]n_dim₃[na]na,halzig[container]n,niŋ[thing]n_kuš[skin]n_sig[put]v/t,bandudu[basket]n_sah[mat]n,gigid[reed]n,amamsab[jar]n,gakkul[mash-tub]n_abba[father]n,gi[reed]n_diš[one]nu_nindan[pole]n,dur[ax]n_bar[outside]v/t,enbar[reed]n_dug[good]v/i,gi[reed]n_pela[reed]n,agirgir[reed]n,saŋkud[pipe]n,šutug[reed-hut]n_šub[fall]v/t,ur[root]n_gi[reed]n,gi-x-gi₄-en[na]na,NA,dur[bond]n_su[na]na,x[na]na_gilim-du[na]na,niŋ[thing]n_hi[mix]v/t,gi[reed]n_zid[right]v/i,bun[bellows]n_šu[hand]n,sun[reed-shoot]n_umbin[implement]n,uš[reed]n,lahtan[vat]n_gid[long]v/i,NA,dug[pot]n_a[water]n_naŋ[drink]v/t_mah[great]v/i,šaggub[container]n,dug[pot]n_niŋ₂-x-x[na]na,ubur[breast]n_imin[seven]nu,dug[pot]n_a[water]n_sed[cold]v/i,banmin[vessel]n,tilimda[vessel]n,gir[jar]n_ga[milk]n,dug[pot]n_gibil[new]v/i,sab[jar]n_lal[syrup]n,gurgur[vessel]n_lal[syrup]n,šaŋan[flask]n_kuš[skin]n_sig[put]v/t,{dug}ga-ba-ba[na]na_sal[thin]v/i,dug[pot]n_nimur[ashes]n,utul[tureen]n_gal[big]v/i,burzi[bowl]n_še[barley]n,epig[vessel]n_gud[ox]n,arutum[pipe]n,zurzub[vessel]n,gir[oven]n_malah[sailor]n,katab[lid]n_šurin[oven]n,x[na]na_im[clay]n,kuš[skin]n_gud[ox]n,har[ring]n_lala[straps]n,har[ring]n_šeršer[chain]n,lub[bag]n_sumun[vessel]n,duggan[bag]n_kug[metal]n,tun[container]n_šuʾi[barber]n,suhub[boots]n_munus[woman]n,esir[shoe]n_munus[woman]n,guru[shield]n_da-gud[na]na,šikum[leather-object]n_kuš[skin]n_dušia[stone]n_sig[put]v/t,garig[comb]n,zagbar[scraps]n,ibla[belt]n_su[red]v/i,e[house]n_dalu[object]n,e[house]n_kababum[shield]n,gutab[collar]n_anše[equid]n,usan[whip]n_la[hang]v/t,sa[binding]n_pa[branch]n,bareda[strap]n,kuš[skin]n_arina[madder]n_gu[eat]v/t,balaŋ[instrument]n,{kuš}bar-sim[na]na,NA,anzah[glass]n_giggi[black]v/i,NA,šim[aromatics]n_arina[madder]n,šim[aromatics]n_sahar[dust]n,x[na]na_agar[lead]n,im[clay]n_sahar[dust]n_babbar[white]v/i_kur[mountain]n,urud[copper]n_niŋkalaga[strong]aj,šen[cauldron]n_kug[metal]n,tun[ax]n_sal[thin]v/i,gidim[fork]n,kin[sickle]n_gal[big]v/i,niŋsua[object]n,urud-x-ne-kin[na]na,har[ring]n_šeršer[chain]n,gag[nail]n_namzaqum[key]n,gag[nail]n_mud[stump]n,kigal[platform]n,zabaršu[mirror]n,zabar[bronze]n_hi[mix]v/t,ub[drum]n_ama[chamber]n,hazin[ax]n_arhuš[womb]n,šumme[saw]n_tur[small]v/i,bulug[needle]n_šu[hand]n,meze[drum]n,ŋiri[dagger]n_šuʾi[barber]n,kamkammatum[earring]n,ubur[breast]n_ugunu[decoration]n,šukur[lance]n,ešgur[ring]n,kugbabbar[silver]n_kalag[strong]v/i
NA,NA,NA,esir[shoe]n,NA,NA,NA,NA,NA,tun[container]n_azu[doctor]n,murub[middle]n_lal[strap]n,NA,{kuš}ka{+x-ab}-dab₅[na]na,NA,NA,zagbar[scraps]n,NA,{kuš}x[na]na,kuš[skin]n_sissig[green]v/i,NA,NA,im[clay]n_su[red]v/i,urud[copper]n_niŋkalaga[strong]aj,šendili[ewer]n,NA,tab[point]n_tur[small]v/i,NA,igiŋal[weapon]n,NA,niŋgi[tool]n_saga[reap]v/t,gidim[fork]n_tur[small]v/i,ubri[lance]n,kul[handle]n_giŋ[ax]n,hazin[ax]n_šu[hand]n,gag[nail]n_ti[arrow]n,{urud}šita₃-bar[na]na,NA,murub[middle]n_šeršer[chain]n,{urud}x-x[na]na,niŋgalam[skill]n,zabaršu[mirror]n,NA,NA,NA,NA,NA,NA,bulug[needle]n_bur[garment]n,NA,NA,ŋiri[dagger]n_gal[big]v/i,NA,kuš[skin]n_pešigigunu[rodent]n,im[clay]n_gu[neck]n,{uruda}ka-x[na]na,NA,NA,har[ring]n_gal[big]v/i,NA,NA,NA,x-gar{zabar}[na]na,kugbabbar[silver]n_lu[mix]v/t,kugsig[gold]n_sisa[fair]aj,bulug[needle]n_kaskal[way]n,NA,gi[reed]n,gi[reed]n_niŋ[thing]n_gal[big]v/i,giniŋsig[fence]n,enbar[reed]n_x-x[na]na,NA,garadin[bundle]n,NA,NA,NA,dur[bond]n_ana[upper-part]n_x-me-eš[na]na,muru[mat]n,gigur[container]n_šagha[cloth]n,NA,mansim[sieve]n_innu[straw]n,bisaŋ[basket]n_ninda[bread]n,NA,NA,gi[reed]n_gum[crush]v/t,NA,gigid[reed]n,gi[reed]n_x-x[na]na,ig[door]n_sal[thin]v/i,hal[basket]n_kud[fish]n,{gi}x-x[na]na_x[na]na,gi[reed]n_šu[hand]n_ban[unit]n,gakkul[mash-tub]n_kaš[beer]n,gi[reed]n_magan[1]gn,usag[bundle]n_kud[cut]v/t,NA,dug[pot]n_gal[big]v/i,{dug}x-x[na]na,sab[jar]n_tur[small]v/i,{dug}x-gir₃[na]na,NA,NA,sila[unit]n_banda[junior]v/i,NA,burzi[bowl]n_niŋzid[righteousness]n,NA,utul[tureen]n_tur[small]v/i,epig[vessel]n_mušen[bird]n,NA,NA,ban[unit]n,gurgur[vessel]n_ŋeštin[vine]n,ubur[breast]n_imin[seven]nu_maštab[twin]n,NA,gir[oven]n_šuʾi[barber]n,x-x[na]na_x-ka[na]na,x-x[na]na,im[clay]n_kugsig[gold]n,NA,arha[half-brick]n,sahar[dust]n_sag[good]v/i,bad[wall]n_bar[outside]v/t,gi[reed]n_ug[die]v/t,si[horn]n_kugsig[gold]n,gi.ne[reed]n_$sila₃[na]na,NA,dug[pot]n_gal[big]v/i,dug[pot]n_a[water]n_kum[hot]v/i,gi[reed]n_saŋ[head]n_bar[outside]v/t_ak[do]v/t,gi[reed]n_tur[small]v/i,kidmašua[mat]n,gi[reed]n_bar[burn]v/t,kid[mat]n_ma[ship]n_šag[heart]n,NA,sukkal[secretary]n_šag[heart]n_e[house]n,giniŋsig[fence]n,kuš[skin]n_urnig[lioness]n,gigur[container]n_šagha[cloth]n,tisa[unmng]n,bisaŋ[basket]n_zu[tooth]n_kešed[bind]v/t,NA,buniŋ[trough]n_sah[mat]n,gi[reed]n_sum[na]na,NA,gi[reed]n_di[na]na_murub₄[na]na,pa[branch]n_gi[reed]n,NA,masab[basket]n_ninda[bread]n_luh[clean]v/t,NA,NA,NA,har[ring]n_ŋiri[foot]n_kugsig[gold]n,NA,NA,bulug[needle]n_algameš[stone]n,gizi[reed]n,NA,ig[door]n_sah[mat]n,kidmašua[mat]n,gigur[container]n_ur[roof]n,mansim[sieve]n_sig[weak]v/i,hal[basket]n_kud[fish]n,buniŋ[trough]n,bandudu[basket]n_x[na]na,NA,NA,gakkul[mash-tub]n_kaš[beer]n,gi[reed]n_diš[one]nu_kuš[unit]n,durgag[ax]n_šibir[staff]n,enbar[reed]n_numun[grass]n,gi[reed]n_kalag[strong]v/i,adagir[container]n,NA,NA,suhuš[foundation]n_gi[reed]n,NA,NA,dur[bond]n_gal[big]v/i,NA,NA,gi[reed]n_ne@s-x[na]na,NA,NA,ušub[~reed]n,NA,NA,kabduga[checked]n,NA,NA,niŋdurburu[vat]n,dug[pot]n_gal[big]v/i,baneš[container]n,NA,gir[jar]n_šag[heart]n_sig[weak]v/i,NA,sab[jar]n_iŋeš[oil]n,gurgur[vessel]n_iŋeš[oil]n,NA,NA,NA,utul[tureen]n_tur[small]v/i,burzi[bowl]n_gal[big]v/i,epig[vessel]n_udu[sheep]n,apap[pipe]n_hal[divide]v/t,silim[vessel]n,gir[oven]n_ad.kid[weaver]n,kadu[cover]n_gar{im}[na]na,im[clay]n,kuš[skin]n_udu[sheep]n,murub[middle]n_lala[straps]n,murub[middle]n_šeršer[chain]n,lub[bag]n_iŋeš[oil]n,duggan[bag]n_kugan[metal]n,tun[container]n_muhaldim[cook]n,suhub[boots]n_eban[pair]n,esir[shoe]n_duh[loosen]v/t,guru[shield]n_kun[tail]n,NA,NA,NA,ibla[belt]n_gunu[speckled]v/i,dabašin[object]n,NA,igitab[blinkers]n_anše[equid]n,ka.usan₃[~whip]n,NA,daba[strap]n,kuš[skin]n_aŋarak[fluid]n_gu[eat]v/t,balaŋdi[instrument]n,ellaŋ[bead]n_kuš[skin]n,NA,anzah[glass]n_babbar[white]v/i,NA,NA,NA,NA,NA,urud[copper]n_zarin[low-quality]n,šendili[ewer]n,tun[ax]n_eme[tongue]n_sal[thin]v/i,gidim[fork]n_tur[small]v/i,kin[sickle]n_aʾašŋar[ax]n,niŋhia[alloy?]n,NA,murub[middle]n_šeršer[chain]n,NA,gag.suh[nail]n,niŋdimdima[form]n,NA,NA,NA,hazin[ax]n_gu[neck]n_tum[dove]n,NA,bulug.kin.gur₄[lancet]n,lilis[instrument]n,ŋiri[dagger]n_ad.kid[weaver]n,NA,NA,NA,har[ring]n,kugbabbar[silver]n_agar[lead]n
NA,NA,NA,NA,NA,NA,NA,NA,NA,tun[container]n_muhaldim[cook]n,NA,NA,NA,NA,NA,NA,NA,{kuš}niŋ₂-sal-x[na]na,NA,NA,NA,im[clay]n_kugsig[gold]n,urud[copper]n_uš[vessel]n,dilim[spoon]n_imma[last-year]ma,NA,NA,NA,NA,NA,NA,NA,NA,aʾašŋar[ax]n,hazin[ax]n_sila₃-gaz[na]na,NA,{urud}šita₃-bar[na]na_gal[big]v/i_tab[double]v/t,NA,NA,urud[copper]n_gaba[chest]n_x[na]na,niŋdimdima[form]n,zabar[bronze]n_hi[mix]v/t,NA,NA,NA,NA,NA,NA,bulug[needle]n_musara[inscription]n,NA,NA,ŋiri[dagger]n_sur[na]na,NA,kuš[skin]n_pešašaga[rodent]n,im[clay]n_guʾena[silt]n,{uruda}x[na]na,NA,NA,har[ring]n_tur-tur{zabar}[na]na,NA,NA,NA,x-la₂{zabar}[na]na,kugbabbar[silver]n_me[refine]v/t,kug-sig₁₇[na]na,NA,NA,gi[reed]n_gur[reap]v/t,gi[reed]n_tur[small]v/i,gisig[fence]n_kiri[orchard]n,enbar[reed]n_e[chaff]n,NA,NA,NA,NA,NA,dur[bond]n_min[two]nu_kešed[bind]v/t,muru[mat]n_gid[long]v/i,gigur[container]n_amuš[unmng]n,NA,mansim[sieve]n_dabin[semolina]n,bisaŋ[basket]n_ninda[bread]n_x[na]na,NA,NA,gi[reed]n_šu[hand]n_ak[do]v/t,NA,NA,gi[reed]n_x[na]na,ig[door]n_guruš[cut]v/t,hal[basket]n_mušen[bird]n,NA,NA,NA,ur[root]n_gi[reed]n,NA,NA,dug[pot]n_a-x[na]na,{dug}x[na]na,sab[jar]n_inun[ghee]n,{dug}x-x[na]na,NA,NA,tisa[unmng]n,NA,burzi[bowl]n_tunbar[moustache]n,NA,utul[tureen]n_na[stone]n,epig[vessel]n_gud[ox]n,NA,NA,NA,NA,ubur[breast]n_dili[single]v/i,NA,gir[oven]n_sa[roast]v/t_še[barley]n,NA,NA,im[clay]n_sissig[green]v/i,NA,šeg[brick]n_alura[baked]aj,sahar.hub₂[dust-heap]n,NA,NA,NA,giʾizila[torch]n,NA,NA,dug[pot]n_a[water]n_sed[cold]v/i,NA,gi[reed]n_|hi×x|-x[na]na,kid[mat]n_ma[ship]n_šag[heart]n,gisal[screen]n,kid[mat]n_x-x[na]na,NA,sukkal[secretary]n_idu[doorkeeper]n,NA,NA,šaggub[container]n,NA,NA,NA,kid[mat]n,NA,NA,gi[reed]n_nisig[greenery]n,NA,NA,ub[reed]n,NA,NA,NA,NA,NA,NA,bulug[needle]n_kaskal[way]n,gi.ne[reed]n,NA,ig[door]n_ak[do]v/t,kid[mat]n_ma[ship]n_šag[heart]n,gigur[container]n_sahar[dust]n,mansim[sieve]n_niŋara[groats]n,hal[basket]n_mušen[bird]n,buniŋ[trough]n_sah[mat]n,bandudu[basket]n_zu[tooth]n_kešed[bind]v/t,NA,NA,NA,gi[reed]n_sa[half]n_kuš[unit]n,dur[ax]n_lu[person]n_gid[long]v/i,gug[grass]n,al.pi.na[reed-fence]n,gi[reed]n_gal[big]v/i,NA,NA,NA,NA,NA,dur[bond]n_sig[weak]v/i,NA,NA,{gi}x-x[na]na,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sab[jar]n_inun[ghee]n,gurgur[vessel]n_inun[ghee]n,NA,NA,NA,utul[tureen]n_na[stone]n,burzi[bowl]n_tur[small]v/i,epig[vessel]n_šah[pig]n,apap[pipe]n,sila[unit]n_gar[na]na,NA,NA,im[clay]n_su[red]v/i,kuš[skin]n_gukkal[sheep]n,NA,NA,NA,duggan[bag]n_mun[salt]v/i,tun[container]n_azu[doctor]n,NA,esir[shoe]n_eban[pair]n,guru[shield]n_huduš[status]n,NA,NA,NA,{kuš}x[na]na_gunu[speckled]v/i,e[house]n_dabašin[object]n,NA,kiritab[bridle]n_anše[equid]n,amaʾusan[~whip]n,NA,asi[strap]n,kuš[skin]n_hi[mix]v/t,ala[drum]n,NA,NA,NA,NA,NA,NA,NA,NA,urud[copper]n_luh[clean]v/t,šen[cauldron]n_utul[tureen]n,aga[ax]n,NA,NA,niŋgida[rod?]n,NA,NA,NA,NA,NA,NA,NA,NA,hazin[ax]n_gu[neck]n_bir[locust]n,NA,bulug[needle]n_harran[tool]n,NA,ŋiri[dagger]n_ašgab[leatherworker]n,NA,NA,NA,har[ring]n_šu[hand]n,kugbabbar[silver]n_utud[bear]v/t
